,city,region_name,province,Electricity_count,Kerosene (Gaas)_count,Liquified Petroleum Gas (LPG)_count,Oil (vegetable animal and others)_count,Solar panel_count,Solar lamp_count,Others_count,None_count,Not Reported_count,year
10620,PANTAR,REGION X (Northern Mindanao),LANAO DEL NORTE (excluding Iligan City),3414.0,12.0,,,,1.0,,,,2015
10629,ILIGAN CITY,REGION X (Northern Mindanao),LANAO DEL NORTE (excluding Iligan City),67791.0,7068.0,33.0,12.0,245.0,1188.0,178.0,78.0,,2015
10638,ALORAN,REGION X (Northern Mindanao),MISAMIS OCCIDENTAL,5334.0,946.0,,,3.0,61.0,39.0,,,2015
10647,BALIANGAO,REGION X (Northern Mindanao),MISAMIS OCCIDENTAL,3021.0,839.0,1.0,2.0,,1.0,9.0,4.0,,2015
10656,BONIFACIO,REGION X (Northern Mindanao),MISAMIS OCCIDENTAL,5855.0,1393.0,,,12.0,32.0,13.0,3.0,,2015
10665,CALAMBA,REGION X (Northern Mindanao),MISAMIS OCCIDENTAL,4307.0,705.0,1.0,,1.0,4.0,14.0,20.0,,2015
10674,CLARIN,REGION X (Northern Mindanao),MISAMIS OCCIDENTAL,7125.0,1094.0,60.0,,2.0,14.0,71.0,8.0,,2015
10683,CONCEPCION,REGION X (Northern Mindanao),MISAMIS OCCIDENTAL,796.0,1661.0,,,,,2.0,1.0,,2015
10692,JIMENEZ,REGION X (Northern Mindanao),MISAMIS OCCIDENTAL,5732.0,512.0,10.0,,2.0,16.0,14.0,76.0,,2015
10701,LOPEZ JAENA,REGION X (Northern Mindanao),MISAMIS OCCIDENTAL,4401.0,1339.0,9.0,3.0,4.0,57.0,11.0,6.0,,2015
10710,OROQUIETA CITY (Capital),REGION X (Northern Mindanao),MISAMIS OCCIDENTAL,14587.0,1806.0,16.0,8.0,10.0,23.0,37.0,11.0,,2015
10719,OZAMIS CITY,REGION X (Northern Mindanao),MISAMIS OCCIDENTAL,27639.0,2294.0,32.0,2.0,19.0,54.0,134.0,130.0,,2015
10728,PANAON,REGION X (Northern Mindanao),MISAMIS OCCIDENTAL,2040.0,357.0,2.0,2.0,,9.0,8.0,2.0,,2015
10737,PLARIDEL,REGION X (Northern Mindanao),MISAMIS OCCIDENTAL,7658.0,1390.0,4.0,2.0,1.0,75.0,17.0,48.0,,2015
10746,SAPANG DALAGA,REGION X (Northern Mindanao),MISAMIS OCCIDENTAL,3296.0,1213.0,40.0,,1.0,4.0,3.0,,,2015
10755,SINACABAN,REGION X (Northern Mindanao),MISAMIS OCCIDENTAL,3504.0,602.0,13.0,1.0,,17.0,2.0,7.0,,2015
10764,TANGUB CITY,REGION X (Northern Mindanao),MISAMIS OCCIDENTAL,10922.0,2014.0,5.0,1.0,18.0,35.0,38.0,7.0,,2015
10773,TUDELA,REGION X (Northern Mindanao),MISAMIS OCCIDENTAL,5505.0,1012.0,,2.0,7.0,12.0,28.0,7.0,,2015
10782,DON VICTORIANO CHIONGBIAN (DON MARIANO MARCOS),REGION X (Northern Mindanao),MISAMIS OCCIDENTAL,1154.0,1319.0,,,2.0,12.0,1.0,3.0,,2015
10791,ALUBIJID,REGION X (Northern Mindanao),MISAMIS ORIENTAL (excluding Cagayan de Oro City),6837.0,840.0,5.0,,7.0,39.0,10.0,5.0,,2015
10800,BALINGASAG,REGION X (Northern Mindanao),MISAMIS ORIENTAL (excluding Cagayan de Oro City),12517.0,2131.0,3.0,,63.0,53.0,18.0,5.0,,2015
10809,BALINGOAN,REGION X (Northern Mindanao),MISAMIS ORIENTAL (excluding Cagayan de Oro City),1973.0,341.0,,,,4.0,2.0,,,2015
10818,BINUANGAN,REGION X (Northern Mindanao),MISAMIS ORIENTAL (excluding Cagayan de Oro City),1385.0,159.0,,,,5.0,4.0,3.0,,2015
10827,CLAVERIA,REGION X (Northern Mindanao),MISAMIS ORIENTAL (excluding Cagayan de Oro City),8648.0,2215.0,5.0,2.0,13.0,68.0,114.0,20.0,,2015
10836,CITY OF EL SALVADOR,REGION X (Northern Mindanao),MISAMIS ORIENTAL (excluding Cagayan de Oro City),10706.0,1083.0,53.0,1.0,6.0,67.0,24.0,,,2015
10845,GINGOOG CITY,REGION X (Northern Mindanao),MISAMIS ORIENTAL (excluding Cagayan de Oro City),22002.0,4382.0,2.0,8.0,24.0,76.0,24.0,16.0,,2015
10854,GITAGUM,REGION X (Northern Mindanao),MISAMIS ORIENTAL (excluding Cagayan de Oro City),3481.0,382.0,,,1.0,25.0,5.0,1.0,,2015
10863,INITAO,REGION X (Northern Mindanao),MISAMIS ORIENTAL (excluding Cagayan de Oro City),6747.0,769.0,2.0,1.0,9.0,14.0,13.0,,,2015
10872,JASAAN,REGION X (Northern Mindanao),MISAMIS ORIENTAL (excluding Cagayan de Oro City),10783.0,1347.0,1.0,3.0,6.0,19.0,15.0,10.0,,2015
10881,KINOGUITAN,REGION X (Northern Mindanao),MISAMIS ORIENTAL (excluding Cagayan de Oro City),2391.0,642.0,,,,4.0,,9.0,,2015
10890,LAGONGLONG,REGION X (Northern Mindanao),MISAMIS ORIENTAL (excluding Cagayan de Oro City),3945.0,535.0,1.0,4.0,3.0,56.0,40.0,,,2015
10899,LAGUINDINGAN,REGION X (Northern Mindanao),MISAMIS ORIENTAL (excluding Cagayan de Oro City),5052.0,491.0,2.0,,3.0,17.0,43.0,6.0,,2015
10908,LIBERTAD,REGION X (Northern Mindanao),MISAMIS ORIENTAL (excluding Cagayan de Oro City),2440.0,203.0,,1.0,1.0,57.0,11.0,5.0,,2015
10917,LUGAIT,REGION X (Northern Mindanao),MISAMIS ORIENTAL (excluding Cagayan de Oro City),4072.0,519.0,,1.0,3.0,19.0,25.0,11.0,,2015
10926,MAGSAYSAY (LINUGOS),REGION X (Northern Mindanao),MISAMIS ORIENTAL (excluding Cagayan de Oro City),5389.0,1471.0,78.0,2.0,5.0,37.0,2.0,1.0,,2015
10935,MANTICAO,REGION X (Northern Mindanao),MISAMIS ORIENTAL (excluding Cagayan de Oro City),5568.0,852.0,1.0,1.0,6.0,19.0,13.0,,,2015
10944,MEDINA,REGION X (Northern Mindanao),MISAMIS ORIENTAL (excluding Cagayan de Oro City),6362.0,734.0,2.0,,1.0,8.0,1.0,37.0,,2015
10953,NAAWAN,REGION X (Northern Mindanao),MISAMIS ORIENTAL (excluding Cagayan de Oro City),4105.0,591.0,6.0,,1.0,11.0,4.0,8.0,,2015
10962,OPOL,REGION X (Northern Mindanao),MISAMIS ORIENTAL (excluding Cagayan de Oro City),12788.0,1210.0,3.0,2.0,9.0,43.0,38.0,4.0,,2015
10971,SALAY,REGION X (Northern Mindanao),MISAMIS ORIENTAL (excluding Cagayan de Oro City),5303.0,1002.0,14.0,,,6.0,3.0,22.0,,2015
10980,SUGBONGCOGON,REGION X (Northern Mindanao),MISAMIS ORIENTAL (excluding Cagayan de Oro City),1658.0,251.0,,1.0,1.0,3.0,,,,2015
10989,TAGOLOAN,REGION X (Northern Mindanao),MISAMIS ORIENTAL (excluding Cagayan de Oro City),15928.0,972.0,6.0,1.0,10.0,50.0,18.0,14.0,,2015
10998,TALISAYAN,REGION X (Northern Mindanao),MISAMIS ORIENTAL (excluding Cagayan de Oro City),4646.0,741.0,4.0,,,,,,,2015
11007,VILLANUEVA,REGION X (Northern Mindanao),MISAMIS ORIENTAL (excluding Cagayan de Oro City),7920.0,724.0,6.0,,8.0,64.0,9.0,8.0,,2015
11016,CAGAYAN DE ORO CITY (Capital),REGION X (Northern Mindanao),MISAMIS ORIENTAL (excluding Cagayan de Oro City),153764.0,8081.0,211.0,27.0,168.0,444.0,293.0,186.0,,2015
11025,ASUNCION (SAUG),REGION XI (Davao Region),DAVAO DEL NORTE,10203.0,2735.0,78.0,,122.0,618.0,45.0,,,2015
11034,CARMEN,REGION XI (Davao Region),DAVAO DEL NORTE,15120.0,1239.0,8.0,1.0,101.0,207.0,52.0,15.0,,2015
11043,KAPALONG,REGION XI (Davao Region),DAVAO DEL NORTE,12185.0,3483.0,46.0,3.0,694.0,818.0,36.0,,,2015
11052,NEW CORELLA,REGION XI (Davao Region),DAVAO DEL NORTE,8940.0,2721.0,3.0,1.0,129.0,542.0,67.0,,,2015
11061,CITY OF PANABO,REGION XI (Davao Region),DAVAO DEL NORTE,40053.0,1933.0,19.0,5.0,148.0,261.0,70.0,,,2015
11070,ISLAND GARDEN CITY OF SAMAL,REGION XI (Davao Region),DAVAO DEL NORTE,21692.0,3888.0,11.0,3.0,110.0,490.0,51.0,,,2015
11079,SANTO TOMAS,REGION XI (Davao Region),DAVAO DEL NORTE,23854.0,1933.0,124.0,6.0,92.0,259.0,23.0,,,2015
11088,CITY OF TAGUM (Capital),REGION XI (Davao Region),DAVAO DEL NORTE,55786.0,3097.0,168.0,25.0,176.0,627.0,110.0,,,2015
11097,TALAINGOD,REGION XI (Davao Region),DAVAO DEL NORTE,1530.0,2278.0,4.0,2.0,979.0,812.0,499.0,38.0,,2015
11106,BRAULIO E. DUJALI,REGION XI (Davao Region),DAVAO DEL NORTE,4361.0,521.0,10.0,1.0,104.0,250.0,157.0,,,2015
11115,SAN ISIDRO,REGION XI (Davao Region),DAVAO DEL NORTE,4405.0,1681.0,4.0,,139.0,215.0,16.0,,,2015
11124,BANSALAN,REGION XI (Davao Region),DAVAO DEL SUR (excluding Davao City),12834.0,1756.0,70.0,2.0,35.0,206.0,10.0,,,2015
11133,CITY OF DIGOS (Capital),REGION XI (Davao Region),DAVAO DEL SUR (excluding Davao City),38441.0,2673.0,70.0,4.0,75.0,248.0,39.0,,,2015
11142,HAGONOY,REGION XI (Davao Region),DAVAO DEL SUR (excluding Davao City),11753.0,1291.0,36.0,1.0,18.0,81.0,18.0,,,2015
11151,KIBLAWAN,REGION XI (Davao Region),DAVAO DEL SUR (excluding Davao City),8570.0,3712.0,682.0,,19.0,491.0,,,,2015
11160,MAGSAYSAY,REGION XI (Davao Region),DAVAO DEL SUR (excluding Davao City),11115.0,2162.0,95.0,2.0,116.0,78.0,3.0,,,2015
11169,MALALAG,REGION XI (Davao Region),DAVAO DEL SUR (excluding Davao City),8002.0,2207.0,8.0,1.0,68.0,71.0,6.0,4.0,,2015
11178,MATANAO,REGION XI (Davao Region),DAVAO DEL SUR (excluding Davao City),12156.0,1556.0,22.0,2.0,34.0,84.0,7.0,,,2015
11187,PADADA,REGION XI (Davao Region),DAVAO DEL SUR (excluding Davao City),6296.0,576.0,6.0,1.0,3.0,24.0,9.0,,,2015
11196,SANTA CRUZ,REGION XI (Davao Region),DAVAO DEL SUR (excluding Davao City),18487.0,2977.0,100.0,37.0,317.0,411.0,12.0,,,2015
11205,SULOP,REGION XI (Davao Region),DAVAO DEL SUR (excluding Davao City),6250.0,2111.0,9.0,,135.0,88.0,13.0,,,2015
11214,DAVAO CITY,REGION XI (Davao Region),DAVAO DEL SUR (excluding Davao City),380302.0,19592.0,981.0,95.0,3850.0,3516.0,1609.0,6.0,,2015
11223,BAGANGA,REGION XI (Davao Region),DAVAO ORIENTAL,8958.0,2653.0,263.0,1.0,167.0,1263.0,26.0,8.0,,2015
11232,BANAYBANAY,REGION XI (Davao Region),DAVAO ORIENTAL,8086.0,1134.0,4.0,1.0,12.0,66.0,10.0,8.0,,2015
11241,BOSTON,REGION XI (Davao Region),DAVAO ORIENTAL,1972.0,965.0,126.0,,2.0,147.0,4.0,,,2015
11250,CARAGA,REGION XI (Davao Region),DAVAO ORIENTAL,5683.0,2982.0,218.0,2.0,109.0,229.0,12.0,4.0,,2015
11259,CATEEL,REGION XI (Davao Region),DAVAO ORIENTAL,5806.0,2074.0,371.0,406.0,400.0,471.0,176.0,7.0,,2015
11268,GOVERNOR GENEROSO,REGION XI (Davao Region),DAVAO ORIENTAL,10040.0,2471.0,14.0,1.0,28.0,157.0,17.0,10.0,,2015
11277,LUPON,REGION XI (Davao Region),DAVAO ORIENTAL,12448.0,2308.0,3.0,11.0,224.0,193.0,51.0,12.0,,2015
11286,MANAY,REGION XI (Davao Region),DAVAO ORIENTAL,5016.0,3526.0,100.0,5.0,540.0,474.0,4.0,1.0,,2015
11295,CITY OF MATI (Capital),REGION XI (Davao Region),DAVAO ORIENTAL,27839.0,4048.0,44.0,10.0,115.0,318.0,77.0,41.0,,2015
11304,SAN ISIDRO,REGION XI (Davao Region),DAVAO ORIENTAL,5855.0,1707.0,4.0,,43.0,131.0,37.0,44.0,,2015
11313,TARRAGONA,REGION XI (Davao Region),DAVAO ORIENTAL,4026.0,1337.0,126.0,1.0,39.0,170.0,63.0,3.0,,2015
11322,COMPOSTELA,REGION XI (Davao Region),COMPOSTELA VALLEY,15301.0,2742.0,159.0,18.0,110.0,688.0,75.0,,,2015
11331,LAAK (SAN VICENTE),REGION XI (Davao Region),COMPOSTELA VALLEY,8926.0,5156.0,127.0,,281.0,2854.0,47.0,146.0,,2015
11340,MABINI (DOÑA ALICIA),REGION XI (Davao Region),COMPOSTELA VALLEY,7924.0,1630.0,3.0,,22.0,63.0,11.0,1.0,,2015
11349,MACO,REGION XI (Davao Region),COMPOSTELA VALLEY,16078.0,2569.0,50.0,,48.0,290.0,77.0,38.0,,2015
11358,MARAGUSAN (SAN MARIANO),REGION XI (Davao Region),COMPOSTELA VALLEY,10683.0,2695.0,185.0,8.0,386.0,346.0,46.0,,,2015
11367,MAWAB,REGION XI (Davao Region),COMPOSTELA VALLEY,6653.0,1513.0,7.0,,55.0,98.0,8.0,,,2015
11376,MONKAYO,REGION XI (Davao Region),COMPOSTELA VALLEY,15545.0,4429.0,21.0,1.0,486.0,882.0,87.0,,,2015
11385,MONTEVISTA,REGION XI (Davao Region),COMPOSTELA VALLEY,6465.0,2996.0,4.0,,48.0,539.0,15.0,,,2015
11394,NABUNTURAN (Capital),REGION XI (Davao Region),COMPOSTELA VALLEY,15297.0,3033.0,41.0,2.0,143.0,326.0,52.0,,,2015
11403,NEW BATAAN,REGION XI (Davao Region),COMPOSTELA VALLEY,7951.0,1831.0,22.0,,224.0,1563.0,46.0,,,2015
11412,PANTUKAN,REGION XI (Davao Region),COMPOSTELA VALLEY,13689.0,3538.0,269.0,4.0,171.0,348.0,1256.0,,,2015
11421,DON MARCELINO,REGION XI (Davao Region),DAVAO OCCIDENTAL,3931.0,6459.0,105.0,4.0,333.0,291.0,76.0,8.0,,2015
11430,JOSE ABAD SANTOS (TRINIDAD),REGION XI (Davao Region),DAVAO OCCIDENTAL,3896.0,10879.0,303.0,21.0,674.0,2046.0,286.0,12.0,,2015
11439,MALITA,REGION XI (Davao Region),DAVAO OCCIDENTAL,14576.0,11583.0,279.0,13.0,663.0,1394.0,83.0,36.0,,2015
11448,SANTA MARIA,REGION XI (Davao Region),DAVAO OCCIDENTAL,8746.0,4495.0,17.0,4.0,73.0,263.0,27.0,13.0,,2015
11457,SARANGANI,REGION XI (Davao Region),DAVAO OCCIDENTAL,1526.0,2844.0,47.0,120.0,540.0,660.0,73.0,32.0,,2015
11466,ALAMADA,REGION XII (Soccsksargen),COTABATO (NORTH COTABATO),7468.0,3462.0,23.0,3.0,1172.0,2846.0,14.0,5.0,,2015
11475,CARMEN,REGION XII (Soccsksargen),COTABATO (NORTH COTABATO),11595.0,6301.0,172.0,1.0,742.0,3005.0,51.0,38.0,,2015
11484,KABACAN,REGION XII (Soccsksargen),COTABATO (NORTH COTABATO),16412.0,1881.0,6.0,270.0,303.0,1159.0,54.0,9.0,,2015
11493,CITY OF KIDAPAWAN (Capital),REGION XII (Soccsksargen),COTABATO (NORTH COTABATO),29024.0,3869.0,9.0,1.0,57.0,201.0,74.0,15.0,,2015
11502,LIBUNGAN,REGION XII (Soccsksargen),COTABATO (NORTH COTABATO),8409.0,2314.0,8.0,1.0,170.0,532.0,35.0,7.0,,2015
11511,MAGPET,REGION XII (Soccsksargen),COTABATO (NORTH COTABATO),7336.0,3584.0,,,37.0,206.0,12.0,6.0,,2015
11520,MAKILALA,REGION XII (Soccsksargen),COTABATO (NORTH COTABATO),15580.0,3447.0,2.0,5.0,42.0,227.0,48.0,5.0,,2015
11529,MATALAM,REGION XII (Soccsksargen),COTABATO (NORTH COTABATO),13727.0,4125.0,50.0,1.0,145.0,708.0,56.0,4.0,,2015
11538,MIDSAYAP,REGION XII (Soccsksargen),COTABATO (NORTH COTABATO),25649.0,5666.0,129.0,62.0,618.0,1994.0,58.0,22.0,,2015
11547,M'LANG,REGION XII (Soccsksargen),COTABATO (NORTH COTABATO),19140.0,3690.0,30.0,10.0,83.0,484.0,184.0,24.0,,2015
11556,PIGKAWAYAN,REGION XII (Soccsksargen),COTABATO (NORTH COTABATO),11780.0,3107.0,14.0,2.0,157.0,701.0,56.0,9.0,,2015
11565,PIKIT,REGION XII (Soccsksargen),COTABATO (NORTH COTABATO),13561.0,14083.0,134.0,710.0,2116.0,5438.0,46.0,11.0,,2015
11574,PRESIDENT ROXAS,REGION XII (Soccsksargen),COTABATO (NORTH COTABATO),7590.0,2762.0,33.0,,199.0,300.0,29.0,14.0,,2015
11583,TULUNAN,REGION XII (Soccsksargen),COTABATO (NORTH COTABATO),10379.0,2380.0,91.0,52.0,119.0,468.0,20.0,4.0,,2015
11592,ANTIPAS,REGION XII (Soccsksargen),COTABATO (NORTH COTABATO),4773.0,1158.0,1.0,,19.0,104.0,12.0,4.0,,2015
11601,BANISILAN,REGION XII (Soccsksargen),COTABATO (NORTH COTABATO),6133.0,1934.0,48.0,,145.0,1379.0,9.0,1.0,,2015
11610,ALEOSAN,REGION XII (Soccsksargen),COTABATO (NORTH COTABATO),3970.0,3564.0,7.0,,312.0,942.0,36.0,14.0,,2015
11619,ARAKAN,REGION XII (Soccsksargen),COTABATO (NORTH COTABATO),5553.0,3541.0,148.0,21.0,551.0,838.0,68.0,3.0,,2015
11628,BANGA,REGION XII (Soccsksargen),SOUTH COTABATO (excluding General Santos City),18935.0,1606.0,18.0,10.0,199.0,217.0,107.0,8.0,,2015
11637,CITY OF KORONADAL (Capital),REGION XII (Soccsksargen),SOUTH COTABATO (excluding General Santos City),41081.0,1603.0,46.0,8.0,27.0,64.0,42.0,31.0,,2015
11646,NORALA,REGION XII (Soccsksargen),SOUTH COTABATO (excluding General Santos City),9846.0,524.0,10.0,3.0,27.0,165.0,22.0,4.0,,2015
11655,POLOMOLOK,REGION XII (Soccsksargen),SOUTH COTABATO (excluding General Santos City),34871.0,1572.0,21.0,11.0,45.0,144.0,40.0,16.0,,2015
11664,SURALLAH,REGION XII (Soccsksargen),SOUTH COTABATO (excluding General Santos City),17106.0,1763.0,13.0,39.0,867.0,503.0,31.0,8.0,,2015
11673,TAMPAKAN,REGION XII (Soccsksargen),SOUTH COTABATO (excluding General Santos City),8253.0,1007.0,6.0,1.0,21.0,114.0,13.0,29.0,,2015
11682,TANTANGAN,REGION XII (Soccsksargen),SOUTH COTABATO (excluding General Santos City),9316.0,878.0,7.0,3.0,41.0,132.0,18.0,1.0,,2015
11691,T'BOLI,REGION XII (Soccsksargen),SOUTH COTABATO (excluding General Santos City),13773.0,6191.0,118.0,3.0,582.0,646.0,115.0,13.0,,2015
11700,TUPI,REGION XII (Soccsksargen),SOUTH COTABATO (excluding General Santos City),14506.0,2003.0,20.0,2.0,56.0,91.0,7.0,10.0,,2015
11709,SANTO NIÑO,REGION XII (Soccsksargen),SOUTH COTABATO (excluding General Santos City),9181.0,455.0,4.0,4.0,7.0,54.0,9.0,5.0,,2015
11718,LAKE SEBU,REGION XII (Soccsksargen),SOUTH COTABATO (excluding General Santos City),9065.0,5764.0,38.0,3.0,1572.0,1879.0,60.0,197.0,,2015
11727,GENERAL SANTOS CITY (DADIANGAS),REGION XII (Soccsksargen),SOUTH COTABATO (excluding General Santos City),138889.0,4212.0,141.0,87.0,150.0,493.0,224.0,136.0,,2015
11736,BAGUMBAYAN,REGION XII (Soccsksargen),SULTAN KUDARAT,10923.0,2504.0,24.0,82.0,891.0,961.0,50.0,5.0,,2015
11745,COLUMBIO,REGION XII (Soccsksargen),SULTAN KUDARAT,5488.0,1633.0,115.0,49.0,40.0,804.0,4.0,1.0,,2015
11754,ESPERANZA,REGION XII (Soccsksargen),SULTAN KUDARAT,12099.0,2796.0,41.0,23.0,246.0,421.0,124.0,118.0,,2015
11763,ISULAN (Capital),REGION XII (Soccsksargen),SULTAN KUDARAT,19147.0,681.0,28.0,20.0,107.0,265.0,55.0,29.0,,2015
11772,KALAMANSIG,REGION XII (Soccsksargen),SULTAN KUDARAT,5869.0,3673.0,46.0,34.0,361.0,707.0,211.0,56.0,,2015
11781,LEBAK,REGION XII (Soccsksargen),SULTAN KUDARAT,12658.0,6370.0,21.0,7.0,388.0,771.0,148.0,25.0,,2015
11790,LUTAYAN,REGION XII (Soccsksargen),SULTAN KUDARAT,11464.0,1309.0,41.0,1.0,84.0,190.0,1.0,2.0,,2015
11799,LAMBAYONG (MARIANO MARCOS),REGION XII (Soccsksargen),SULTAN KUDARAT,15804.0,1341.0,7.0,1.0,43.0,551.0,10.0,58.0,,2015
11808,PALIMBANG,REGION XII (Soccsksargen),SULTAN KUDARAT,9260.0,6563.0,25.0,391.0,904.0,1827.0,40.0,111.0,,2015
11817,PRESIDENT QUIRINO,REGION XII (Soccsksargen),SULTAN KUDARAT,9213.0,494.0,8.0,24.0,107.0,105.0,7.0,8.0,,2015
11826,CITY OF TACURONG,REGION XII (Soccsksargen),SULTAN KUDARAT,21139.0,564.0,12.0,4.0,19.0,60.0,7.0,9.0,,2015
11835,SEN. NINOY AQUINO,REGION XII (Soccsksargen),SULTAN KUDARAT,5045.0,4500.0,76.0,1.0,948.0,1098.0,20.0,35.0,,2015
11844,ALABEL (Capital),REGION XII (Soccsksargen),SARANGANI,14208.0,3118.0,121.0,6.0,179.0,251.0,18.0,28.0,,2015
11853,GLAN,REGION XII (Soccsksargen),SARANGANI,17192.0,9293.0,432.0,3.0,806.0,613.0,16.0,11.0,,2015
11862,KIAMBA,REGION XII (Soccsksargen),SARANGANI,10904.0,2402.0,4.0,5.0,71.0,147.0,42.0,13.0,,2015
11871,MAASIM,REGION XII (Soccsksargen),SARANGANI,10262.0,1617.0,11.0,35.0,516.0,785.0,28.0,6.0,,2015
11880,MAITUM,REGION XII (Soccsksargen),SARANGANI,7426.0,2790.0,8.0,2.0,98.0,226.0,68.0,13.0,,2015
11889,MALAPATAN,REGION XII (Soccsksargen),SARANGANI,9470.0,5635.0,22.0,5.0,411.0,395.0,6.0,14.0,,2015
11898,MALUNGON,REGION XII (Soccsksargen),SARANGANI,15502.0,6979.0,46.0,1.0,389.0,1519.0,131.0,14.0,,2015
11907,COTABATO CITY,REGION XII (Soccsksargen),SARANGANI,54320.0,2705.0,86.0,21.0,277.0,1213.0,47.0,181.0,16.0,2015
11916,CITY OF BAYUGAN,REGION XIII (Caraga),AGUSAN DEL SUR,19185.0,3279.0,2.0,2.0,49.0,117.0,17.0,7.0,,2015
11925,BUNAWAN,REGION XIII (Caraga),AGUSAN DEL SUR,8158.0,1728.0,37.0,14.0,326.0,231.0,34.0,2.0,,2015
11934,ESPERANZA,REGION XIII (Caraga),AGUSAN DEL SUR,7838.0,2614.0,3.0,1.0,667.0,495.0,10.0,26.0,,2015
11943,LA PAZ,REGION XIII (Caraga),AGUSAN DEL SUR,3041.0,1450.0,60.0,2.0,267.0,445.0,28.0,4.0,,2015
11952,LORETO,REGION XIII (Caraga),AGUSAN DEL SUR,5599.0,2262.0,6.0,54.0,361.0,744.0,2.0,,,2015
11961,PROSPERIDAD (Capital),REGION XIII (Caraga),AGUSAN DEL SUR,14287.0,3700.0,17.0,1.0,93.0,229.0,90.0,6.0,,2015
11970,ROSARIO,REGION XIII (Caraga),AGUSAN DEL SUR,8148.0,1664.0,9.0,3.0,47.0,112.0,43.0,71.0,,2015
11979,SAN FRANCISCO,REGION XIII (Caraga),AGUSAN DEL SUR,14392.0,2274.0,27.0,59.0,68.0,293.0,33.0,5.0,,2015
11988,SAN LUIS,REGION XIII (Caraga),AGUSAN DEL SUR,3815.0,1764.0,86.0,,516.0,125.0,374.0,20.0,,2015
11997,SANTA JOSEFA,REGION XIII (Caraga),AGUSAN DEL SUR,4549.0,1023.0,5.0,5.0,58.0,220.0,,,,2015
12006,TALACOGON,REGION XIII (Caraga),AGUSAN DEL SUR,6308.0,1610.0,36.0,1.0,128.0,107.0,54.0,41.0,,2015
12015,TRENTO,REGION XIII (Caraga),AGUSAN DEL SUR,9833.0,1803.0,11.0,9.0,55.0,122.0,95.0,3.0,,2015
12024,VERUELA,REGION XIII (Caraga),AGUSAN DEL SUR,6201.0,2606.0,30.0,2.0,122.0,322.0,13.0,98.0,1.0,2015
12033,SIBAGAT,REGION XIII (Caraga),AGUSAN DEL SUR,5055.0,1347.0,4.0,1.0,102.0,85.0,49.0,1.0,,2015
12042,ALEGRIA,REGION XIII (Caraga),SURIGAO DEL NORTE,3189.0,220.0,,,,5.0,1.0,,,2015
12051,BACUAG,REGION XIII (Caraga),SURIGAO DEL NORTE,2877.0,219.0,2.0,,,1.0,1.0,7.0,,2015
12060,BURGOS,REGION XIII (Caraga),SURIGAO DEL NORTE,861.0,57.0,,,,1.0,,,,2015
12069,CLAVER,REGION XIII (Caraga),SURIGAO DEL NORTE,7046.0,244.0,11.0,1.0,6.0,31.0,16.0,2.0,,2015
12078,DAPA,REGION XIII (Caraga),SURIGAO DEL NORTE,4683.0,357.0,,,50.0,3.0,45.0,1.0,,2015
12087,DEL CARMEN,REGION XIII (Caraga),SURIGAO DEL NORTE,3657.0,289.0,14.0,,3.0,4.0,3.0,3.0,,2015
12096,GENERAL LUNA,REGION XIII (Caraga),SURIGAO DEL NORTE,3195.0,376.0,6.0,,214.0,19.0,35.0,2.0,,2015
12105,GIGAQUIT,REGION XIII (Caraga),SURIGAO DEL NORTE,4165.0,327.0,,,30.0,9.0,,1.0,,2015
12114,MAINIT,REGION XIII (Caraga),SURIGAO DEL NORTE,5572.0,390.0,1.0,,1.0,6.0,3.0,2.0,,2015
12123,MALIMONO,REGION XIII (Caraga),SURIGAO DEL NORTE,3766.0,209.0,5.0,,1.0,9.0,,5.0,,2015
12132,PILAR,REGION XIII (Caraga),SURIGAO DEL NORTE,2159.0,239.0,,,1.0,1.0,1.0,,,2015
12141,PLACER,REGION XIII (Caraga),SURIGAO DEL NORTE,5511.0,349.0,4.0,1.0,1.0,8.0,29.0,19.0,,2015
12150,SAN BENITO,REGION XIII (Caraga),SURIGAO DEL NORTE,1143.0,77.0,1.0,,,,,1.0,,2015
12159,SAN FRANCISCO (ANAO-AON),REGION XIII (Caraga),SURIGAO DEL NORTE,3109.0,140.0,1.0,,,6.0,,,,2015
12168,SAN ISIDRO,REGION XIII (Caraga),SURIGAO DEL NORTE,1470.0,148.0,1.0,1.0,1.0,1.0,3.0,,,2015
12177,SANTA MONICA (SAPAO),REGION XIII (Caraga),SURIGAO DEL NORTE,1873.0,98.0,,,,12.0,3.0,,,2015
12186,SISON,REGION XIII (Caraga),SURIGAO DEL NORTE,2732.0,185.0,,,,,3.0,,,2015
12195,SOCORRO,REGION XIII (Caraga),SURIGAO DEL NORTE,4256.0,129.0,15.0,,5.0,9.0,2.0,1.0,,2015
12204,SURIGAO CITY (Capital),REGION XIII (Caraga),SURIGAO DEL NORTE,34306.0,1221.0,137.0,12.0,31.0,20.0,50.0,7.0,,2015
12213,TAGANA-AN,REGION XIII (Caraga),SURIGAO DEL NORTE,3440.0,319.0,2.0,2.0,4.0,,9.0,3.0,,2015
12222,TUBOD,REGION XIII (Caraga),SURIGAO DEL NORTE,3083.0,153.0,,,,3.0,1.0,3.0,,2015
12231,BAROBO,REGION XIII (Caraga),SURIGAO DEL SUR,9120.0,1509.0,,,9.0,43.0,2.0,7.0,,2015
