,city_munic,economic_ind,disaster_ind,industry_ind,healthcare_ind,poverty_ind,cluster_id,population,hospital,doctor,nurse,midwife,dentist,nutritioni,pharmacist,occupation,medical_techs,physical_techs,radiology,x-ray_techs
1475,Tabontabon,1.9213464609659865,1.4537703717540136,0.22647811092340203,-18.637955308842127,0.44480461208175087,2,"11,204",0,10,0,3,0,0,0,0,0,0,0,0
1476,Tabuan-Lasa,2.415977503174152,3.473404830587086,2.909026202909325,-17.641439832982687,-0.34540039223203683,2,"29,327",0,0,0,0,0,0,0,0,0,0,0,0
1477,Tabuelan,1.0879225087692388,0.581905048064641,-0.463908454730333,-8.742335590167874,-0.19403536785344352,2,"25,630",0,940,10,6,1,0,1,0,0,0,0,0
1478,Tabuk,-0.8251195601235723,-1.0983063834652227,-0.28537397468189085,17.629406743354128,0.11302010864169632,1,"110,642",4,460,940,47,4,4,4,0,15,0,4,0
1479,Tacloban,-0.7553444944859153,-0.8759429894817159,-0.1266014766624017,4.260207983219049,0.48729226283280064,1,"242,089",7,3860,3980,65,7,8,35,0,112,13,27,1
1480,Tacurong,-0.8974988010986279,-1.18268018468721,-0.7952136725411042,4.790747875822155,0.07397094575748227,1,"98,316",9,390,990,20,3,3,12,0,16,0,3,4
1481,Tadian,-0.6869267533559408,-0.02500559349336589,-0.03094378966563866,-1.7774594097918766,-0.08936995621244705,1,"19,389",0,10,20,14,1,0,0,0,1,0,0,0
1482,Taft,1.8581063385538723,0.6612112500818346,0.46064230642193155,-15.561514794735931,-0.4241145743142618,2,"18,786",0,50,70,5,1,1,1,0,2,0,0,0
1483,Tagana-An,-0.7963103660231721,-0.40942952394468846,-0.8014387331897,-16.702355533081867,0.03815571736188981,1,"16,428",0,0,0,0,0,0,0,0,0,0,0,0
1484,Tagapul-An,1.8385501244678395,0.13248848513329783,0.05137723408544528,-17.64118643373546,0.4529195001368057,2,"8,473",0,0,0,0,0,0,0,0,0,0,0,0
1485,Tagaytay,-0.8455180111323064,-1.0300355802361782,-0.6065270106981174,11.442565390446234,0.04214407633580786,1,"71,181",3,880,1190,3,0,0,1,0,4,5,1,0
1486,Tagbilaran,-1.0126546427409118,-1.2192023645305075,-1.0713784164568212,-3.0387809626781976,-0.5098212616962455,1,"105,051",9,1180,1830,36,2,4,17,0,35,2,8,0
1487,Tagbina,-0.13530139810921332,-0.2709976803964985,0.24838705710386033,3.2552460119270945,-0.4704703430899278,1,"41,051",0,10,0,13,1,0,0,0,0,0,0,0
1488,Tagkawayan,-0.775143406078129,0.1880869253374271,-0.6560886000763526,24.13520627542215,0.41072283121141573,1,"54,003",1,10,110,1,2,1,1,0,1,0,1,0
1489,Tago,-0.130109387243149,-0.298505136104191,0.5350352494459145,-8.684105140914602,-0.4730558695043138,1,"39,831",0,10,20,10,1,0,0,0,1,0,0,0
1490,Tagoloan (LN),1.883230918569901,0.7654045931228489,1.5170696475482792,-7.562608672694493,0.24073606222027896,2,"13,253",0,0,0,1,0,0,0,0,0,0,0,0
1491,Tagoloan (MO),-0.799550151392556,-0.4195041936570782,-0.7635243240399012,-7.557336689761293,0.316140912456058,1,"73,150",1,20,80,12,1,0,0,0,1,0,0,0
1492,Tagoloan Ii,1.9408876534038182,0.27078403666657413,3.283603576050571,-20.629610979690604,-0.15422147090633453,2,"12,602",0,0,0,0,0,0,0,0,0,0,0,0
1493,Tagudin,-0.8252063705950506,-0.3602658565599943,-0.7005086191298855,20.155335995409526,-0.14701078642760593,1,"39,277",1,180,480,17,2,1,8,0,4,0,0,1
1494,Taguig,-0.6965763476567536,-0.79302827772041,-0.6727333559642571,-19.003851092485068,0.31029402473366147,1,"804,915",8,1830,2260,67,24,4,13,0,42,7,14,4
1495,Tagum,-0.6286518321033266,-0.05780991045142649,-0.5357896721476693,11.021666851123284,0.13203562724938414,1,"296,202",6,1590,2020,49,6,4,14,1,51,3,8,2
1496,Talacogon,-0.8488854275268954,-0.3489757934113047,-0.7218961709837303,-6.712092039491957,-0.2517506490678895,1,"43,353",1,0,30,11,1,0,0,0,1,0,0,0
1497,Talaingod,-0.664846196491595,-0.15252446414583323,-0.12984543058610262,-17.638688199376464,0.26688104367406507,1,"27,482",0,0,0,0,0,0,0,0,0,0,0,0
1498,Talakag,-0.657139056776747,-0.33416377329242125,-0.23132089690356253,-10.704763053568595,0.03739570036909818,1,"71,644",0,50,110,16,1,0,1,0,2,0,2,0
1499,Talalora,0.0205768225038557,1.3189335738590138,1.6785021746097777,-16.64769533256815,0.45214953070257446,2,"8,057",0,10,50,3,0,0,0,0,0,0,0,0
1500,Talavera,-0.9320115700813912,-0.3236597052439829,-0.898954919826505,-3.304815744667977,-0.3956475696742089,1,"132,338",1,10,60,11,1,0,0,0,0,0,0,0
1501,Talayan,-0.8103380055751104,0.0389970024350121,0.07885432076823337,-14.59511212475145,0.5660117112660916,1,"34,156",0,0,0,0,0,0,0,0,0,0,0,0
1502,Talibon,-0.7545087589349225,-0.5435030090090712,-0.5400110482380995,4.350405087659946,-0.3468227540166908,1,"71,272",1,90,430,4,1,1,1,0,7,0,1,0
1503,Talipao,-0.09079629081866425,1.0814643919270146,-0.1804300106957142,-10.67472524035934,-0.5291093202434037,1,"80,255",0,0,0,0,0,0,0,0,0,0,0,0
1504,Talisay  (CU),-0.6739658056418147,-0.4243749747153776,-0.5312664071015417,28.369575151813752,-0.5200560207951982,0,"227,645",2,170,330,8,2,2,10,0,5,0,2,0
1505,Talisay (BS),0.2488031004098633,-0.06637292753243676,-0.08406346933172319,-0.619679679728733,0.1782964508450066,1,"45,301",1,140,50,0,1,1,1,0,3,0,0,0
1506,Talisay (CN),0.9647075945308108,0.1095379297388344,0.5209019926362918,-0.61818330603569,0.4714926015260017,2,"25,841",0,10,20,4,0,0,0,0,1,0,0,0
1507,Talisay (NO),-0.7286857091683566,-0.8380641269377832,-0.2920648304022812,28.36883284235917,0.4352315849328183,1,"108,909",0,40,100,21,2,0,0,3,0,0,0,0
1508,Talisayan,-0.8254752840412913,-0.4210638507995377,-0.17224991248927546,-13.677285186463623,-0.027381554377736216,1,"27,756",1,70,130,18,1,1,1,0,3,1,0,0
1509,Talitay,1.0529999495461466,0.10165022155240193,-0.4501062834580245,-18.635354927194967,0.564587929269661,1,"17,463",0,0,0,0,0,0,0,0,0,0,0,0
1510,Talugtug,-0.8267490964126079,0.6500254102410189,-0.12787039562807603,-15.706709681435843,-0.5252998404394098,1,"25,236",0,10,20,4,0,0,0,0,0,0,0,0
1511,Talusan,-0.6854411470257021,-0.11146624031882571,0.17743282837488228,-16.64594852766367,-0.02674996858431008,1,"27,873",0,0,10,4,0,0,2,0,0,0,0,0
1512,Tambulig,0.9954565769338646,-0.009711903215117647,0.14668956864070853,-15.45049173211166,-0.5266372229916977,2,"37,480",0,10,20,5,0,0,0,0,0,0,0,0
1513,Tampakan,-0.7566541423347509,-0.2850160053469667,-0.9515776301256365,-4.702256341496849,0.546883772342526,1,"39,525",0,0,30,13,1,0,0,0,0,0,0,0
1514,Tamparan,1.872446142010676,-0.6040258983895278,-0.041925392388216354,-20.54571542559781,-0.15465361496868726,2,"32,074",2,220,780,36,2,1,5,0,4,0,3,0
1515,Tampilisan,-0.7370776187096686,-0.2553927247640315,0.3848289190484893,-16.64527038529933,-0.34813014417966837,1,"24,680",0,10,10,3,1,0,2,0,0,0,0,0
1516,Tanauan (BS),-0.8306767920368383,-1.105685826141709,-0.6699119227619806,24.618332894048674,0.04791486931686257,1,"173,366",6,1070,1270,37,5,8,10,1,24,4,3,0
1517,Tanauan (LE),1.7344278017048296,-0.06545367503385094,-0.04481900962395606,-14.536046002768106,0.4018070731455892,2,"55,021",0,10,30,5,1,0,0,0,1,0,0,0
1518,Tanay,-0.8591800891811795,-0.42030597342110926,-0.7343107722869514,-1.5220747609449945,0.04472733077647999,1,"117,830",1,640,240,4,0,1,4,0,8,0,3,1
1519,Tandag,-0.6237825764185237,-0.7233701797850721,-0.3488620798953678,-8.586580567765818,-0.5240690766600684,1,"62,669",1,650,1310,36,6,3,9,0,13,0,7,0
1520,Tandubas,-0.26037021095550344,-0.41534589897257623,1.354565466453522,-14.655468018950113,-0.1544164654262456,1,"34,316",0,0,0,0,0,0,0,0,0,0,0,0
1521,Tangalan,-0.8550799954461974,-0.3214753620576098,-0.6880454148273208,-15.708143141512615,-0.021694557767542994,1,"23,704",0,20,70,7,0,0,0,0,1,0,0,0
1522,Tangcal,-0.602929402840116,-0.40013896979074093,0.8780002294167344,-18.69297239862548,0.24084795444552284,1,"15,181",0,0,0,0,0,0,0,0,0,0,0,0
1523,Tangub,-0.7929200486499318,-1.1685921320222734,-0.6872499560930523,-7.656424016943201,0.350532297483469,1,"68,389",1,130,500,30,2,1,3,0,5,0,0,0
1524,Tanjay,-0.6529229543122576,-1.2760937619311168,-0.6069513121259099,4.260278931263619,-0.20966888490164232,1,"80,532",0,20,150,32,0,0,1,0,5,0,0,0
1525,Tantangan,-0.8580722421399433,-0.4805895458650201,-0.7406328251990912,-7.684901628799104,0.22608821511884108,1,"43,245",0,0,0,0,0,0,0,0,0,0,0,0
1526,Tanudan,-0.41364053917592564,0.7050200768551456,0.14274503360463867,-8.704439266978966,-0.028940962800108175,1,"8,746",1,0,10,7,0,0,0,0,0,0,0,0
1527,Tanza,-1.0813143271646826,1.127944452282456,-0.9202999374944232,21.990764446231093,0.09400482692071281,1,"312,116",3,530,830,23,3,1,6,0,10,2,4,2
1528,Tapaz,-0.6429806832750133,0.19577171262458765,0.10823806147953151,27.10443198858049,-0.02791065031773397,1,"51,313",0,0,20,16,1,0,0,0,1,0,0,
1529,Tapul,2.5118102270130787,3.6381949814029695,3.3646425244808644,-17.618744769139855,-0.5295490105334468,2,"18,197",0,20,70,2,0,0,1,0,1,0,0,0
1530,Taraka,0.573536582911715,-0.4136330484021661,1.5046843493764661,-18.635672538647235,-0.1539734280204944,2,"27,184",0,0,0,0,0,0,0,0,0,0,0,0
1531,Tarangnan,1.8469514630753436,-0.2215672081452677,1.4745012056523086,-14.689906695567775,0.45355894821220555,2,"24,992",0,0,0,0,0,0,0,0,1,0,0,0
1532,Tarlac,-0.8880788550286832,-0.9275280658589234,-0.4441399979866521,31.399205574378342,-0.028726969907027756,0,"385,398",7,3530,6210,86,12,13,44,0,109,13,26,12
1533,Tarragona,-0.6194699681620112,-0.36729644774787745,0.419072461788258,-8.741997018448398,-0.45497284793964465,1,"26,225",0,0,0,8,1,0,0,0,1,0,0,0
1534,Tayabas,-0.747405649904626,-0.9738182012859876,-0.5395471013243142,-2.988294262117517,0.4671009583960425,1,"112,658",1,290,280,8,0,1,1,0,2,0,0,2
1535,Tayasan,1.6059340306249794,-0.04496664020950403,-0.13682661213395111,-11.700625273543423,-0.24658318490944686,2,"35,470",0,10,10,3,0,0,0,0,0,0,0,0
1536,Taysan,0.47874403527600506,-0.39661913768792534,-0.8019716933744531,-1.7170665998412584,0.16295563324028775,1,"38,007",0,0,0,0,0,0,0,0,0,0,0,0
1537,Taytay (PN),-0.7496823481235585,-0.47345340083211906,-0.04809673000541911,49.376247499296,-0.15078017628619217,0,"75,165",1,60,280,14,1,2,8,0,5,0,2,0
1538,Taytay (RL),-1.0807796798372946,-0.9137566024995446,-0.965178505493974,49.38004087875319,0.05751262115288384,0,"319,104",3,1470,930,9,1,2,8,0,15,0,7,1
1539,Tayug,-0.5100153159567086,-0.4670465448285647,-0.41780824410060324,0.35313712865067554,0.109392579936287,1,"45,241",2,340,630,26,8,2,11,0,6,0,2,1
1540,Tayum,-0.703510387413923,-0.31757595189439913,-0.23843077649325883,-18.692727992182093,-0.3688867294729012,1,"14,467",0,10,10,5,0,0,0,0,0,0,0,0
1541,Teresa,-0.807840449245579,-0.20048850081726957,-0.9431514532026473,-11.570340632698953,0.0377398642620674,1,"57,755",1,250,380,0,0,1,3,0,3,0,3,0
1542,Ternate,-0.18425477239834448,0.5593667318334073,0.16103951930120158,-18.576247947528817,0.03771767728071981,1,"24,654",0,0,0,0,0,0,0,0,0,0,0,0
1543,Tiaong,-0.327956716289628,-0.5266006833022011,-0.5725389239236796,9.313953822985198,0.4152566409087026,1,"106,265",1,50,110,0,0,0,1,0,1,0,1,0
1544,Tibiao,1.5867136492705745,1.7305056969999522,2.3392252474605386,-12.72339469079185,-0.5046629120819145,2,"29,073",0,10,20,6,0,0,0,0,1,0,0,0
1545,Tigaon,-0.8937359764851537,-0.41829993094385587,-0.6603855700391773,2.3487163227791235,0.2278159884902364,1,"55,272",0,50,110,14,1,0,0,0,2,0,0,0
1546,Tigbao,1.8911429961172976,1.5197958041494695,0.735737430814856,-16.64521069985163,-0.1947691884029929,2,"21,675",0,10,0,4,0,0,1,0,0,0,0,0
1547,Tigbauan,-0.9178153071602407,-0.25107268510292324,-0.9453916520745053,-6.750423119151352,-0.23718722455375202,1,"65,245",0,20,110,21,1,0,0,0,1,0,0,0
1548,Tinambac,1.7969478167733743,1.3104329595565545,0.40937249838786216,-8.510291512730431,0.9006136523958576,2,"67,572",0,50,50,19,2,0,0,0,2,0,0,0
1549,Tineg,-0.24576897845845333,-0.3921131444761987,2.2742245150202365,-11.729187186921052,-0.43811400121935573,2,"5,097",0,10,70,5,0,0,0,0,0,0,0,0
1550,Tinglayan,-0.6332715865583387,-0.5032209585052645,0.2408161316427459,-5.757058070107365,-0.0291026382269266,1,"12,868",0,10,30,13,0,0,0,0,1,0,0,0
1551,Tingloy,1.2355155123082677,0.5485488812126275,0.6359652935191384,-16.703714391132507,0.17829071622101048,2,"17,919",0,0,0,0,0,0,0,0,0,0,0,0
1552,Tinoc,0.3603101244610437,0.6141729097431058,0.00948965610014818,-5.7322066684667545,0.26696985946697005,1,"18,457",0,40,100,13,1,1,1,0,1,0,0,0
1553,Tipo-Tipo,2.0229135944468704,1.0973573855865606,2.3097639718139336,-17.633584154800324,-0.529472452695122,2,"25,531",0,0,0,0,0,0,0,0,0,0,0,0
1554,Titay,-0.04072203250884668,0.22590610069365172,0.48859500345020457,-10.635591289027051,-0.02912706518660836,1,"53,994",1,60,160,6,2,1,7,0,8,0,3,0
1555,Tiwi,-0.6462874341765685,0.1335248794041751,-0.2840253516977253,-9.486058395914958,0.9011617426857795,1,"53,120",0,80,240,17,1,0,0,0,1,0,0,0
1556,Tobias Fornier,0.48870172295824926,0.026890882433605948,0.20368764256938943,-13.692841523005654,-0.5057857479362327,1,"33,046",0,70,70,14,1,1,0,0,3,0,0,0
1557,Toboso,-0.6515975029247538,-0.46547887737840643,-0.0014425469171756716,-11.726259621778286,-0.026326611289342307,1,"43,445",0,10,80,15,0,0,0,0,0,0,0,0
1558,Toledo,1.0694596362918498,-0.9382302040795053,-0.16782516342272602,17.196545395760396,-0.16661655627090957,1,"270,024",1,70,60,5,5,1,5,0,1,0,0,0
1559,Tolosa,-0.6751306220243642,-0.25779653424570487,0.1525567196205691,-17.58128414410243,0.4460084997711066,1,"20,978",0,10,10,3,1,0,0,0,1,0,0,0
1560,Tomas Oppus,1.0855656013404777,2.265803660552962,0.4003072907576697,-14.599287395770506,-0.13276303211879112,2,"16,990",0,10,10,6,1,0,0,0,1,0,0,0
1561,Tongkil,2.5105859805526833,3.344401376225653,2.606064156338068,-11.64771586790671,-0.5287492336895754,2,"24,161",0,30,80,2,1,0,1,0,1,0,0,0
1562,Torrijos,-0.8743969841751531,-0.46289947621323263,-0.3162367418066247,-14.686873051657951,-0.2383945447434642,1,"30,524",0,40,140,16,1,1,3,0,0,1,0,0
1563,Trece Martires,-0.8645133339835909,-0.07771054579387461,-0.4207794050263034,-7.087476717509121,0.039622163956718456,1,"210,503",3,610,2810,30,2,3,6,0,4,2,0,0
1564,Trento,-0.8731395273215116,-0.27852654001135174,0.2127194775060533,-13.63316869364853,-0.24687087549368675,1,"54,492",2,20,20,10,0,0,1,0,1,0,0,0
1565,Trinidad,-0.6353410187816244,-0.2194360253306327,-0.12128488561906017,-0.7236897485110694,-0.40363215807755964,1,"31,956",0,0,0,0,0,0,0,0,0,0,0,0
1566,Tuao,1.7681164519594994,-0.09928579899697104,-0.4960655533386979,-11.506654629370999,0.17539574473993796,2,"61,535",1,50,290,15,2,1,1,0,2,0,0,0
1567,Tuba,-0.689715923509108,-0.34566909503186133,0.08946362881658486,-4.737458635353485,-0.2613916766659631,1,"47,648",0,70,180,1,2,1,2,0,2,0,2,0
1568,Tubajon,1.752625482300888,-0.33597635201435594,-0.1453877631472865,-19.689495737513415,0.09649459670174346,2,"8,276",0,20,0,4,0,0,0,0,0,0,0,0
1569,Tubao,-0.766445571315641,-0.48874435351208745,0.48413374547291665,-14.653033349816203,-0.42307400755138647,1,"34,761",0,0,0,0,0,0,0,0,0,0,0,0
1570,Tubaran,-0.26414271132478634,0.019019096689620565,0.8557965439763116,-20.683942435388726,-0.15336979891062627,1,"16,896",0,10,40,1,0,0,0,0,0,0,0,0
1571,Tubay,1.6696483148051064,-0.4558199695213511,0.4631015889365068,-7.747108103930772,-0.5275641343273032,2,"25,785",0,10,10,7,0,0,0,0,1,0,0,0
1572,Tubigon,-0.8558576390575939,-0.09725777837487361,-0.8979049428101404,-5.548283032606188,-0.3464348785948017,1,"45,893",0,70,270,16,1,1,2,0,0,0,0,0
1573,Tublay,-0.8902110728464699,-0.23944668232561714,0.37028188640259174,-13.692549708641277,-0.24156696911499959,1,"17,892",0,10,10,5,0,0,0,0,0,0,0,0
1574,Tubo,-0.45852641063687644,-0.3057798189190718,0.10349739934008372,-11.728850176277097,-0.4727335251750304,1,"5,699",0,10,30,4,0,0,0,0,1,0,0,0
1575,Tubod (LN),-0.8450987273504839,-0.2884531573370585,-0.7149987245419577,3.2953013694227486,0.31069055391002126,1,"50,073",1,90,130,11,3,1,0,0,3,0,0,0
1576,Tubod (SN),-0.7973599116448333,-0.45738502375100176,-0.7864463255577827,-18.69239625862645,0.03900256068872928,1,"15,467",0,10,10,3,0,0,0,0,0,0,0,0
1577,Tubungan,-0.7446674041411742,-0.04734105506832979,-0.5278018078261728,-10.7307899844256,-0.5060128865443477,1,"23,021",0,10,120,17,1,0,0,0,1,0,0,0
1578,Tuburan (BA),2.5119434381465475,4.2264388950792116,3.3648620398512135,33.259594111273934,-0.4333758450579003,2,"24,742",0,0,0,0,0,0,0,0,0,0,0,0
1579,Tuburan (CU),-0.6783492168365282,-0.21473354911860254,-0.5893360815090244,33.26495106686343,0.037772111339794724,0,"63,866",0,30,20,1,1,1,3,0,1,0,0,0
1580,Tudela (CU),1.0722221402886065,-0.3657371128877265,-0.11656390206128026,-8.65138619391929,-0.02477662632074985,1,"11,296",0,0,0,0,0,0,0,0,0,0,0,0
1581,Tudela (MC),-0.7017103486626085,-0.4136576540523827,-0.3803111993357514,-8.652714022036058,0.3172751933292575,1,"28,599",0,10,10,6,0,0,2,0,1,0,0,0
1582,Tugaya,-0.5256646176903506,0.6192402466075653,1.8558285730761184,-19.62873668205117,-0.15390134080800452,2,"24,778",0,0,0,0,0,0,0,0,0,0,0,0
1583,Tuguegarao,-0.9427309921791004,-1.291916509841712,-0.8293181559958833,14.830100903534579,0.02394182266822903,1,"159,230",7,2810,5240,112,9,17,25,2,85,12,38,3
1584,Tukuran,-0.7493341243231085,0.12576504548144732,0.024967537205965167,-13.660309085539282,-0.525530589106637,1,"42,429",0,10,10,5,0,0,0,0,0,0,0,0
1585,Tulunan,-0.801344423676386,-0.27140286453994134,-0.36662288100745816,5.349775587816887,-0.03549500691255449,1,"56,513",1,100,120,1,3,2,5,0,3,0,2,1
1586,Tumauini,-0.7677833108576901,-0.33614892123860657,-0.8862720784356178,7.241532671411011,0.3989795642307128,1,"84,297",0,20,240,21,1,0,0,0,1,0,0,0
1587,Tunga,-0.00568846327248236,-0.4870378139764499,0.8729248833095711,-19.631094998981478,0.2502115669790869,1,"7,656",0,10,0,2,0,0,0,0,0,0,0,0
1588,Tungawan,-0.719821902551339,0.08974271259760447,-0.4188987576107408,-12.665160056410052,-0.027661156247736234,1,"46,497",0,10,10,7,0,0,2,0,0,0,0,0
1589,Tupi,-0.8517402568664975,-0.46328565380620385,-0.7626595542283396,-4.591972139557537,0.5497139032886519,1,"69,976",0,60,20,1,2,0,3,0,1,0,0,0
1590,Turtle Islands,-0.7792848230936419,-0.42893194794118533,1.265883320603601,-19.68848358750399,-0.15176119243451835,1,"5,683",0,0,0,0,0,0,0,0,0,0,0,0
1591,Tuy,1.9044213351004637,1.7132017403799016,1.2293230894988825,-14.633355960182017,-0.13298901442747918,2,"46,519",1,0,0,0,0,0,0,0,0,0,0,0
1592,Ubay,1.6696483148051064,-0.4558199695213511,0.4631015889365068,22.324906194837467,-0.5275641343273032,2,"73,712",1,120,160,7,1,1,1,0,2,0,0,0
1593,Umingan,1.608437269266283,-0.44415757959278357,-0.23361650144890894,37.193112011878185,0.10244473811537416,0,"77,074",1,20,140,10,0,0,4,0,3,0,1,0
1594,Ungkaya Pukan,2.325677207788579,3.790649875484798,3.3648620398512135,-20.62963930121631,-0.34540039223203683,2,"24,016",0,0,0,0,0,0,0,0,0,0,0,0
1595,Unisan,-0.12228245709907433,-0.004289314691249398,0.1908313722953445,15.202990949479235,-0.02613246176758055,1,"25,448",2,30,180,9,0,0,1,0,1,0,1,0
1596,Upi,-0.8766516196629998,-0.2780551795269858,-0.9421570709868233,-3.666873022426424,0.36016345954276296,1,"59,004",1,60,250,7,0,0,1,0,2,0,0,2
1597,Urbiztondo,-0.3207746019407283,-0.4032256364314661,-0.0484834145351669,-9.651144388348094,0.10111381895984323,1,"55,557",0,10,20,12,5,0,5,0,0,0,0,0
1598,Urdaneta,-0.8175571196525447,-1.2762357380526754,-0.4720786449352904,12.752297167562837,0.15030097235658857,1,"144,577",4,960,1670,35,3,5,25,1,32,5,8,5
1599,Uson,0.1259706600802689,2.2797305500069642,1.1477650266935915,-4.766590005642683,0.47176949992101913,2,"56,168",0,30,120,14,0,0,0,0,1,0,0,0
1600,Uyugan,1.9509672803158062,1.21385413682941,-0.3811337619995577,-19.6888015581957,0.5762509454812708,2,"1,297",0,20,50,2,0,0,0,0,0,0,0,0
1601,Valderrama,1.701531363387427,-0.17897682304156473,0.15737343265242618,-13.693360224026398,-0.5067470605153088,2,"19,971",0,20,50,8,0,0,1,0,2,0,0,0
1602,Valencia (BK),-0.6355737975605703,-1.2534564766434626,-0.19707672666267723,10.85882602060629,-0.09863821596427758,1,"192,993",6,600,1700,61,12,4,27,0,14,6,4,1
1603,Valencia (BL),-0.3750238876249338,-0.2531269763983528,-0.1822992566707365,14.224077477442812,-0.45109698200523035,1,"27,126",2,210,340,7,0,1,3,0,4,0,1,0
1604,Valencia (NR),0.43551230420441495,-0.05399369080254991,0.011321754165636662,-5.757195372467125,-0.0556559235706162,1,"34,852",0,10,20,10,1,0,0,0,1,0,0,0
1605,Valenzuela,-0.8149557279540881,-1.1368176760207414,-0.6133521403112805,-11.96981175900773,0.3140145306783279,1,"714,978",9,1450,2650,101,32,9,14,0,59,13,21,3
1606,Valladolid,-0.6582677548265017,0.054407643879527366,-0.00665073661069771,-4.669652652979894,0.37747786029853586,1,"39,996",1,80,400,30,1,1,1,0,2,0,1,0
1607,Vallehermoso,1.5955393260311592,-0.4533691565081915,0.17499554577811882,-4.759247230663892,-0.246511043869487,2,"38,259",0,0,0,0,0,0,0,0,0,0,0,0
1608,Veruela,-0.16223413987859253,-0.08589591456575921,-0.01475676166886624,-12.722435187325953,-0.2526000202596685,1,"46,225",0,10,30,8,0,0,0,0,1,0,0,0
1609,Victoria (LA),1.656659388305222,0.7071317239258388,-0.38971484749176244,31.62409951832267,-0.2764459968273594,2,"46,007",0,10,80,6,0,0,0,0,1,0,0,0
1610,Victoria (NS),1.7457078698567563,2.2691640488675695,1.3001306612471106,31.622160661092675,-0.029275064220194942,2,"14,817",0,10,10,4,0,0,0,0,0,0,0,0
1611,Victoria (OR),1.617026856138108,-0.17780416508709168,-0.8139906302751851,31.624758359076623,-0.27014464279046935,0,"50,492",2,90,130,16,1,0,10,0,1,1,0,0
1612,Victoria (TC),-0.6636846745613377,-0.1674065243774095,-0.749006214569234,31.62503915514519,0.4815592191337278,0,"69,370",0,30,20,8,1,0,0,0,1,0,0,0
1613,Victorias,-0.7554226427914742,-1.2790964768055821,-0.6754814586311089,-1.7488627584224956,0.43467463529878575,1,"87,933",0,50,170,20,0,0,1,3,0,0,0,0
1614,Viga,1.7117843644553314,2.179944518491038,1.4757920336576706,-9.699076550121212,-0.2411055063740054,2,"21,624",1,50,200,15,2,1,1,0,2,0,1,0
