city_municipality,Sanitary System,Social Protection,Hospital,Poverty Incidents,Health,Cluster_Id,Vulnerability
Gregorio Del Pilar,0.5056378621631188,0.11497054553847398,0.0,0.09599373364155665,0.03783431906571484,2,high
Guagua,0.8956363452495324,0.36993336885268835,0.3333333333333333,0.017791618108756974,0.5689057535984327,1,low
Gubat,0.5057389897355514,0.0326432943555142,0.1111111111111111,0.3080564736449955,0.173175467782408,2,high
Guiguinto (BU),0.9092885675279365,0.27883413108080185,0.2222222222222222,0.041863604811850044,0.30851661649910117,0,medium
Guihulngan,0.7976942913485362,0.16652394213077285,0.1111111111111111,0.37581465843888706,0.066488251887543,0,medium
Guimba,0.9482226829144966,0.28322012437526517,0.2222222222222222,0.02683453374854326,0.44677879720248553,0,medium
Guimbal,0.5062446275977146,0.08585042612441399,0.1111111111111111,0.11802788020047252,0.6193978779398095,0,medium
Guinayangan,0.9481721191282804,0.838731340654346,0.1111111111111111,0.18909755522865201,0.19153624027018137,0,medium
Guindulman,0.7584567932446782,0.19226468966221358,0.0,0.26755440077947384,0.08178889562735414,0,medium
Guindulungan,0.6354351013803914,0.13546248142244216,0.0,0.8713919085009775,0.43676383039097283,2,high
Guinobatan,0.9482226829144966,0.0007190152941743214,0.0,0.29824936795114276,0.06843560654533715,0,medium
Guinsiliban,0.9505486170804469,0.04982775988628047,0.0,0.3587477472314031,0.33870061369491045,0,medium
Guipos,0.5057389897355514,0.20067716860405313,0.0,0.37492310337580953,0.0,2,high
Guiuan,0.948121555342064,0.14437827107020373,0.4444444444444444,0.5241948939367886,0.21003610951922577,0,medium
Gumaca,0.9487788845628762,0.19456553860357137,0.3333333333333333,0.07013863681230854,0.5082595656842722,1,low
Gutalac,0.7616928755625221,0.00100662141184405,0.0,0.731927223633851,0.008067612153718606,2,high
Hadji Mohammad Ajul,0.2528189310815594,0.0,0.0,1.0,0.0,2,high
Hadji Muhtamad,0.5056378621631188,0.0,0.0,0.9295977176190385,0.1275517300855166,2,high
Hadji Panglima Tahil,0.0,0.0,0.0,0.9712460755656598,0.0,2,high
Hagonoy (BU),0.7585579208171108,0.3170138432014583,0.4444444444444444,0.034221704271185566,0.2809754577674411,1,low
Hagonoy (DS),0.9481721191282804,0.9831815132539671,0.4444444444444444,0.1520343376064294,0.5039475660848709,1,low
Hamtic,0.5057389897355514,0.0,0.0,0.2070560214992135,0.0,2,high
Hermosa,0.9482226829144966,0.16069991824796084,0.0,0.08656872297473714,0.1581530175651389,0,medium
Hernani,0.7582545380998129,0.0014380305883486429,0.0,0.6045622146227766,0.028375739299286135,2,high
Hilongos,0.6326035293522779,0.24813217801955834,0.2222222222222222,0.3038534283476301,0.18166037021993964,0,medium
Himamaylan,0.9481721191282804,0.1449534833055432,0.1111111111111111,0.2772341414643155,0.15926579165530697,0,medium
Hinabangan,0.9480709915558477,0.09764227694887286,0.0,0.33276528539314393,0.0346350935564816,0,medium
Hinatuan,0.7585073570308944,0.1040415130670243,0.1111111111111111,0.3702105980423998,0.12031869849942403,0,medium
Hindang,0.761187237700359,0.12050696330361627,0.0,0.272903731157939,0.07650321869905574,0,medium
Hingyon,0.6322495828487638,0.07441808294704226,0.0,0.26551656063529666,0.11072102197172433,2,high
Hinigaran,0.6320473277038985,0.0,0.0,0.21864623731922128,0.15481469529463462,2,high
Hinobaan,0.948121555342064,0.0,0.0,0.2857675970680575,0.0970895393671653,0,medium
Hinunangan,0.758760175961976,0.4114924528559642,0.0,0.2931547675906998,0.13895766450973945,0,medium
Hinundayan,0.5133235576679982,0.000503310705922025,0.0,0.26704494074342955,0.46792150491567913,2,high
Hungduan,0.7584567932446782,0.12690619942176773,0.0,0.24233612899528112,0.1236570207699283,0,medium
Iba,0.9505486170804469,0.04982775988628047,0.2222222222222222,0.0484865852804259,0.33870061369491045,0,medium
Ibaan,0.7587096121757597,0.25870170284392086,0.1111111111111111,0.09013494322704722,0.13353289082017003,0,medium
Ibajay,0.5056378621631188,0.03386562035561054,0.0,0.14935967241719683,0.046597415025788506,2,high
Igacos,0.9562117611366739,0.29472436908205435,0.1111111111111111,0.2962115278069656,0.17067172607952982,0,medium
Igbaras,0.5114021337917783,0.07657512882956523,0.0,0.11369746989409597,0.12157056935086313,2,high
Iguig,0.948121555342064,0.3632465266168672,0.0,0.1484681173541193,0.08637908874929749,0,medium
Ilagan,0.9495373413561208,0.20865823836938807,0.3333333333333333,0.286659152131135,0.5921349127306915,1,low
Iligan,1.0,0.1814075587201813,0.7777777777777777,0.18718708009348592,0.18986707913492928,1,low
Ilog,0.9481721191282804,0.0002876061176697286,0.0,0.053581185640868875,0.04590193121943345,0,medium
Iloilo,1.0,0.4276702969748864,1.0,0.3449923262582071,0.6022889763034752,1,low
Imelda,0.948121555342064,0.05335093482773465,0.0,0.4024339453222016,0.15648385642988677,0,medium
Impasug-Ong,0.9498407240734187,0.11669618224449237,0.0,0.006583497315782432,0.07093934824821532,0,medium
Imus,0.9593972796683016,1.0,0.6666666666666666,0.2955747027619102,0.6436007144009653,1,low
Inabanga,0.9480709915558477,0.09764227694887286,0.0,0.8609479777620694,0.0346350935564816,2,high
Indanan,0.0,0.0,0.0,0.023523043514255323,0.0,2,high
Indang,0.761187237700359,0.12050696330361627,0.0,0.13484006138993435,0.07650321869905574,0,medium
Infanta (PS),0.5343580927339839,0.1040415130670243,0.1111111111111111,0.06848289169516458,0.15773572728132584,0,medium
Infanta (QN),0.9482226829144966,0.20024575942754852,0.1111111111111111,0.18858809519260775,0.25385158931959406,0,medium
Initao,0.7584567932446782,0.41501562779741835,0.1111111111111111,0.3051270784377408,0.212678947983375,0,medium
Inopacan,0.7571926985892704,0.27833082037487983,0.0,0.026961898757554326,0.03783431906571484,0,medium
Ipil,0.5062446275977146,0.17587114095503903,0.4444444444444444,0.25609154996847716,0.21907739900184145,2,high
Iriga,0.950396925721798,0.17874720213173628,0.4444444444444444,0.14553872214686459,0.4590193121943345,1,low
Irosin,0.7573949537341357,0.0018694397648532355,0.1111111111111111,0.3877869692859281,0.1841641119228178,2,high
Isabel,0.5057389897355514,0.1353186783636073,0.0,0.1991593909405269,0.13840127746465541,2,high
Isabela (BAS),0.7645750113768519,0.12446154742157504,0.4444444444444444,0.32868960510478956,0.18346862811646278,0,medium
Isabela (NO),0.2625271780350913,0.0016537351766009393,0.0,0.12859917594839168,0.19292720788289147,2,high
Isulan,0.9483238104869293,0.43500425297546447,0.5555555555555556,0.2344394984365945,1.0,1,low
Itbayat,0.5070536481771755,0.044650849768225365,0.0,0.3658801877360233,0.18402501516154682,2,high
Itogon,0.9480709915558477,0.15717674330650666,0.0,0.05969470607340044,0.2449493965982494,0,medium
Ivana,0.6334125499317389,0.0004314091765045928,0.0,0.06122308618153334,0.016413417829979234,0,medium
Ivisan,0.948121555342064,0.5522756474552963,0.0,0.05307172560482458,0.2058632066810955,0,medium
Jabonga,0.6320978914901147,0.3275114664964034,0.0,0.3707200580784441,0.18541598277425694,0,medium
Jaen,0.948273246700713,0.16853718495446093,0.0,0.024796693604366062,0.09402941061920306,0,medium
Jagna,0.505991808666633,0.8846045164226676,0.2222222222222222,0.2000509460036044,0.7338745124658511,1,low
Jalajala,0.948121555342064,0.5493276847491816,0.0,0.13000019104751354,0.20488952935219837,0,medium
Jamindan,0.6321484552763311,0.07844456859441847,0.0,0.1350947914079565,0.1836077248777338,0,medium
Janiuay,0.5153461091166507,0.1998143502510439,0.1111111111111111,0.24743072935572413,0.3602606116919171,2,high
Jaro,0.505688425949335,0.5876511999286729,0.0,0.37441364333976523,0.04743199559341456,2,high
Jasaan,0.9481721191282804,0.16026850907145623,0.1111111111111111,0.18514923994930874,0.14076592240626257,0,medium
Javier,0.7584567932446782,0.0,0.0,0.3630781575377796,0.08164979886608313,2,high
Jiabong,0.949739596500986,0.09476621577217556,0.0,0.29875882798718706,0.34134345215905965,0,medium
Jimalalud,0.757293826161703,0.12863183612778611,0.0,0.39619305988065895,0.01585703078489519,2,high
Jimenez,0.6324012742074127,0.0,0.1111111111111111,0.2321469282743952,0.11628489242256473,2,high
Jipapad,0.2566617788339991,0.0015818336471835072,0.0,0.805798928860274,0.013909676127101046,2,high
Jolo,0.0,0.0,0.2222222222222222,0.7227569429850537,0.0,2,high
Jomalig,0.27390402993376145,0.0563707990632668,0.0,0.30028720809531995,0.05758605916619833,2,high
Jones,0.5077615411842039,0.10943412777333172,0.1111111111111111,0.14197250189455451,0.2459230739271465,2,high
Jordan,0.948121555342064,0.02006052670746357,0.1111111111111111,0.10363563418222112,0.3450990647133769,0,medium
Jose Abad Santos,0.5059412448804166,0.0767189318884001,0.0,0.5725935973609969,0.11099921549426633,2,high
Jose Dalman,0.5063457551701472,0.008196774353587264,0.0,0.6914251507683293,0.026011094357678954,2,high
Jose Panganiban,0.5057389897355514,0.0007909168235917536,0.0,0.4108400359169326,0.10501805475961289,2,high
Josefina,0.7584567932446782,0.0505467751804548,0.0,0.32970852517687815,0.03574786764664969,2,high
Jovellar,0.6320473277038985,0.0,0.0,0.4499410936833324,0.028514836060557144,2,high
Juban,0.9480709915558477,0.05895925412229435,0.0,0.42714275707035,0.06328902637830976,0,medium
Julita,0.6334125499317389,0.13323353401050175,0.0,0.3332747454291882,0.036582448214275747,2,high
Kabacan,0.9482226829144966,0.4613921142716621,0.6666666666666666,0.2802909016805813,1.0,1,low
Kabankalan,0.9666784648834504,0.22943778037102597,0.2222222222222222,0.3359494106184208,0.5790598171712165,0,medium
Kabasalan,0.7868736410982454,0.09828939071362973,0.1111111111111111,0.3553088919881041,0.08081521829845707,0,medium
Kabayan,0.5056378621631188,0.06384855812267974,0.0,0.21584420712097765,0.09041289482615679,2,high
Kabugao,0.7585073570308944,0.04544176659181712,0.0,0.4221755217189182,0.15272824387556946,2,high
Kabuntalan,0.9489811397077413,0.0,0.0,0.8446452566086519,0.026428384641491984,2,high
Kadingilan,0.948121555342064,0.0028041596472798535,0.0,0.4005234701870355,0.03894709315588292,0,medium
Kalamansig,0.9483238104869293,0.18982003766202085,0.0,0.5095479179005151,0.05605599479221721,0,medium
Kalawit,0.7577489002376497,0.015099321177660751,0.0,0.6912977857593182,0.05758605916619833,2,high
Kalayaan (LA),0.9483743742731455,0.4677913503898135,0.0,0.0365142744333849,0.04826657616104063,0,medium
Kalayaan (PN),0.5056378621631188,0.0017975382354358037,0.0,0.9517592291869654,0.008623999198802648,2,high
Kalibo,0.9495879051423372,0.013157979883390082,0.5555555555555556,0.0599494360914226,0.7711524444864819,1,low
Kalilangan,0.7585579208171108,0.09052402553654708,0.1111111111111111,0.37797986359207536,0.08957831425853073,2,high
Kalingalan Caluang,0.0,0.0,0.0,0.9745575657999477,0.0,2,high
Kananga,0.762805278859281,0.15329406071796534,0.0,0.36791802788020045,0.13548024547796417,0,medium
Kapai,0.7584567932446782,0.15581061424757545,0.0,1.0,0.01780438544268934,2,high
Kapalong,0.6321990190625474,0.15890238001252505,0.1111111111111111,0.23851517872494893,0.3082384229765591,0,medium
Kapangan,0.5056378621631188,0.3264329435551419,0.0,0.19253641047195102,0.21740823786658933,0,medium
Kapatagan (LN),0.9483238104869293,0.22807165131209475,0.2222222222222222,1.0,0.266787588117798,2,high
Kapatagan (LS),0.9480709915558477,0.022289474119403963,0.2222222222222222,0.1991593909405269,0.02462012674496885,0,medium
Kasibu,0.9480709915558477,0.4472994145058453,0.0,0.24819491940979055,0.2598327500542475,0,medium
Katipunan,0.7485968549324973,0.0007190152941743214,0.0,0.6453190175063204,0.02462012674496885,2,high
Kauswagan,0.8397633614805077,0.1415741114229239,0.0,0.2679364958065071,0.39767764047381887,0,medium
Kawayan,0.5056378621631188,0.10310679318459769,0.0,0.3164625642397264,0.03227044861487442,2,high
Kawit,0.9515598928047732,0.42616036485712033,0.3333333333333333,0.044156174974049375,0.4445532490221494,1,low
Kayapa,0.7584567932446782,0.2897631635522515,0.1111111111111111,0.3433365811410631,0.26720487840161106,0,medium
Kiamba,0.9483238104869293,0.224620377900058,0.2222222222222222,0.3974667099707697,0.305734681273681,0,medium
Kiangan,0.5057389897355514,0.23209813695947093,0.0,0.16158671328225999,0.12991637502712375,2,high
Kibawe,0.9483238104869293,0.0,0.1111111111111111,0.33467576052831005,0.12004050497688203,0,medium
Kiblawan,0.9484249380593619,0.1415741114229239,0.0,0.3528889568168937,0.22937055933589623,0,medium
Kibungan,0.7584567932446782,0.24992971625499413,0.0,0.3295811601678671,0.12059689202196607,0,medium
Kidapawan,0.9525206047428831,0.5107884649814379,0.5555555555555556,0.15037859248928542,0.8477947599468088,1,low
Kinoguitan,0.9494362137836881,0.10929032471449686,0.0,0.19011647530074063,0.09500308794810014,0,medium
Kitaotao,0.948121555342064,7.190152941743215e-05,0.0,0.42586910698023933,0.09194295920013791,0,medium
Kitcharao,0.9480709915558477,0.04493845588589509,0.0,0.276342586401238,0.07650321869905574,0,medium
Kolambugan,0.9484249380593619,0.10619855894954727,0.1111111111111111,0.20858440160734643,0.23910733262486697,0,medium
Koronadal,0.9495373413561208,0.5803172439280948,0.4444444444444444,0.1261792407771813,0.5523532390071825,1,low
Kumalarang,0.6320473277038985,0.06650891471112473,0.0,0.4526157588725649,0.0,2,high
La Carlota,0.9666784648834504,0.16515781307184163,0.1111111111111111,0.28933381732036756,0.19890836861754496,0,medium
La Castellana,0.5057389897355514,0.055723685298509906,0.0,0.3846028440606512,0.056473285076030236,2,high
La Libertad (NR),0.6321484552763311,0.1854340443675575,0.0,0.5475026905858152,0.14452153496057987,2,high
La Libertad (ZN),0.7596197603276533,0.046520289533078595,0.0,0.2912442924555337,0.11656308594510675,0,medium
La Paz (AA),0.5056378621631188,0.08132062977111576,0.0,0.105164014290354,0.15258914711429847,2,high
La Paz (AS),0.6321484552763311,0.05306332871006492,0.0,0.1294907310114692,0.07622502517651372,0,medium
La Paz (LE),0.7585579208171108,0.12446154742157504,0.0,0.31569837418566,0.026984771686576026,0,medium
La Paz (TC),0.7585579208171108,0.0,0.0,0.45172420380948736,0.0970895393671653,2,high
La Trinidad,0.9482226829144966,0.3792805676769545,0.2222222222222222,0.21902833234625452,0.7913214748707784,1,low
Laak,0.9534307528947767,0.0,0.1111111111111111,0.12758025587630312,0.10126244220529561,0,medium
Labangan,0.5056378621631188,0.10857130942032253,0.1111111111111111,0.39097109451120493,0.09194295920013791,2,high
Labason,0.948121555342064,0.0017256367060183712,0.0,0.21291481191372294,0.07511225108634566,0,medium
Labo,0.5077615411842039,0.0014380305883486429,0.1111111111111111,0.355181526979093,0.26581391078890093,2,high
Labrador,0.5094807099155585,0.11346061342070791,0.0,0.16515293353457006,0.20822785162270263,2,high
Lacub,0.5056378621631188,0.05708981435744112,0.0,0.5999770742983779,0.03143586804724836,2,high
Lagangilang,0.7584567932446782,0.08570662306557911,0.0,0.4705742251431264,0.036582448214275747,2,high
Lagawe,0.5343580927339839,0.25410000496120516,0.1111111111111111,0.2082023065803132,0.2902949407725988,0,medium
Lagayan,0.5056378621631188,0.07858837165325333,0.0,0.6476115876685198,0.021142707713193588,2,high
Lagonglong,0.9485260656317945,0.17802818683756197,0.0,0.3719937081685548,0.09041289482615679,0,medium
Lagonoy,0.0,0.0,0.0,0.14413770704774279,0.0068157413022795115,2,high
Laguindingan,0.948121555342064,0.10217207330217108,0.0,0.41275051105209865,0.04979664053502174,0,medium
Lake Sebu,0.9481721191282804,0.35023234979231194,0.0,0.2520158696801228,0.19390088521178855,0,medium
Lakewood,0.505688425949335,0.047023600239000624,0.1111111111111111,0.6434085423711543,0.027402061970389056,2,high
Lala,0.6320978914901147,0.0,0.3333333333333333,0.12082991039871614,0.028932126344370174,0,medium
Lallo,0.9482226829144966,0.0,0.0,0.27799833151838194,0.06301083285576774,0,medium
Lambayong,0.9483238104869293,0.31550391108369225,0.1111111111111111,0.18884282521062987,0.3021181654806347,0,medium
Lambunao,0.7640188097284725,0.16120322895388287,0.1111111111111111,0.40383496042132344,0.146607986379645,0,medium
Lamitan,0.9481721191282804,0.057161715886858554,0.2222222222222222,0.7958644581574105,0.03171406156979038,2,high
Lamut,0.948121555342064,0.09268107141907002,0.1111111111111111,0.3476669914474396,0.6502773589419739,0,medium
Langiden,0.5056378621631188,0.054069950121908975,0.0,0.1142069299301403,0.013631482604559023,2,high
Languyan,0.948121555342064,0.0,0.0,0.0021257220003948266,0.10960824788155622,0,medium
Lantapan,0.9482226829144966,0.1299260636572999,0.0,0.47910768074686844,0.05633418831475923,0,medium
Lantawan,0.6320473277038985,0.0,0.0,0.6100389100102529,0.0,2,high
Lanuza,0.5190372655104414,0.030630051531826092,0.0,0.10414509421826539,0.00306012874796223,2,high
Laoac,0.5267229610153209,0.015243124236495613,0.0,0.37492310337580953,0.066627348648814,2,high
Laoag,0.9491328310663902,0.2708530613154669,0.3333333333333333,0.22463239274274177,0.7529307687599796,1,low
Laoang,0.9482226829144966,0.3405975448503761,0.0,0.4521062988365206,0.10626992561105197,0,medium
Lapinig,0.6334125499317389,0.11770280365633642,0.0,0.11599004005629533,0.05730786564365631,0,medium
Lapu Lapu,0.9786115184305001,0.1362533982460339,0.3333333333333333,0.4941367518101752,0.23256978484512947,0,medium
Lapuyan,0.7584567932446782,0.0646394749462715,0.0,0.09306433843430194,0.0,0,medium
Larena,0.9548465389088335,0.15782385707126356,0.0,0.15407217775060655,0.09653315232208126,0,medium
Las Navas,0.2552965566061587,0.6014562935768198,0.0,0.6100389100102529,0.03143586804724836,2,high
Las Nieves,0.9480709915558477,0.06348905047559258,0.0,0.44637487343102233,0.07622502517651372,0,medium
Las Pinas,0.8411285837083481,0.517115799570172,1.0,0.04976023537053664,0.15578837262353168,1,low
Lasam,0.7584567932446782,0.5258877861590987,0.1111111111111111,0.0013615319463283794,0.16802888761538062,0,medium
Laua-An,0.505688425949335,0.06341714894617514,0.0,0.25112431461704526,0.06634915512627199,2,high
Laur,0.6320978914901147,0.4451423686233224,0.0,0.0445382700010826,0.13395018110398305,0,medium
Laurel,0.9479193001971988,0.8634654667739426,0.0,0.13929783670532195,0.11225108634570542,0,medium
Lavezares,0.948121555342064,0.48691715721485046,0.0,0.4068917206375892,0.016830708113792264,0,medium
Lawaan,0.5286443848915408,0.0,0.0,0.5660979819014321,0.061341671720515606,2,high
Lazi,0.505991808666633,0.055651783769092474,0.0,0.23061854816626232,0.15676204995242876,2,high
Lebak,0.9482226829144966,0.26574805272682916,0.0,0.4140241611422094,0.293076875998019,0,medium
Leganes,0.9481721191282804,0.60397284710643,0.0,0.13000019104751354,0.1503635989339623,0,medium
Legazpi,0.9486777569904435,0.6169870239309851,0.7777777777777777,0.14757656229104177,1.0,1,low
Lemery (BS),0.9482226829144966,0.4077535733262577,0.4444444444444444,0.10796604448859763,0.5839282038157019,1,low
Lemery (IO),0.5057389897355514,0.07003208965257891,0.4444444444444444,0.22399556769768642,0.06829650978406612,2,high
Leon,0.9480709915558477,0.06492708106394122,0.0,0.25303478975221133,0.03115767452470634,0,medium
Leyte,0.7584567932446782,0.014524108942321291,0.0,0.442426558151679,0.03421780327266857,2,high
Lezo,0.5114021337917783,0.11935653883293736,0.0,0.09790420877672278,0.040198964007322015,2,high
Lian,0.505991808666633,0.0,0.0,0.10847550452464196,0.04631922150324649,2,high
Lianga,0.505991808666633,0.0,0.1111111111111111,0.3546720669430487,0.04631922150324649,2,high
Libacao,0.5343580927339839,0.0015818336471835072,0.0,0.29901355800520923,0.05633418831475923,2,high
Libagon,0.2566617788339991,0.10540764212595552,0.0,0.33021798521292245,0.05174399519281588,2,high
Libertad (AE),0.7584567932446782,0.0845561985949002,0.0,0.19992358099459337,0.0,0,medium
Libertad (MO),0.949739596500986,0.126618593304098,0.0,0.22310401263460888,0.0852663146591294,0,medium
Libjo,0.948121555342064,0.09864889836071689,0.0,0.4624228645664177,0.13645392280686125,0,medium
Libmanan,0.5057389897355514,0.1265466917746806,0.1111111111111111,0.348176451483484,0.17887843499451941,2,high
Libon,0.8994286292157557,0.0,0.0,0.4480306185481662,0.12602166571153547,0,medium
Libona,0.9480709915558477,0.0009347198824266178,0.0,0.32525074986149055,0.019612643339212473,0,medium
Libungan,0.9482226829144966,0.25237436825518683,0.1111111111111111,0.29302740258168875,0.18193856374248166,0,medium
Licab,0.5075592860393386,0.34663727332144034,0.0,0.06950181176725317,0.023924642938613797,0,medium
Licuan-Baay,0.7584567932446782,0.030270543884738932,0.0,0.2692101458966178,0.09458579766428711,0,medium
Lidlidda,0.9485260656317945,0.11051265071459321,0.0,0.05880315101032292,0.03783431906571484,0,medium
Ligao,0.7742326945441674,0.2968814149645773,0.2222222222222222,0.2658986556623299,0.2449493965982494,0,medium
Lila,0.7585579208171108,0.09052402553654708,0.0,0.2000509460036044,0.08957831425853073,0,medium
Liliw,0.7293320523840825,0.8318287938302725,0.0,0.0,0.18277314431010772,0,medium
Liloan (CU),0.9496890327147698,0.3500166452040597,0.0,0.3457565163122735,0.18597236981934098,0,medium
Liloan (SL),0.6320473277038985,0.3216874426135914,0.0,0.06377038636175483,0.05953341382399247,0,medium
Liloy,0.5343580927339839,0.5811081607516866,0.0,0.5380776799189958,0.1941790787343306,2,high
Limasawa,0.25307175001264093,0.028616808708137993,0.0,0.2583841201306765,0.0,2,high
Limay,0.7585579208171108,0.035159847885124315,0.0,0.06377038636175483,0.17289727425986598,0,medium
Linamon,0.5096324012742074,0.10835560483207024,0.0,0.23342057836450592,0.08290166971752223,2,high
Linapacan,0.6334125499317389,0.0,0.0,0.2498506645269345,0.01947354657794146,2,high
Lingayen,0.9482226829144966,0.32240645790776573,0.2222222222222222,0.0813467576052831,0.4206286060835356,0,medium
Lingig,0.25337513272993883,0.08002640224160197,0.0,0.4346572926020034,0.09402941061920306,2,high
Lipa,0.9480709915558477,0.34915382685105045,1.0,0.09879576383980028,0.24439300955316534,1,low
Llanera,0.7584567932446782,0.08692894906567546,0.0,0.02072101331601169,0.09667224908335227,0,medium
Llorente,0.5343580927339839,0.0,0.0,0.6319456915601577,0.09514218470937115,2,high
Loay,0.7585579208171108,0.187015878014741,0.0,0.10452718924529862,0.05800334945001136,0,medium
Lobo,0.948121555342064,0.6614940706403757,0.1111111111111111,0.23342057836450592,0.17929572527833246,0,medium
Loboc,0.7584567932446782,0.22116910448802127,0.0,0.1350947914079565,0.028793029583099164,0,medium
Looc (OM),0.6320473277038985,0.012726570706885489,0.0,0.2289628030491183,0.22311120507870075,2,high
Looc (RN),0.5343580927339839,0.008484380471256993,0.0,0.14171777187653237,0.24675765449477255,2,high
Loon,0.9145977650806493,0.20031766095696596,0.0,0.1987772959134937,0.11392024748095755,0,medium
Lope De Vega,0.5026040349901402,0.12021935718594653,0.0,0.5817638780097942,0.01585703078489519,2,high
Lopez,0.7585579208171108,0.36741681532307824,0.3333333333333333,0.0877150080558368,0.40045957569923907,1,low
Lopez Jaena,0.5171158416342215,0.0,0.1111111111111111,0.3313642702940221,0.04882296320612467,2,high
Loreto (AS),0.948121555342064,0.062266724475496235,0.0,0.3726305332136102,0.09931508754750147,0,medium
Loreto (DI),0.735551398088689,0.021426655766394777,0.0,0.5371861248559182,0.07010476768058926,2,high
Los Banos,0.9132325428528089,0.559897209573544,0.4444444444444444,0.0,0.4700079563347443,1,low
Luba,0.5056378621631188,0.04493845588589509,0.0,0.24717599933770196,0.03032309395708028,2,high
Lubang,0.5056378621631188,0.0,0.0,0.09293697342529086,0.04047715752986404,2,high
Lubao,0.9482226829144966,0.39136002461908315,0.2222222222222222,0.017791618108756974,0.3268773889868745,0,medium
Lubuagan,0.5056378621631188,0.15969329683611677,0.0,0.22972699310318478,0.08457083085277435,2,high
Lucban,0.9482226829144966,0.22893446966510395,0.1111111111111111,0.022886218469199953,0.20961881923541276,0,medium
Lucena,1.0,0.17932241436707577,0.5555555555555556,0.0803278375331945,0.1849986924904439,1,low
Lugait,0.948121555342064,0.05996587553413841,0.0,0.15177960758840722,0.0186389660103154,0,medium
Lugus,0.0,0.0,0.0,0.934055492934426,0.26567481402762994,2,high
Luisiana,0.6863022703140012,0.0,0.1111111111111111,0.028999738901731516,0.1488335345599812,0,medium
Lumba-Bayabao,0.6320473277038985,0.0,0.0,0.9473014538715777,0.01224051499184892,2,high
Lumbaca-Unayan,0.0,0.0,0.0,1.0,0.016413417829979234,2,high
Lumban,0.5070030843909592,0.15250314389437358,0.0,0.001234166937317309,0.03435690003393958,0,medium
Lumbatan,0.6325024017798453,0.0,0.0,0.9508676741238877,0.05285676928298397,2,high
Lumbayanague,0.6320473277038985,0.0,0.0,0.9462825337994891,0.044232770084181326,2,high
Luna (AO),0.948121555342064,0.05953446635763381,0.1111111111111111,0.013461207802380446,0.13506295519415115,0,medium
Luna (IA),0.7495575668706073,0.10569524824362524,0.1111111111111111,0.13331168128180146,0.3231217764325573,0,medium
Luna (LU),0.9481721191282804,0.17723727001397022,0.1111111111111111,0.14872284737214145,0.10418347419198681,0,medium
Lupao,0.7561814228649442,0.5415623195720989,0.0,0.04568455508218226,0.19723920748229284,0,medium
Lupi,0.949739596500986,0.3524612972042524,0.0,0.23469422845461668,0.5620900122961533,0,medium
Lupon,0.9483238104869293,0.08426859247723047,0.0,0.3038534283476301,0.14674708314091603,0,medium
Lutayan,0.9480709915558477,0.12021935718594653,0.0,0.48025396582796803,0.042007221903845156,0,medium
Luuk,0.5056378621631188,0.0,0.1111111111111111,0.9694629654395047,0.06036799439161854,2,high
Ma-Ayon,0.6320978914901147,0.017543973177853445,0.0,0.5057269676301829,0.15662295319115777,2,high
Maasim,0.9483238104869293,0.22418896872355343,0.0,0.23800571868890458,0.18875430504476115,0,medium
Maasin (IO),0.5061435000252819,0.5205670729822087,0.0,0.2327837533194505,0.2008557232753391,0,medium
Maasin (SL),0.9520655306669363,0.21886825554666345,0.3333333333333333,0.10389036420024327,0.23020513990352232,0,medium
Mabalacat,0.7610355463417101,0.36029856391075243,0.5555555555555556,0.028108183838654006,0.24397571926935233,1,low
Mabinay,0.7585579208171108,0.08872648730111125,0.0,0.38855115933999457,0.4178466708581154,0,medium
Mabini (BL),0.5063457551701472,0.9301900860733197,0.0,0.0971400187226563,0.027402061970389056,0,medium
Mabini (BS),0.7589624311068413,0.006255433059316596,0.0,0.13076438110157998,0.08373625028514829,0,medium
Mabini (CV),0.948121555342064,0.009347198824266179,0.0,0.31467945411357134,0.00945857976642871,0,medium
Mabini (PS),0.7584567932446782,0.11468293942080426,0.0,0.2597851352297983,0.10028876487639853,0,medium
Mabitac,0.7584567932446782,0.08448429706548276,0.0,0.010149717568092517,0.16413417829979235,0,medium
Mabuhay,0.5056378621631188,0.04479465282706022,0.0,0.5188455635583236,0.0,2,high
Macabebe,0.7587096121757597,0.15962139530669936,0.2222222222222222,0.34957746658260574,0.22060746337582257,0,medium
Macalelon,0.948121555342064,0.4559994995653546,0.0,0.04211833482987218,0.09096928187124083,0,medium
Macarthur,0.5056378621631188,0.0,0.0,0.2160989371389998,0.3833506740629048,2,high
Maco,0.9488294483490924,0.40142623873752364,0.0,0.2245050277337307,0.22422397916886885,0,medium
Maconacon,0.9480709915558477,0.05414185165132641,0.0,0.4689184800259824,0.008484902437531638,0,medium
Macrohon,0.6320473277038985,0.3349173240263989,0.0,0.26717230575244066,0.0,0,medium
Madalag,0.2528189310815594,0.0,0.0,0.24844964942781267,0.0,2,high
Madalum,0.9480709915558477,0.0,0.0,0.9144412815467206,0.0,2,high
Madamba,0.9480709915558477,0.0,0.0,0.9457730737634449,0.01293599879820397,2,high
Maddela,0.9483238104869293,0.00100662141184405,0.1111111111111111,0.08988021320902508,0.3150541642788387,0,medium
Madrid,0.7760529908479546,0.03889872741483079,0.1111111111111111,0.2453928892115469,0.1971001107210218,0,medium
Madridejos,0.5059412448804166,0.4387431325051709,0.0,0.22042934744537632,0.045067350651807385,0,medium
