city_municipality,Cost of Living,Poverty Incidents,Population,Financial Deepening,Employed Population,Cluster_Id,Vulnerability
San Fabian,0.2340386828655685,0.03371224423514127,0.14519208879310358,0.2582842519930412,0.00933926611279274,0,low
San Felipe,0.3457005628570329,0.11802788020047252,0.0366112568852114,0.27954825002795447,0.0446493681282831,0,low
San Fernando (BK),0.6048456778246922,0.09013494322704722,0.09074070277823144,0.04243634090588293,0.24499581652052188,1,medium
San Fernando (CS),0.47527312034086255,0.4345299275929924,0.05440497443081918,0.050685305660806174,0.0048615357847414265,2,high
San Fernando (CU),0.6048456778246922,0.16311509339039285,0.11873383142748785,0.11951833378244348,0.006140887307041801,1,medium
San Fernando (LU),0.7137789780419292,0.3449923262582071,0.20502770581884225,0.6064822198147458,0.2515205092842538,0,low
San Fernando (MS),0.30036416045448344,0.32919906514083386,0.03317258834045629,0.19696694731477843,0.010362747330633039,0,low
San Fernando (PA),0.7831828533248444,0.3185004043839036,0.6102441660012338,1.0,0.09121776354001676,0,low
San Fernando (RN),0.5627276002840521,0.018046348126779122,0.03354499475167977,0.16745398452494192,0.48078030208048106,0,low
San Francisco (AS),0.806970471869392,0.0,0.12276765414345057,0.45818416455401456,0.015608088572064579,1,medium
San Francisco (CU),0.7668113746794794,0.2992682880232314,0.08907357501210017,0.12107647156948455,0.01867853222558548,1,medium
San Francisco (QN),0.3440914004260782,0.37581465843888706,0.10111065513561793,0.08835557804162233,0.014840477658684353,0,low
San Francisco (SL),0.7238537341313847,0.3219392596272026,0.016429961787273656,0.056367925825308855,0.0,1,medium
San Francisco (SN),0.6048456778246922,0.380781893790319,0.018372043819635343,0.028321445658569814,0.08763557927757572,1,medium
San Gabriel,0.9287071079503117,0.2796540766355259,0.024671628906686706,0.060034132383052524,0.218129434552214,1,medium
San Guillermo,0.511724147581184,0.04581192009119334,0.028200788728935368,0.042069720250108564,0.006908498220422027,0,low
San Ildefonso (BU),0.8923960078778996,0.3185004043839036,0.19441412309897313,0.3321583141315761,0.004733600632511389,1,medium
San Ildefonso (IS),0.7020250959375645,0.042627794865916474,0.006599476661098753,0.10604502468273552,0.07727283194694268,1,medium
San Isidro (AA),0.889527500935763,0.020975743334033837,0.001008159842121951,0.0,0.0,1,medium
San Isidro (BL),0.7476413526759322,0.29200848250960015,0.00826486421035515,0.020347446395477344,0.0,1,medium
San Isidro (DN),0.6501820802272418,0.3006693031223532,0.04043973400993874,0.051143581480524135,0.016887440094364953,1,medium
San Isidro (DO),0.9489965472971318,0.3866406842048284,0.05575190229197325,0.1664457777215624,0.060257456700347684,1,medium
San Isidro (IA),0.2161280053732033,0.36995586802437763,0.0419989683298277,0.05315999508728314,0.05155786634870513,0,low
San Isidro (LE),0.8250910401136209,0.031037579045908713,0.04811060999439245,0.18880963772379877,0.0,1,medium
San Isidro (NE),0.9159037720866288,0.4406434480255239,0.08766747977720031,0.151047710179039,0.0,1,medium
San Isidro (NS),0.6501820802272418,0.1245234956600373,0.039425187571886,0.06150061500614999,0.03479836140657021,1,medium
San Isidro (SN),0.6048456778246922,0.23061854816626232,0.005795496464906011,0.12199302320892046,0.031216177144129158,1,medium
San Jacinto (MS),0.6064548402556469,0.38855115933999457,0.045902274780174716,0.1085197141092125,0.008955460656102626,1,medium
San Jacinto (PS),0.5627276002840521,0.14184513688554343,0.06413278676137639,0.27414059535528257,0.02302832740140676,0,low
San Joaquin,0.8032624019198009,0.31684465926675964,0.08461339916179281,0.11218592066695615,0.3099868738533809,1,medium
San Jorge,0.9854475745374534,0.3051270784377408,0.022952294634309152,0.03922841016785722,0.004349795175821276,1,medium
San Jose (AE),0.7466618625005683,0.3488132765285393,0.1064061350858658,0.7705449632737749,0.2406460213447006,1,medium
San Jose (BS),0.5169014527938209,0.32792541505072315,0.12699464093252455,0.2342705990398202,0.014840477658684353,0,low
San Jose (CS),0.47527312034086255,0.16655394863369186,0.06896188858915747,0.08588088861514537,0.0,0,low
San Jose (DI),0.6048456778246922,0.3809092587993301,0.040881749096157265,0.19568377501956813,0.0446493681282831,1,medium
San Jose (NE),0.7093013086688378,0.125669780741137,0.06471401919758499,0.3898094122520952,0.0015352218267604503,1,medium
San Jose (NR),0.632971038574422,0.10401772920925433,0.028571454923283973,0.20219129165956312,0.09108982838778672,1,medium
San Jose (NS),0.6869829253873359,0.28933381732036756,0.02360835639613743,0.07479061377797078,0.05155786634870513,1,medium
San Jose (OM),0.781363800142026,0.089752848200014,0.24264771421991305,0.8730154365627103,0.12205013522745581,0,low
San Jose (RN),0.41048684159894777,0.18986174528271849,0.011983707671965303,0.047019099103062505,0.07471412890234191,0,low
San Jose (TC),0.6501820802272418,0.3239770997713798,0.25567671796211017,0.04298627188954447,0.12384122735867632,1,medium
San Jose De Buan,0.9854475745374534,0.030782849027886566,0.006564672323601232,0.0,0.011130358244013264,1,medium
San Jose Del Monte,0.9182125703571291,0.03116494405491978,1.0,0.75459696474759,0.02226071648802653,1,medium
San Juan (AA),0.889527500935763,0.4658617198097167,0.010219127760840972,0.028871376642231366,0.11846795096501475,1,medium
San Juan (BS),0.5169014527938209,0.13815155162422227,0.191551466339802,0.3109859712606064,0.008699590351642552,0,low
San Juan (IS),0.7376365601704313,0.13764209158817797,0.039009275738790615,0.31309404003130903,0.03620564808110062,1,medium
San Juan (LU),0.7376365601704313,0.0,0.07534500408620289,0.12630081591426928,0.09633516962921827,1,medium
San Juan (MM),0.4206315612723577,0.03396697425316343,0.22616612019796184,0.11356074812611003,0.00729230367711214,0,low
San Juan (SL),0.7763264220972983,0.2544358048513332,0.01899852189459073,0.4492019584875426,0.01292145037523379,1,medium
San Juan (SR),0.030864435061550455,0.28385712193289137,0.018897589315847917,0.12520095394694616,0.17156103914048032,0,low
San Julian,0.4896156550515457,0.009003432486992844,0.018278072108392038,0.04426944418475476,0.02277245709694668,0,low
San Leonardo,0.9159037720866288,0.5886415884963923,0.11231591159294492,0.12859219501285907,0.00729230367711214,2,high
San Lorenzo,0.5765104263230989,0.0375331945054735,0.03848895089320267,0.07973999263092471,0.04375382206267284,1,medium
San Lorenzo Ruiz,0.30036416045448344,0.17457794420138956,0.01949796413768016,0.012006826476610504,0.03096030683966908,0,low
San Luis (AS),0.806970471869392,0.3746683733577874,0.04892503149183445,0.024563583936882558,0.01791092131220525,1,medium
San Luis (AU),0.4336447878879043,0.11127753472288555,0.044948635932742634,0.09724612894415072,0.00933926611279274,0,low
San Luis (BS),0.50766625971182,0.04861395028943698,0.05073485704170556,0.1150272307492075,0.01445667220199424,0,low
San Luis (PA),0.8963839321633091,0.17164854899413484,0.09493984609730739,0.14848136558861846,0.009595136417252815,1,medium
San Manuel (IA),0.511724147581184,0.5748861675231962,0.053359104089018665,0.13189178091482837,0.01867853222558548,2,high
San Manuel (PS),0.5627276002840521,0.14643027720994212,0.08517374899550291,0.11090274837174588,0.03364694503649987,0,low
San Manuel (TC),0.6501820802272418,0.09828630380375598,0.04244794428354572,0.153522399605516,0.006908498220422027,1,medium
San Marcelino,0.3457005628570329,0.08363932776748242,0.05868764815988917,0.15709695099931606,0.004605665480281351,0,low
San Mariano,0.3546559016032155,0.08746027803781467,0.09767720724148744,0.07204095885966302,0.008187849742722401,0,low
San Mateo (IA),0.3546559016032155,0.266153385680352,0.10935580268878073,0.3063115578994832,0.010618617635093116,0,low
San Mateo (RL),0.6048456778246922,0.02581561367645466,0.4686601210613171,0.6635833869516035,1.0,0,low
San Miguel (BL),0.9489965472971318,0.10783867947958657,0.03717334693579637,0.14655660714580301,0.012025904309623529,1,medium
San Miguel (BU),0.9125455200568104,0.15025122748027434,0.2924927461669882,0.28449762888090846,0.01240970976631364,1,medium
San Miguel (CT),0.6501820802272418,0.38906061937603886,0.01916210228082908,0.05444316738249343,0.16746711426911912,1,medium
San Miguel (IO),0.9854475745374534,0.39517413980857036,0.04545503904333157,0.201549705511958,0.026738446816077843,1,medium
San Miguel (LE),0.8250910401136209,0.05498220073999069,0.026843419566532037,0.049493788529539486,0.03249552866642953,1,medium
San Miguel (SS),0.9611002473212693,0.46598908481872775,0.06580513517813229,0.06250882180952949,0.020341689204575967,1,medium
San Miguel (ZR),0.9997201456641818,0.3172267542937929,0.027570830220230234,0.14490681419481835,0.0,1,medium
San Narciso (QN),0.6501820802272418,0.31264161396939416,0.07738105782980788,0.2550763212550155,0.04017163780023178,1,medium
San Narciso (ZA),0.3457005628570329,0.03575008437931847,0.046575738710751755,0.22629659977672775,0.008955460656102626,0,low
San Nicolas (BS),0.5765104263230989,0.26780913079749596,0.03241733421676008,0.03382075549518532,0.09352059628015744,1,medium
San Nicolas (IN),0.4097172421754478,0.022886218469199953,0.056977014971886,0.24041149502404083,0.07752870225140275,0,low
San Nicolas (PS),0.5627276002840521,0.22195772755350923,0.054954882963280015,0.06599171803938599,0.38163055910220195,0,low
San Pablo (IA),0.3546559016032155,0.009130797496003918,0.037222073008292896,0.03556220361011356,0.008571655199412515,0,low
San Pablo (LA),0.5446769956237778,0.46598908481872775,0.4896158126685747,0.5393906398080368,0.10311573269741026,0,low
San Pablo (ZR),0.9993003641604545,0.211259066796579,0.039421707138136246,0.08808061254979156,0.02226071648802653,1,medium
San Pascual (BS),0.5169014527938209,0.0,0.1131390341747613,0.12400943681567948,0.14239182443203177,0,low
San Pascual (MS),0.6064548402556469,0.4587292793050965,0.07427129027440435,0.09183847427147881,0.01791092131220525,2,high
San Pedro,0.7129394150344746,0.06797343165912029,0.5603608492829114,0.7106024860546659,0.02699431712053792,0,low
San Policarpo,0.4896156550515457,0.0,0.018606973097743614,0.08716406091035565,0.03096030683966908,0,low
San Quintin (AA),0.889527500935763,0.6828916951645874,0.002511707222014873,0.0,0.0,2,high
San Quintin (PS),0.5627276002840521,0.12082991039871614,0.05037985279923084,0.1489396414083364,0.08494894108074492,0,low
San Rafael (BU),0.9125455200568104,0.1609498882372046,0.17245954700553667,0.22748811690799445,0.0023028327401406756,1,medium
San Rafael (IO),0.81585584703162,0.2436097790853919,0.02401556714485843,0.04335289254531884,0.23194643099305803,1,medium
San Remigio (AE),0.9854475745374534,0.028745008883709375,0.04862223375560601,0.040511582463067505,0.02226071648802653,1,medium
San Remigio (CU),0.7668113746794794,0.39351839469142647,0.09321007052368058,0.44828540684810664,0.2338654582765086,1,medium
San Ricardo,0.7238537341313847,0.17457794420138956,0.011320685042637522,0.020530756723364525,0.005117406089201501,1,medium
San Roque,0.9995802184962728,0.3623139674837132,0.04626423989014894,0.10008743902640208,0.02392387346701702,1,medium
San Sebastian,0.5581100037430518,0.5338746346216303,0.007069335217315291,0.01448151590308748,0.0,2,high
San Simon,0.8963839321633091,0.3256328448885238,0.0960379229453542,0.17726108706690621,0.003326313957980976,1,medium
San Teodoro,0.8639907927923516,0.043137254901960784,0.02420525078421992,0.08377281984444275,0.01714331039882503,1,medium
San Vicente (CN),0.14553474916306064,0.18260193976908726,0.014938595925504866,0.12730902271764877,0.025714965598237542,0,low
San Vicente (IS),0.7020250959375645,0.3378598857535869,0.015250094746107681,0.13665784943989515,0.2997520616749779,1,medium
San Vicente (NS),0.6869829253873359,0.04428353998306045,0.005104630365580212,0.004766068525066764,0.0,1,medium
San Vicente (PN),0.7376365601704313,0.129108635984436,0.04739886129256814,0.070024545252904,0.006780563068191989,1,medium
Sanchez-Mira,0.6210072657181935,0.21291481191372294,0.035755070182772374,0.2527849421564257,0.062432354288258315,1,medium
Santa,0.7376365601704313,0.3186277693929147,0.019743334717037684,0.07332413115487331,0.051429931196475084,1,medium
Santa Ana (CG),0.50766625971182,0.4472664284940998,0.05031198434111067,0.11851012697906398,0.002174897587910638,2,high
Santa Ana (PA),0.8963839321633091,0.014480127874469045,0.10013613368568733,0.32418431486848365,0.12281774614083603,1,medium
Santa Barbara (IO),0.8032624019198009,0.291753752491578,0.1107392751043072,0.2965961105214625,0.23476100434211886,1,medium
Santa Barbara (PS),0.5627276002840521,0.42230288672792926,0.1357670741987748,0.17130350141057277,0.03697325899448085,0,low
Santa Catalina (IS),0.7020250959375645,0.2874233421852015,0.017315732176585573,0.05728447746474477,0.2542071474810846,1,medium
Santa Catalina (NR),0.6696319565666071,0.08618662794770393,0.12488027742955012,0.09220509492725318,0.062048548831568205,1,medium
Santa Cruz (DS),0.6280036241136489,0.2243776627247196,0.16902783932828105,0.16076315755705972,0.11834001581278471,1,medium
Santa Cruz (IS),0.7376365601704313,0.4238312668360621,0.06242737422399785,0.1983417747739323,0.0344145559498801,1,medium
Santa Cruz (LA),0.5627276002840521,0.05281699558680243,0.2080939679523739,0.6314124244074028,0.007036433372652064,0,low
Santa Cruz (ME),0.6557092033596512,0.03141967407294194,0.09121056133444798,0.182027155591973,0.01919027283450563,1,medium
Santa Cruz (OM),0.781363800142026,0.04937814034350342,0.06686318703805694,0.1762528802635267,0.004093924871361201,1,medium
Santa Cruz (ZA),0.3457005628570329,0.04211833482987218,0.10414211293165203,0.17212839788606507,0.0074202388293421765,0,low
Santa Elena,0.18373486600224587,0.24169930395022576,0.06402489331513407,0.0987126115672482,0.02648257651161777,0,low
Santa Fe (CU),0.7668113746794794,0.45860191429608543,0.04282383112851896,0.23958659854854855,0.02008581890011589,1,medium
Santa Fe (LE),0.3187645830345305,0.7259410682103304,0.030765868402502693,0.08413944050021713,0.025714965598237542,2,high
Santa Fe (NV),0.5724525384537349,0.2535442497882557,0.021205116891933582,0.07304916566304252,0.0,1,medium
Santa Fe (RN),0.4108366595187205,0.7725566615083838,0.021062419108193745,0.11136102419146383,0.21250028785409233,2,high
Santa Ignacia,0.2948370373220739,0.8164975896172043,0.08288884423879063,0.18276039690352172,0.010234812178403002,2,high
Santa Josefa,0.9995102549123183,0.875467588789332,0.03956266470500121,0.1884430170680244,0.020469624356806004,2,high
Santa Lucia,0.7376365601704313,0.3630781575377796,0.037253396912040666,0.24581914969671276,0.16375699485444803,1,medium
Santa Magdalena,0.3457005628570329,0.39262683962834893,0.022367581764350792,0.042253030577995745,0.025714965598237542,0,low
Santa Marcela,0.8250910401136209,0.761093810697387,0.01673798017412672,0.043811168365036804,0.04580078449835343,2,high
Santa Margarita,0.9854475745374534,0.4844570111253335,0.038899642075673424,0.10906964509287405,0.01867853222558548,1,medium
Santa Maria (BU),0.9125455200568104,0.19712155079634974,0.4973980625330205,1.0,0.01791092131220525,1,medium
Santa Maria (DS),0.3546559016032155,0.20896649663437966,0.08777363300656775,0.09715447378020713,0.006396757611501876,0,low
Santa Maria (IA),0.511724147581184,0.7182991676696661,0.037872914119496545,0.0646168905802321,0.007804044286032289,2,high
Santa Maria (IS),0.7376365601704313,0.11089543969585235,0.04581352371955604,0.21080687707026077,0.034926296558800245,1,medium
Santa Maria (Imelda),0.41048684159894777,0.15763839800291665,0.008691217344699787,0.011915171312666914,0.2093019090483414,0,low
Santa Maria (LA),0.8250910401136209,0.5622770316311,0.06350456846954612,0.12767564337342316,0.047463941477343924,2,high
Santa Maria (PS),0.5627276002840521,0.2381330836979157,0.052598629314697824,0.2743239056831698,0.10912868485222202,0,low
Santa Monica,0.6048456778246922,0.31977405447401436,0.009446471468396,0.020347446395477344,0.04835948754295419,1,medium
Santa Praxedes,0.50766625971182,0.09268224340726872,0.00027726875467400363,0.01704786049350804,0.04183479477922227,0,low
Santa Rita (PA),0.8963839321633091,0.05332645562284673,0.07694252317733911,0.23500384035136895,0.004349795175821276,1,medium
Santa Rita (WS),0.6501820802272418,0.1707569939310573,0.0654257678994093,0.09238840525514036,0.02226071648802653,1,medium
Santa Rosa (LA),0.7129394150344746,0.3130237089964274,0.7149112501575297,0.9283751555846396,0.030448566230748934,0,low
Santa Rosa (NE),0.9159037720866288,0.04593928510020441,0.12469407422393837,0.19128432715027574,0.0012793515223003752,1,medium
Santa Teresita (BS),0.50766625971182,0.1962299957332722,0.03056574346189194,0.059392546235447374,0.07215542585774117,0,low
Santa Teresita (CG),0.6210072657181935,0.6972839411828388,0.02617865672032938,0.11090274837174588,0.03735706445117096,2,high
Santander,0.7668113746794794,0.15852995306599418,0.024123460591100744,0.17579460444380876,0.00933926611279274,1,medium
Santiago (AN),0.9994402913283635,0.28016353667157023,0.042917802839762265,0.11566881689681265,0.004349795175821276,1,medium
Santiago (IA),0.2789553037643907,0.043901444956027214,0.2516098311255248,0.7279253120400048,0.046696330563963696,0,low
Santiago (IS),0.7376365601704313,0.44459176330486727,0.025693136212238954,0.05581799484164731,0.07062020403098071,2,high
Santo Domingo (AY),0.30036416045448344,0.009894987550070369,0.053898571320230244,0.15709695099931606,0.006652627915961952,0,low
Santo Domingo (IS),0.7376365601704313,0.6262142661546592,0.04643478114388679,0.2551679764189591,1.0,2,high
Santo Domingo (NE),0.9996501820802273,0.2717574460768393,0.09936173717636748,0.28541418052034434,0.012025904309623529,1,medium
Santo Nino (CG),0.50766625971182,0.3428271211050188,0.04041537097369048,0.009990412869851488,0.02226071648802653,0,low
Santo Nino (SC),0.47527312034086255,0.1389157416782887,0.06430506823198912,0.3737697585619667,0.034542491102110134,0,low
Santo Nino (WS),0.31330742348607543,0.7058173967865807,0.0172774474053383,0.0,0.025714965598237542,2,high
Santo Tomas (BS),0.50766625971182,0.45312521890860924,0.3732857950168594,0.3229927977372169,0.015224283115374467,0,low
Santo Tomas (DN),0.4428799809699051,0.129108635984436,0.21251063838080933,0.2566344590420566,0.0030704436535209005,0,low
Santo Tomas (IA),0.2161280053732033,0.4336383725299149,0.03582641907464229,0.08808061254979156,0.0056291466981216514,0,low
Santo Tomas (LU),0.9287071079503117,0.27812569652739305,0.06891490273353582,0.13674950460383872,0.909874802660027,1,medium
Santo Tomas (PA),0.8963839321633091,0.37925351368218607,0.06760974007737877,0.10109564582978156,0.01867853222558548,1,medium
Santo Tomas (PS),0.5627276002840521,0.14681237223697535,0.019189945750827095,0.007973999263092472,0.031216177144129158,1,medium
Santol,0.885609540234308,0.19304587050799535,0.01475935358739263,0.09513806017344811,0.00933926611279274,1,medium
Sapa-Sapa,0.7376365601704313,0.31875513440192577,0.051484890514777136,0.023830342625333827,0.07036433372652064,1,medium
Sapad,0.47527312034086255,0.2166083971750441,0.03013068924317293,0.028871376642231366,0.02059755950903604,0,low
Sapang Dalaga,0.31330742348607543,0.10860286953365302,0.02782316166708726,0.19110101682238856,0.1652922166812085,0,low
Sapi-An,0.8250910401136209,0.06058626113647797,0.039506977765005176,0.15480557190072627,0.015608088572064579,1,medium
Sara,0.8032624019198009,0.05090652045163632,0.08812863724904246,0.2037494294466042,0.004733600632511389,1,medium
Sarangani,0.511724147581184,0.4611492144763069,0.03488148131158459,0.007424068279430922,0.03620564808110062,2,high
Sariaya,0.3440914004260782,0.2022161511567927,0.25230591787547524,0.32464259068820156,0.018806467377815515,0,low
Sarrat,0.47527312034086255,0.1813282896789765,0.036922755705814214,0.06315040795713464,0.06921291735645031,0,low
Sasmuan,0.8963839321633091,0.7413522343006704,0.045677786803315704,0.02868806631434418,0.016759504942134917,2,high
Science City of Munoz,0.7093013086688378,0.032948054181074826,0.13976261214349026,0.2368369436302408,0.0017910921312205253,1,medium
Sebaste,0.8250910401136209,0.050779155442625235,0.024210471434844547,0.0842310956641607,0.013305255831923903,1,medium
Senator Ninoy Aquino,0.8688182800852156,0.14872284737214145,0.07463325538437857,0.06498351123600647,0.041323054170302125,1,medium
Sergio Osmena,0.6561989484473332,0.11700896012838392,0.04863441527373014,0.034553996806734044,0.017271245551055067,1,medium
Sevilla,0.7476413526759322,0.09930522387584458,0.012845115025028959,0.10989454156836638,0.01611982918098473,1,medium
Shariff Aguak,0.23480828228906858,0.04683084016328193,0.05218445769847732,0.16626246739367523,0.008059914590492365,0,low
Shariff Saydona Mustapha,0.23480828228906858,0.33633150564545405,0.03669304707833057,0.004857723689010357,0.06447931672393892,0,low
Siasi,0.8688182800852156,0.060458896127466896,0.11086979136992291,0.014389860739143886,0.0,1,medium
Siaton,0.6696319565666071,0.23584051353571633,0.1282562981668097,0.11557716173286904,0.004605665480281351,1,medium
Siay,0.6501820802272418,0.0,0.06367510972328398,0.04591923713573941,0.009723071569482853,1,medium
Siayan,0.6561989484473332,0.144519802074776,0.05610690653444798,0.06214220115375513,0.011002423091783228,1,medium
Sibagat,0.806970471869392,0.0021257220003948266,0.04602408996141604,0.05783440844840632,0.026226706207157696,1,medium
Sibalom,0.7466618625005683,0.09433798852441268,0.09799392671271488,0.10457854205963804,0.0,1,medium
Sibonga,0.7668113746794794,0.4279069471244165,0.07690249818921696,0.38165210266111554,0.024051808619247057,1,medium
Sibuco,0.6561989484473332,0.30983958377115056,0.05578148597884614,0.006965792459712964,0.00933926611279274,1,medium
Sibulan,0.6696319565666071,0.2892064523113565,0.09651300215219535,0.1338165393576438,0.008955460656102626,1,medium
Sibunag,0.8250910401136209,0.19686682077832754,0.031608133369942705,0.08789730222190438,0.050662320283094864,1,medium
Sibutad,0.6501820802272418,0.32767068503270097,0.023420412973650814,0.08129813041796578,0.025714965598237542,1,medium
Sibutu,0.7376365601704313,0.042500429856905414,0.05263865430281997,0.12685074689793083,0.08699590351642553,1,medium
Sierra Bullones,0.9489965472971318,0.36638964777206756,0.03611007442524709,0.13170847058694118,0.02788986318614818,1,medium
Sigay,0.7020250959375645,0.05205280553273599,0.0,0.021172342870969665,0.1441829165632523,1,medium
Sigma,0.8250910401136209,0.3895700794120831,0.04548810316395421,0.23051273731813296,0.02788986318614818,1,medium
Sikatuna,0.7476413526759322,0.12745289086729203,0.005066345594332938,0.04087820311884187,0.25766139659129556,1,medium
Silago,0.9854475745374534,0.2967209878430099,0.015873092387313312,0.050960271152636946,0.006652627915961952,1,medium
Silang,0.5169014527938209,0.032311229136019456,0.5075330856122986,1.0,0.2746767718378906,0,low
Silay,0.3276499581967587,0.030400754000853344,0.22010842525651825,0.18331032788718327,0.006780563068191989,0,low
Silvino Lobos,0.6501820802272418,0.37581465843888706,0.019671985825167767,0.0,0.01867853222558548,1,medium
Simunul,0.7376365601704313,0.2195377923822988,0.05264213473656972,0.061775580497980764,0.016759504942134917,1,medium
Sinacaban,0.31330742348607543,0.050779155442625235,0.02728021400212593,0.2767985951096467,0.04835948754295419,0,low
Sinait,0.7376365601704313,0.2499780295359456,0.03766756852826117,0.24297783961446143,0.27250187424997996,1,medium
Sindangan,0.6561989484473332,0.11318800985805168,0.1739474324335557,0.309061212817791,0.0023028327401406756,1,medium
Siniloan,0.5627276002840521,0.40065083519604655,0.06743571838989115,0.2838560427333033,0.004989470936971463,0,low
Siocon,0.6561989484473332,0.21024014672449037,0.07749069149292508,0.07836516517177085,0.004477730328051314,1,medium
Sipalay,0.3276499581967587,0.12783498589432526,0.11912364000746008,0.08927212968105826,0.004349795175821276,0,low
Sipocot,0.0,0.024287233568321766,0.10591017327652612,0.190551085838727,0.004349795175821276,0,low
Siquijor,0.0,0.41033057588088817,0.03979237333248485,0.2833061117496417,0.3197099454228638,0,low
Sirawai,0.8760944928164891,0.0231409484872221,0.047278786328201684,0.028321445658569814,0.01803885646443529,1,medium
Siruma,0.07445174786523617,0.0,0.026841679349657158,0.0,0.004477730328051314,0,low
Sison (PS),0.5627276002840521,0.10898496456068622,0.08409655474995462,0.1558137787041058,0.08737970897311563,0,low
Sison (SN),0.6048456778246922,0.12235829050684906,0.017916106998417815,0.11786854083145883,0.3607771292887058,1,medium
Sitangkai,0.7376365601704313,0.03052811900986441,0.057991561409938754,0.02685496303547235,0.01919027283450563,1,medium
Socorro (OR),0.8639907927923516,0.2653891956262856,0.061089147447218155,0.3080530060144115,0.04017163780023178,1,medium
Socorro (SN),0.759535161948206,0.02683453374854326,0.031879607202423374,0.17148681173845995,0.02341213285809687,1,medium
Sofronio Espanola,0.7376365601704313,0.03969839965866176,0.05025977783486439,0.09559633599316608,0.00038380545669011257,1,medium
Sogod (CU),0.7668113746794794,0.18527660495831977,0.054143941899587766,0.36726224192197165,0.0518137366531652,1,medium
Sogod (SL),0.7466618625005683,0.3628234275197575,0.07579920069054553,0.3009955583907549,0.006396757611501876,1,medium
Solana,0.50766625971182,0.19240904546293996,0.14197790822520748,0.07708199287656056,0.0011514163700703378,0,low
Solano,0.4058692450579474,0.02619770870348789,0.09662089559843767,0.7239841399904303,0.01867853222558548,0,low
Solsona,0.47527312034086255,0.260931420310898,0.03629453741398395,0.15095605501509543,0.06857324159530012,0,low
Sominot,0.7668113746794794,0.07867209241605051,0.026218681708451527,0.07919006164726318,0.0,1,medium
Sorsogon,0.4217509786156306,0.125669780741137,0.3101803104832286,0.35003107110057646,0.0025587030446007505,0,low
South Ubian,0.7376365601704313,0.01498958791051334,0.0445292436658975,0.09825433574753023,0.07919185923039322,1,medium
South Upi,0.23480828228906858,0.10860286953365302,0.06822055620046026,0.05499309836615498,0.12281774614083603,0,low
Sual,0.5627276002840521,0.1007062389749664,0.06107522571221915,0.1543472960810083,0.05437243969776595,0,low
Subic,0.3457005628570329,0.10261671411013253,0.1877995587575692,0.22592997912095336,0.012665580070773716,0,low
Sudipen,0.9287071079503117,0.022376758433155657,0.022729546874325015,0.06122564951431921,0.062432354288258315,1,medium
Sugbongcogon,0.5397095811630047,0.19992358099459337,0.01003988542272874,0.15700529583537248,0.10311573269741026,0,low
Sugpon,0.7020250959375645,0.10045150895694425,0.0016276770495778315,0.011915171312666914,0.06447931672393892,1,medium
Sulat,0.9287071079503117,0.5523425609282362,0.019807722741408098,0.1236428161599051,0.0030704436535209005,2,high
Sulop,0.8250910401136209,0.1773799743996332,0.05154231767164805,0.18935956870746032,0.2790265670137118,1,medium
Sultan Dumalondong,0.7376365601704313,1.0,0.014801118792389656,0.0,0.1449505274766325,2,high
Sultan Kudarat,0.23480828228906858,0.7219927529309872,0.17598174596028582,0.02942130762589291,0.02123723527018623,2,high
Sultan Mastura,0.23480828228906858,0.7330735087149507,0.03712984151392447,0.0,0.08379752471067459,2,high
Sultan Naga Dimaporo,0.4609305856301795,0.3248686548344573,0.09183007854190386,0.1962337060032297,0.06179267852710813,0,low
Sultan Sa Barongis,0.23480828228906858,0.8265594253290793,0.032072771275534616,0.0,0.006396757611501876,2,high
Sumilao,0.6501820802272418,0.3829470989435072,0.041182806615510825,0.10210385263316107,0.0892987362565662,1,medium
Sumisip,1.0,0.8921524049697825,0.07543897579744618,0.0,0.012793515223003753,2,high
Surallah,0.24852114474416065,0.2000509460036044,0.1531675027306606,0.5017203674272206,0.17450354764177117,0,low
Surigao,0.7072723647341559,0.286659152131135,0.29081169666585793,0.7472645516321026,0.0034542491102110134,0,low
Suyo,0.7376365601704313,0.07243120697450789,0.013722184329966493,0.04060323762701109,0.06268822459271839,1,medium
Taal,0.6283534420334216,0.08465824783957102,0.10000213698632186,0.20292453297111188,0.054628310002226024,1,medium
Tabaco,0.10047820109632938,0.22463239274274177,0.2260077604623481,0.2355537713350305,0.0035821842624410506,0,low
Tabango,0.6501820802272418,0.36447917263690144,0.05255512389282592,0.13674950460383872,0.015608088572064579,1,medium
Tabina,0.9993003641604545,0.45452623400773107,0.03783114891449952,0.13839929755482336,0.0014072866745304129,1,medium
Tabogon,0.7668113746794794,0.2459023492475912,0.06514907341630401,0.16012157140945457,0.9597695120297415,1,medium
Tabontabon,0.3187645830345305,0.36193187245667996,0.012545797722550274,0.04591923713573941,0.0,0,low
Tabuan-Lasa,0.8711270783557159,1.0,0.044083748145929226,0.0,0.0,2,high
Tabuelan,0.7668113746794794,0.2548178998783664,0.03765016635951241,0.11447729976554595,0.0,1,medium
Tabuk,0.5547517517132332,0.1070744894255201,0.1855894833264766,0.2997123860955446,0.026738446816077843,0,low
Tacloban,0.2911289673724826,0.20641919645415813,0.4143357708783109,0.10925295542076123,0.1496841281091439,0,low
Tacurong,0.586165400908827,0.10325353915518788,0.1641395701267542,0.5780691189922325,0.046696330563963696,0,low
