city_municipality,Availability of Basic Utilities,Cost of Doing Business,Transportation Vehicles,Distance to Ports,Poverty Incidents,Cluster_Id,Vulnerability
Gigaquit,0.9,0.7834033434026422,0.00702472468933153,0.8950842901515009,0.47172051022422606,0,low
Gigmoto,0.5,0.0,0.0007024724689331529,0.9421834141158325,0.31760884932082606,2,medium
Ginatilan,0.8940400000000001,0.7928486227142566,0.024118221433371584,0.94298715343263,0.2242502977157086,0,low
Gingoog,0.98996,0.6495292348362263,0.16835923505431233,0.818528120226542,0.26156824535595335,0,low
Giporlos,0.785,0.8080063164598414,0.0025757323860882276,0.7519785047957116,0.6286342013258697,2,medium
Gitagum,0.77376,0.8008233794983144,0.018264284192261976,0.9308105027831483,0.1738137541473231,0,low
Glan,0.92204,0.7223766585090372,0.021542489047283356,0.8486683446064471,0.47261206528730354,0,low
Gloria,0.375,0.8196008210040389,0.023415748964438432,0.9996909622326914,0.15432690776862873,2,medium
Goa,0.6708400000000001,0.7917740100979651,0.027396426288392967,0.8968927036142951,0.3358220456094097,2,medium
Godod,0.06596,0.1838826206295081,0.00023415748964438434,0.8289767313449091,0.7273420833094523,1,high
Gonzaga,0.9404,0.6950023160729808,0.014986079337240598,0.8797730561665091,0.12732552585828094,0,low
Governor Generoso,0.6569200000000001,0.777464694733663,0.017093496744040055,0.6817718754734526,0.41848193645759696,2,medium
Gregorio Del Pilar,0.49500000000000005,0.6506604060112697,0.0,0.7374308231616774,0.09599373364155665,2,medium
Guagua,0.9391600000000001,0.7312563522331299,0.1088832326846387,0.9329805989385016,0.017791618108756974,0,low
Gubat,0.8598800000000001,0.6832946944112792,0.03816767081203464,0.3348779863436653,0.3080564736449955,0,low
Guiguinto (BU),0.99996,0.704617271060852,0.17561811723328824,0.9589413788710598,0.041863604811850044,0,low
Guihulngan,0.79876,0.6630467303779979,0.06532993961078323,0.7556355186871401,0.37581465843888706,2,medium
Guimba,0.9887600000000001,0.7199446404826932,0.09998524807815211,0.9237777837611706,0.02683453374854326,0,low
Guimbal,0.89752,0.7564814694366031,0.09202389343024305,0.9479703371967744,0.11802788020047252,0,low
Guinayangan,0.78,0.7007712890657034,0.03465530846736888,0.8028552035489913,0.18909755522865201,0,low
Guindulman,0.81,0.6955679016605028,0.018264284192261976,0.8409122601993514,0.26755440077947384,0,low
Guindulungan,0.8500000000000001,0.7394007846934441,0.08382838129268959,0.8714141672718154,0.8713919085009775,2,medium
Guinobatan,0.49996,0.579735973336033,0.04004093072918972,0.9234964750002914,0.29824936795114276,2,medium
Guinsiliban,1.0,0.4361337926642418,0.03254789106056942,0.9822900060240263,0.3587477472314031,0,low
Guipos,0.14516,0.7112346224348574,0.005853937241109608,0.334034060061028,0.37492310337580953,1,high
Guiuan,0.5,0.5563772885713818,0.0433191355842111,1.0,0.5241948939367886,2,medium
Gumaca,0.9674,0.8003143524695446,0.05619779751465224,0.7989168808966839,0.07013863681230854,0,low
Gutalac,0.02352,0.6752633790684692,0.0018732599171550747,0.8194122334750192,0.731927223633851,1,high
Hadji Mohammad Ajul,0.0,0.6279238653928927,0.0,0.5358530025088722,1.0,1,high
Hadji Muhtamad,0.021640000000000003,0.29569889128257276,0.05643195500429662,0.0,0.9295977176190385,1,high
Hadji Panglima Tahil,0.0,0.12455269249846868,0.0,0.0,0.9712460755656598,1,high
Hagonoy (BU),0.99676,0.6935883521041764,0.13042572173192207,0.9316142420999458,0.034221704271185566,0,low
Hagonoy (DS),0.885,0.7676800640695354,0.015922709295818134,0.9067385102450641,0.1520343376064294,0,low
Hamtic,0.08928000000000001,0.19327134138237034,0.02107417406799459,0.5332006627634407,0.2070560214992135,1,high
Hermosa,0.97488,0.804725920052215,0.13229898164907714,0.9337441512894592,0.08656872297473714,0,low
Hernani,0.5,0.6270189284528576,0.004448992303243302,0.3336321904026292,0.6045622146227766,1,high
Hilongos,0.12688,0.7239602981540985,0.23626490705118378,0.8815412826634635,0.3038534283476301,2,medium
Himamaylan,0.9677199999999999,0.7685284424508181,0.05362206512856401,0.6005942044769084,0.2772341414643155,0,low
Hinabangan,0.75,0.6961900458067769,0.005151464772176455,0.8991431737013281,0.33276528539314393,2,medium
Hinatuan,0.99996,0.81004242457492,0.02177664653692774,0.8563440550818628,0.3702105980423998,0,low
Hindang,0.5046400000000001,0.8155286047738817,0.01241034695115237,0.7674504866440629,0.272903731157939,2,medium
Hingyon,0.25,0.3981829997415274,0.0014049449378663059,0.7936122014058206,0.26551656063529666,2,medium
Hinigaran,0.843,0.4579653963425844,0.06626656956936076,0.8923515764743895,0.21864623731922128,0,low
Hinobaan,0.0017200000000000002,0.7138363161374577,0.006322252220398377,0.7914019182846275,0.2857675970680575,2,medium
Hinunangan,0.11296,0.7138928746962099,0.00023415748964438434,0.3347574254461456,0.2931547675906998,1,high
Hinundayan,0.91252,0.8457874337062994,0.01241034695115237,0.8505571320009211,0.26704494074342955,0,low
Hungduan,0.48175999999999997,0.7542756856452681,0.0016391024275106902,0.7075317205768116,0.24233612899528112,2,medium
Iba,1.0,0.4361337926642418,0.03254789106056942,0.9822900060240263,0.0484865852804259,0,low
Ibaan,0.9935600000000001,0.8359462444834194,0.027864741267681736,0.9097927196488945,0.09013494322704722,0,low
Ibajay,0.5,0.5827335769498988,0.013346976909729906,0.0,0.14935967241719683,1,high
Igacos,0.94828,0.4868668198649495,0.2404797418647827,0.9506226769422059,0.2962115278069656,0,low
Igbaras,0.77352,0.7720916316522055,0.02599148135052666,0.9226927356834939,0.11369746989409597,0,low
Iguig,0.89752,0.7675103883932788,0.04168003315670041,0.9394507004387211,0.1484681173541193,0,low
Ilagan,0.9928400000000001,0.5984568562830055,0.17257406986791124,0.6366419128352748,0.286659152131135,0,low
Iligan,0.56316,0.5924050904965219,0.25733908111917836,0.5689268753950881,0.18718708009348592,2,medium
Ilog,0.81952,0.8805709473388916,0.13206482415943274,0.8234309300590065,0.053581185640868875,0,low
Iloilo,0.5,0.7004319377131905,0.7933255749151741,0.8342010369040926,0.3449923262582071,2,medium
Imelda,0.68252,0.7030336314157908,0.06088094730753993,0.9026394397293972,0.4024339453222016,2,medium
Impasug-Ong,0.81252,0.8297248030206796,0.008429669627197836,0.8858814749741699,0.006583497315782432,0,low
Imus,1.0,0.5799056490122896,0.6732027827276049,0.9601871748120958,0.2955747027619102,0,low
Inabanga,0.75,0.6961900458067769,0.005151464772176455,0.8991431737013281,0.8609479777620694,2,medium
Indanan,0.0,0.12687159340730814,0.0,0.0,0.023523043514255323,1,high
Indang,0.5046400000000001,0.8155286047738817,0.01241034695115237,0.7674504866440629,0.13484006138993435,2,medium
Infanta (PS),0.73692,0.8469186048813429,0.016156866785462517,0.8003636116669193,0.06848289169516458,0,low
Infanta (QN),0.9630800000000002,0.8534793976965962,0.07094971936224845,0.8729412719737306,0.18858809519260775,0,low
Initao,0.56752,0.8325527309582887,0.03629441089487957,0.9441525754419864,0.3051270784377408,2,medium
Inopacan,0.50424,0.8087981362823722,0.04729981290816563,0.837898237761361,0.026961898757554326,2,medium
Ipil,0.69144,0.6883849646989757,0.7134778709464391,0.9082656149469793,0.25609154996847716,0,low
Iriga,0.91528,0.7677931811870398,0.15782214802031502,0.8901011063873566,0.14553872214686459,0,low
Irosin,0.71996,0.7364031810795786,0.019669229130128283,0.9049300967822698,0.3877869692859281,2,medium
Isabel,0.5024000000000001,0.8304035057257058,0.08570164120984466,0.9999722709935706,0.1991593909405269,2,medium
Isabela (BAS),0.6618400000000001,0.41718667548226074,0.15009495086205035,0.9194777784163042,0.32868960510478956,2,medium
Isabela (NO),0.5973200000000001,0.8075538479898241,0.012644504440796754,0.9132889856769636,0.12859917594839168,2,medium
Isulan,0.99996,0.8327224066345453,0.25148514387806875,0.9178301128168692,0.2344394984365945,0,low
Itbayat,1.0,0.7369122081083481,0.0025757323860882276,0.795018745210216,0.3658801877360233,0,low
Itogon,0.9128000000000001,0.7274103702379815,0.011707874482219216,0.8600412559391312,0.05969470607340044,0,low
Ivana,0.995,0.2825773056520665,0.002341574896443843,0.7929692099523825,0.06122308618153334,0,low
Ivisan,0.735,0.6925137394878849,0.0716521918311816,0.9832946801700231,0.05307172560482458,0,low
Jabonga,0.6475200000000001,0.6861226223488883,0.018498441681906362,0.893155315791187,0.3707200580784441,2,medium
Jaen,0.7058,0.7821590551100939,0.044255765542788636,0.6694344769606115,0.024796693604366062,0,low
Jagna,0.8900000000000001,0.8111170371912115,0.07469623919655859,0.9165843168758332,0.2000509460036044,0,low
Jalajala,0.82752,0.7991266227357487,0.05291959265963085,0.9017151395150799,0.13000019104751354,0,low
Jamindan,0.91708,0.8094768389873983,0.008195512137553452,0.8975356950677332,0.1350947914079565,0,low
Janiuay,0.7270400000000001,0.81807373991773,0.054090380107852776,0.9580170786567427,0.24743072935572413,0,low
Jaro,0.685,0.7731096857097448,0.0194350716404839,0.9394105134728813,0.37441364333976523,2,medium
Jasaan,0.8973200000000001,0.8438078841499728,0.04566071048065494,0.9451572495879832,0.18514923994930874,0,low
Javier,0.48928000000000005,0.7324440819669258,0.011707874482219216,0.8172019503538263,0.3630781575377796,2,medium
Jiabong,0.75416,0.7310866765568733,0.0077271971582646825,0.9701535423403844,0.29875882798718706,0,low
Jimalalud,0.7250000000000001,0.8056308569922497,0.013815291889018675,0.8886141886512812,0.39619305988065895,2,medium
Jimenez,0.8825200000000001,0.7832336677263854,0.014986079337240598,0.98104421008299,0.2321469282743952,0,low
Jipapad,0.5,0.011379016435351608,0.012878661930441137,0.6215316136794824,0.805798928860274,1,high
Jolo,0.0,0.12936016999240418,0.0,0.0,0.7227569429850537,1,high
Jomalig,0.78124,0.5349415948043046,0.014283606868307444,0.6685905506779742,0.30028720809531995,2,medium
Jones,0.99996,0.85902213645431,0.01404944937866306,0.6348736863383204,0.14197250189455451,0,low
Jordan,0.7325200000000001,0.7675103883932788,0.3020631616412558,0.6685503637121344,0.10363563418222112,0,low
Jose Abad Santos,0.46844,0.8086284606061154,0.004214834813598918,0.7683747868583799,0.5725935973609969,2,medium
Jose Dalman,0.7083200000000001,0.5764555769284064,0.01030292954435291,0.912485246360166,0.6914251507683293,2,medium
Jose Panganiban,0.49996,0.6490767663662087,0.056666112493941004,0.869605753809021,0.4108400359169326,2,medium
Josefina,0.7791600000000001,0.7371384423433569,0.011005402013286064,0.8936375593812654,0.32970852517687815,0,low
Jovellar,0.5,0.4320050178753325,0.011239559502930447,0.9349095732988154,0.4499410936833324,2,medium
Juban,0.375,0.09384139509603368,0.007961354647909067,0.33431536882190704,0.42714275707035,1,high
Julita,0.90252,0.8706731995572596,0.0009366299585775374,0.6762662611533901,0.3332747454291882,0,low
Kabacan,0.9949600000000001,0.834475721955863,0.11520548490503708,0.9095515978538553,0.2802909016805813,0,low
Kabankalan,0.88828,0.605130766215763,0.1838136293708417,0.6689120464046933,0.3359494106184208,0,low
Kabasalan,0.0,0.6900251629027889,0.008195512137553452,0.7353009139721641,0.3553088919881041,1,high
Kabayan,0.89376,0.7552937397028074,0.0039806773239545335,0.7403644716679882,0.21584420712097765,0,low
Kabugao,0.5,0.5103386217471052,0.0007024724689331529,0.49763519799515266,0.4221755217189182,1,high
Kabuntalan,0.96252,0.5027032163155606,0.19481903138412773,0.9240189055562098,0.8446452566086519,2,medium
Kadingilan,0.7525200000000001,0.7081804602622395,0.002107417406799459,0.7463121426122894,0.4005234701870355,2,medium
Kalamansig,0.9621600000000001,0.863037794125715,0.019200914150839517,0.9304890070564293,0.5095479179005151,0,low
Kalawit,0.15604,0.47380179279319534,0.0,0.8075972655180964,0.6912977857593182,1,high
Kalayaan (LA),0.77256,0.8203360822678174,0.04238250562563357,0.8634169610696806,0.0365142744333849,0,low
Kalayaan (PN),0.10420000000000001,0.6746977934809473,0.0,0.535330571952954,0.9517592291869654,1,high
Kalibo,0.9749599999999999,0.747714892830015,0.10654165778819487,0.9437908927494275,0.0599494360914226,0,low
Kalilangan,0.86436,0.7807450911412894,0.017561811723328824,0.8614477997435269,0.37797986359207536,0,low
Kalingalan Caluang,0.0,0.12455269249846868,0.0,0.0,0.9745575657999477,1,high
Kananga,0.50256,0.8551761544591616,0.010068772054708526,0.9579768916909027,0.36791802788020045,2,medium
Kapai,0.08928000000000001,0.338513720257975,0.0025757323860882276,0.0,1.0,1,high
Kapalong,0.7742,0.7977126587669443,0.025289008881593508,0.9152581470031173,0.23851517872494893,0,low
Kapangan,0.58796,0.8009364966158188,0.006088094730753992,0.8708515497500571,0.19253641047195102,2,medium
Kapatagan (LN),0.9046799999999999,0.8565335598692141,0.034421150977724496,0.967139519902394,1.0,2,medium
Kapatagan (LS),0.39168000000000003,0.6323354329755626,0.04823644286674317,0.8860824098033692,0.1991593909405269,2,medium
Kasibu,0.70252,0.7663226586594831,0.0163910242751069,0.691497121206702,0.24819491940979055,2,medium
Katipunan,0.67732,0.5824507841561379,0.0025757323860882276,0.7821589161414565,0.6453190175063204,2,medium
Kauswagan,0.9725199999999999,0.7501469108563588,0.06977893191402652,0.9488946374110915,0.2679364958065071,0,low
Kawayan,0.5,0.5708562796119405,0.0163910242751069,0.7579663627058528,0.3164625642397264,2,medium
Kawit,0.99568,0.7527486045589593,0.07820860154122436,0.9818881363656274,0.044156174974049375,0,low
Kayapa,0.7645200000000001,0.7025811629457734,0.006790567199687145,0.8393047815657565,0.3433365811410631,2,medium
Kiamba,0.9968400000000002,0.8642820824182629,0.03816767081203464,0.9205226395281407,0.3974667099707697,0,low
Kiangan,0.85024,0.7844213974601812,0.009132142096130988,0.7232046372543622,0.16158671328225999,0,low
Kibawe,0.8038000000000001,0.7524092532064461,0.004448992303243302,0.8290972922424287,0.33467576052831005,0,low
Kiblawan,0.86688,0.7451131991274145,0.014283606868307444,0.8379384247272009,0.3528889568168937,0,low
Kibungan,0.8072400000000001,0.7412106585735141,0.0004683149792887687,0.7189046319094957,0.3295811601678671,0,low
Kidapawan,1.0,0.7715260460646838,0.2737301053942853,0.60328673118818,0.15037859248928542,0,low
Kinoguitan,0.8250000000000001,0.5770777210746805,0.012644504440796754,0.8946824204931022,0.19011647530074063,0,low
Kitaotao,0.60416,0.8517260823752786,0.003044047365376996,0.8586347121347357,0.42586910698023933,2,medium
Kitcharao,0.48331999999999997,0.7866271812515164,0.003512362344665765,0.9439114536469472,0.276342586401238,2,medium
Kolambugan,0.8475199999999999,0.7934142083017783,0.1688275500336011,0.9934217955616711,0.20858440160734643,0,low
Koronadal,0.9987600000000001,0.7750892352660714,0.29925327176552313,0.7725542313057269,0.1261792407771813,0,low
Kumalarang,0.775,0.6880456133464625,0.019669229130128283,0.9439114536469472,0.4526157588725649,2,medium
La Carlota,0.9924,0.7175691810151017,0.12035694967721354,0.8148309193692737,0.28933381732036756,0,low
La Castellana,0.74504,0.8090809290761329,0.025289008881593508,0.8656272441908737,0.3846028440606512,2,medium
La Libertad (NR),0.6900000000000001,0.8066489110497892,0.006088094730753992,0.7961841672195724,0.5475026905858152,2,medium
La Libertad (ZN),0.0,0.24434371993559112,0.002107417406799459,0.8616487345727262,0.2912442924555337,1,high
La Paz (AA),0.1886,0.8137187308938119,0.005151464772176455,0.8238729866832452,0.105164014290354,2,medium
La Paz (AS),0.51532,0.8328355237520497,0.006088094730753992,0.8373356202396028,0.1294907310114692,2,medium
La Paz (LE),0.7387600000000001,0.4427511440382471,0.01662518176475129,0.8647833179082363,0.31569837418566,2,medium
La Paz (TC),0.0,0.5015154865817648,0.0039806773239545335,0.5714184672771603,0.45172420380948736,1,high
La Trinidad,0.56632,0.786796856927773,0.17608643221257703,0.929323585047073,0.21902833234625452,2,medium
Laak,0.8727600000000001,0.8147367849513512,0.004683149792887686,0.6937877782595748,0.12758025587630312,0,low
Labangan,0.45416,0.03903615166516883,0.023415748964438432,0.9896040338068831,0.39097109451120493,2,medium
Labason,0.81,0.8065357939322848,0.02201080402657213,0.7545102836436236,0.21291481191372294,0,low
Labo,0.8866400000000001,0.673905973658417,0.04144587566705603,0.3348779863436653,0.355181526979093,0,low
Labrador,0.4,0.7035426584445603,0.025757323860882277,0.8542945198240293,0.16515293353457006,2,medium
Lacub,0.91252,0.5786613607197416,0.002107417406799459,0.6320204117636894,0.5999770742983779,2,medium
Lagangilang,0.6529200000000001,0.7586872532279385,0.035357780936302034,0.7585691671934508,0.4705742251431264,2,medium
Lagawe,0.9,0.8174515957714559,0.05549532504571908,0.7856953691353654,0.2082023065803132,0,low
Lagayan,0.1814,0.5664447120292703,0.0016391024275106902,0.6351148081333596,0.6476115876685198,1,high
Lagonglong,0.8902,0.8082891092536024,0.009366299585775372,0.8714945412034952,0.3719937081685548,0,low
Lagonoy,0.8072000000000001,0.6843127484688185,0.009132142096130988,0.9662152196880769,0.14413770704774279,0,low
Laguindingan,0.81168,0.8316477940182538,0.0730571367690479,0.9825713147849052,0.41275051105209865,0,low
Lake Sebu,0.95216,0.8671665689146242,0.01732765423368444,0.9401338788579989,0.2520158696801228,0,low
Lakewood,0.6000000000000001,0.4695033423280295,0.0119420319718636,0.948653515616052,0.6434085423711543,2,medium
Lala,0.11040000000000001,0.5245348199939031,0.04495823801172179,0.6694344769606115,0.12082991039871614,1,high
Lallo,0.7966000000000001,0.8439210012674772,0.042616663115277946,0.7780196586599496,0.27799833151838194,0,low
Lambayong,0.89924,0.8270665507593269,0.06907645944509337,0.9008310262666028,0.18884282521062987,0,low
Lambunao,0.884,0.8130965867475377,0.013815291889018675,0.9178702997827092,0.40383496042132344,0,low
Lamitan,0.4,0.5007236667592342,0.04800228537709879,0.9224918008542946,0.7958644581574105,2,medium
Lamut,0.8752000000000001,0.8392266408910463,0.07493039668620298,0.8809384781758655,0.3476669914474396,0,low
Langiden,0.70752,0.2993186390427124,0.0025757323860882276,0.8501150753766826,0.1142069299301403,0,low
Languyan,0.06704,0.7851566587239598,0.0004683149792887687,1.0,0.0021257220003948266,2,medium
Lantapan,0.61204,0.8485588030851563,0.0056197797514652235,0.8567057377744218,0.47910768074686844,2,medium
Lantawan,0.8150000000000001,0.12687159340730814,0.019200914150839517,0.9723236384957377,0.6100389100102529,2,medium
Lanuza,0.73728,0.8140580822463248,0.007961354647909067,0.42662482935609636,0.10414509421826539,0,low
Laoac,0.6679200000000001,0.8848128392453052,0.015922709295818134,0.8808179172783459,0.37492310337580953,2,medium
Laoag,0.94908,0.6470406582511301,0.25687076613988963,0.941058179072316,0.22463239274274177,0,low
Laoang,0.45248,0.30480481924167413,0.03746519834310149,0.9552843649796313,0.4521062988365206,2,medium
Lapinig,0.5013200000000001,0.023086638097053358,0.0009366299585775374,0.5359735634063919,0.11599004005629533,1,high
Lapu Lapu,0.6654800000000001,0.5816589643336073,0.24516289165767038,0.9369992955224888,0.4941367518101752,2,medium
Lapuyan,0.6604000000000001,0.4469364773859087,0.011473716992574831,0.9046487880213908,0.09306433843430194,0,low
Larena,0.97,0.8134924966588031,0.006088094730753992,0.9913320733379978,0.15407217775060655,0,low
Las Navas,0.40828,0.6003232887218275,0.02926968620554804,0.7773766672065116,0.6100389100102529,2,medium
Las Nieves,0.75,0.8867358302428794,0.004448992303243302,0.9259478799165237,0.44637487343102233,2,medium
Las Pinas,0.98348,0.3464319184832805,0.26038312848455536,0.8162776501395091,0.04976023537053664,0,low
Lasam,0.515,0.7044475953845954,0.07586702664478051,0.8498739535816432,0.0013615319463283794,2,medium
Laua-An,0.9,0.6483980636611826,0.01030292954435291,0.8387019770781583,0.25112431461704526,0,low
Laur,0.84332,0.7167773611925712,0.04495823801172179,0.6413036008727002,0.0445382700010826,0,low
Laurel,0.87252,0.6538842438601442,0.017093496744040055,0.8627739696162426,0.13929783670532195,0,low
Lavezares,0.70252,0.6015110184556233,0.02763058377803735,0.9506226769422059,0.4068917206375892,2,medium
Lawaan,0.83592,0.5620897030053522,0.011707874482219216,0.7807925593029009,0.5660979819014321,2,medium
Lazi,0.9,0.8241255057042136,0.0011707874482219216,0.9753778478995679,0.23061854816626232,0,low
Lebak,0.96472,0.8620762986269279,0.039338458260256566,0.951265668395644,0.4140241611422094,0,low
Leganes,0.8925200000000001,0.7680759739808007,0.09764367318170826,0.9809236491854706,0.13000019104751354,0,low
Legazpi,1.0,0.7404753973097356,0.9999999999999999,0.9894834729093637,0.14757656229104177,0,low
Lemery (BS),0.9278000000000001,0.7407016315447443,0.12059110716685792,0.9177095519193496,0.10796604448859763,0,low
Lemery (IO),0.69752,0.7085198116147524,0.003044047365376996,0.8339197281432135,0.22399556769768642,2,medium
Leon,0.40668,0.42408681965002704,0.00023415748964438434,0.892512324337749,0.25303478975221133,2,medium
Leyte,0.5983200000000001,0.8629812355669628,0.004917307282532071,0.8029355774806712,0.442426558151679,2,medium
Lezo,0.675,0.802633253378384,0.0014049449378663059,0.9724843863590972,0.09790420877672278,0,low
Lian,0.6166800000000001,0.535676856068083,0.0037465198343101494,0.8910655935675135,0.10847550452464196,2,medium
Lianga,0.6166800000000001,0.535676856068083,0.0037465198343101494,0.8910655935675135,0.3546720669430487,2,medium
Libacao,0.22752,0.6827856673825095,0.006790567199687145,0.9480908980942939,0.29901355800520923,2,medium
Libagon,0.33332000000000006,0.8285370732868838,0.003044047365376996,0.6898092686414273,0.33021798521292245,2,medium
Libertad (AE),0.5,0.5874844958850821,0.0056197797514652235,0.9104758980681724,0.19992358099459337,2,medium
Libertad (MO),0.7000000000000001,0.7940363524480523,0.017093496744040055,0.9001880348131649,0.22310401263460888,0,low
Libjo,0.9925200000000001,0.7106690368473354,0.0025757323860882276,0.9396516352679205,0.4624228645664177,0,low
Libmanan,0.91848,0.8689764427946942,0.058773529900740466,0.9530740818584382,0.348176451483484,0,low
Libon,0.71248,0.5951199013166267,0.004214834813598918,0.9333422816310603,0.4480306185481662,2,medium
Libona,0.76536,0.8414889832411334,0.004214834813598918,0.8690833232531027,0.32525074986149055,0,low
Libungan,0.94712,0.8532531634615874,0.027396426288392967,0.9574142741691446,0.29302740258168875,0,low
Licab,0.845,0.7786524244674589,0.08172096388589013,0.751536448171473,0.06950181176725317,0,low
Licuan-Baay,0.9300000000000002,0.593932171582831,0.00023415748964438434,0.6037287878124185,0.2692101458966178,0,low
Lidlidda,0.48,0.6463053969873518,0.0007024724689331529,0.8110131576144857,0.05880315101032292,2,medium
Ligao,0.95908,0.7934707668605305,0.10396592540210664,0.9063366405866655,0.2658986556623299,0,low
Lila,0.86436,0.7807450911412894,0.017561811723328824,0.8614477997435269,0.2000509460036044,0,low
Liliw,0.9,0.7608930370192735,0.12714751687690068,0.8675562185511875,0.0,0,low
Liloan (CU),0.92476,0.6817110547662182,0.12761583185618947,0.9802806577320324,0.3457565163122735,0,low
Liloan (SL),0.8900000000000001,0.710838712523592,0.03629441089487957,0.8372150593420831,0.06377038636175483,0,low
Liloy,0.8378399999999999,0.7736187127385146,0.02809889875732612,0.8624122869236838,0.5380776799189958,2,medium
Limasawa,0.0,0.0915790527459463,0.0,0.0,0.2583841201306765,1,high
Limay,0.033400000000000006,0.7942625866830613,0.08336006631340082,0.7490850432552407,0.06377038636175483,2,medium
Linamon,0.8825200000000001,0.7832902262851378,0.09928277560921896,0.9239385316245301,0.23342057836450592,0,low
Linapacan,0.47252000000000005,0.3079720985317964,0.0007024724689331529,0.33407424702686783,0.2498506645269345,1,high
Lingayen,0.81532,0.8487850373201651,0.09155557845095427,0.9052114055431489,0.0813467576052831,0,low
Lingig,0.8748,0.8768380824612476,0.002107417406799459,0.7936122014058206,0.4346572926020034,0,low
Lipa,0.83596,0.8091940461936373,0.05549532504571908,0.8530889108488331,0.09879576383980028,0,low
Llanera,0.81,0.6443824059897776,0.01568855180617375,0.7708261917746122,0.02072101331601169,0,low
Llorente,0.5,0.32646674724376,0.0,0.6481353850654786,0.6319456915601577,1,high
Loay,0.8500000000000001,0.7796704785249979,0.02224496151621651,0.9417413574915939,0.10452718924529862,0,low
Lobo,0.8067600000000001,0.789228874954117,0.029972158674481195,0.8459356309293357,0.23342057836450592,0,low
Loboc,0.88568,0.8052915056397367,0.017795969212973207,0.948693702581892,0.1350947914079565,0,low
Looc (OM),0.8966799999999999,0.7588003703454429,0.02973800118483681,0.9678628852875116,0.2289628030491183,0,low
Looc (RN),0.8825200000000001,0.7515608748251634,0.09858030314028579,0.9925778692790338,0.14171777187653237,0,low
Loon,0.8876,0.8172819200951993,0.033016206039858186,0.9585395092126611,0.1987772959134937,0,low
Lope De Vega,0.26548,0.27612962995431767,0.006322252220398377,0.9097927196488945,0.5817638780097942,1,high
Lopez,0.5908,0.7935838839780349,0.038401828301679035,0.9221703051275757,0.0877150080558368,0,low
Lopez Jaena,0.143,0.7684718838920659,0.014517764357951827,0.9510647335664446,0.3313642702940221,2,medium
Loreto (AS),0.6324000000000001,0.7982216857957138,0.0077271971582646825,0.7789439588742666,0.3726305332136102,2,medium
Loreto (DI),0.895,0.6969253070705552,0.004214834813598918,0.7689775913459781,0.5371861248559182,2,medium
Los Banos,0.94292,0.689742370109028,0.07469623919655859,0.9260684408140432,0.0,0,low
Luba,1.0,0.2729057921054433,0.0039806773239545335,0.6011568219986666,0.24717599933770196,0,low
Lubang,0.4,0.7866271812515164,0.04144587566705603,0.7299158605496211,0.09293697342529086,2,medium
Lubao,0.9599600000000001,0.8031422804071537,0.06673488454864954,0.956650721818187,0.017791618108756974,0,low
Lubuagan,0.8428800000000001,0.7345933071995085,0.0032782048550213804,0.7596944022369674,0.22972699310318478,0,low
Lucban,0.99996,0.8346453976321193,0.060412632328251156,0.8697263147065408,0.022886218469199953,0,low
Lucena,0.75,0.7529182802352157,0.20535611841812504,0.5219081253624362,0.0803278375331945,0,low
Lugait,0.97144,0.853083487785331,0.005385622261820839,0.9441525754419864,0.15177960758840722,0,low
Lugus,0.0,0.0,0.003512362344665765,0.0,0.934055492934426,1,high
Luisiana,0.6262400000000001,0.6352199194719241,0.013815291889018675,0.8615281736752066,0.028999738901731516,0,low
Lumba-Bayabao,0.0,0.13088725107871313,0.0,0.0,0.9473014538715777,1,high
Lumbaca-Unayan,0.0,0.18852042244718703,0.0,0.8037795037633085,1.0,1,high
Lumban,0.8250000000000001,0.8197139381215433,0.03816767081203464,0.9146553425155192,0.001234166937317309,0,low
Lumbatan,0.0,0.24106332352796456,0.060412632328251156,0.0,0.9508676741238877,1,high
Lumbayanague,0.38332000000000005,0.7317088207031475,0.0,0.8205776554843756,0.9462825337994891,2,medium
Luna (AO),0.42312000000000005,0.7033164242095518,0.008195512137553452,0.8729010850078908,0.013461207802380446,2,medium
Luna (IA),0.995,0.8140580822463248,0.010771244523641678,0.924219840385409,0.13331168128180146,0,low
Luna (LU),0.39752000000000004,0.7155896314587753,0.04706565541852125,0.7841682644334502,0.14872284737214145,2,medium
Lupao,0.6875200000000001,0.7937535596542915,0.035591938425946414,0.837898237761361,0.04568455508218226,0,low
Lupi,0.99248,0.7591397216979558,0.15852462048924817,0.9911311385087983,0.23469422845461668,0,low
Lupon,0.99428,0.7297292711468211,0.040275088218834104,0.9142936598229604,0.3038534283476301,0,low
Lutayan,0.96792,0.8642255238595109,0.02224496151621651,0.9261890017115629,0.48025396582796803,0,low
Luuk,0.025280000000000004,0.5064926397519568,0.040275088218834104,0.8018505294029945,0.9694629654395047,1,high
Ma-Ayon,0.38564,0.7687546766858269,0.0119420319718636,0.9455591192463819,0.5057269676301829,2,medium
Maasim,0.95496,0.8737273617298775,0.04940723031496509,0.96842550280927,0.23800571868890458,0,low
Maasin (IO),0.9,0.8002012353520402,0.026459796329815426,0.9733684996075743,0.2327837533194505,0,low
Maasin (SL),0.97248,0.7591962802567078,0.12176189461507986,0.7490046693235609,0.10389036420024327,0,low
Mabalacat,1.0,0.5835253967724293,0.9999999999999999,0.7320859567049743,0.028108183838654006,0,low
