Region,REG_Code,Province,PROV_Code,City_Municipality,City_Mun Code,Ambulatory Surgical Clinic,Animal Bite Treatment Center,Barangay Health Station,Birthing Home,City Health Office,DepEd Clinic,Drug Abuse Treatment and Rehabilitation Centers,General Clinic Laboratory,Hospital,Infirmary,Municipal Health Office,Provincial Health Office,Psychiatric Care Facility,Rural Health Unit,Social hygiene Clinic
Region X (Northern Mindanao),PH100000000,Misamis Oriental,PH104300000,City of Cagayan de Oro (Capital),PH104305000,0,0,33,16,0,0,1,0,12,1,0,0,0,27,1
Region X (Northern Mindanao),PH100000000,Misamis Oriental,PH104300000,City of El Salvador,PH104307000,0,0,15,1,0,0,0,0,0,0,0,0,0,1,0
Region X (Northern Mindanao),PH100000000,Misamis Oriental,PH104300000,Claveria,PH104306000,0,0,24,0,0,0,0,0,0,1,0,0,0,1,0
Region X (Northern Mindanao),PH100000000,Misamis Oriental,PH104300000,City of Gingoog,PH104308000,0,0,79,2,0,0,0,0,3,0,0,0,0,1,0
Region X (Northern Mindanao),PH100000000,Misamis Oriental,PH104300000,Gitagum,PH104309000,0,0,10,0,0,0,0,0,0,0,0,0,0,1,0
Region X (Northern Mindanao),PH100000000,Misamis Oriental,PH104300000,Initao,PH104310000,0,0,15,1,0,0,0,0,1,0,0,0,0,1,0
Region X (Northern Mindanao),PH100000000,Misamis Oriental,PH104300000,Jasaan,PH104311000,0,0,15,1,0,0,0,0,0,1,0,0,0,1,0
Region X (Northern Mindanao),PH100000000,Misamis Oriental,PH104300000,Kinoguitan,PH104312000,0,0,10,0,0,0,0,0,0,0,0,0,0,1,0
Region X (Northern Mindanao),PH100000000,Misamis Oriental,PH104300000,Lagonglong,PH104313000,0,0,10,0,0,0,0,0,0,0,0,0,0,1,0
Region X (Northern Mindanao),PH100000000,Misamis Oriental,PH104300000,Laguindingan,PH104314000,0,0,10,0,0,0,0,0,0,0,0,0,0,1,0
Region X (Northern Mindanao),PH100000000,Misamis Oriental,PH104300000,Libertad,PH104315000,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0
Region X (Northern Mindanao),PH100000000,Misamis Oriental,PH104300000,Lugait,PH104316000,0,0,8,1,0,0,0,0,0,0,0,0,0,1,0
Region X (Northern Mindanao),PH100000000,Misamis Oriental,PH104300000,Magsaysay (Linugos),PH104317000,0,0,15,0,0,0,0,0,0,1,0,0,0,1,0
Region X (Northern Mindanao),PH100000000,Misamis Oriental,PH104300000,Manticao,PH104318000,0,0,12,0,0,0,0,0,1,0,0,0,0,1,0
Region X (Northern Mindanao),PH100000000,Misamis Oriental,PH104300000,Medina,PH104319000,0,0,12,1,0,0,0,0,0,1,0,0,0,1,0
Region X (Northern Mindanao),PH100000000,Misamis Oriental,PH104300000,Naawan,PH104320000,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0
Region X (Northern Mindanao),PH100000000,Misamis Oriental,PH104300000,Opol,PH104321000,0,0,14,2,0,0,0,0,0,0,0,0,0,1,0
Region X (Northern Mindanao),PH100000000,Misamis Oriental,PH104300000,Salay,PH104322000,0,0,17,0,0,0,0,0,1,0,0,0,0,2,0
Region X (Northern Mindanao),PH100000000,Misamis Oriental,PH104300000,Sugbongcogon,PH104323000,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0
Region X (Northern Mindanao),PH100000000,Misamis Oriental,PH104300000,Tagoloan,PH104324000,0,0,10,1,0,0,0,0,1,0,0,0,0,1,0
Region X (Northern Mindanao),PH100000000,Misamis Oriental,PH104300000,Talisayan,PH104325000,0,0,7,0,0,0,0,0,1,0,0,0,0,1,0
Region X (Northern Mindanao),PH100000000,Misamis Oriental,PH104300000,Villanueva,PH104326000,0,0,12,0,0,0,0,0,0,0,0,0,0,1,0
Region XI (Davao Region),PH110000000,Compostela Valley,PH118200000,Compostela,PH118201000,0,0,17,1,0,0,0,0,0,2,0,0,0,1,0
Region XI (Davao Region),PH110000000,Compostela Valley,PH118200000,Laak (San Vicente),PH118202000,0,0,38,0,0,0,0,0,1,0,0,0,0,1,0
Region XI (Davao Region),PH110000000,Compostela Valley,PH118200000,Mabini (Doña Alicia),PH118203000,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0
Region XI (Davao Region),PH110000000,Compostela Valley,PH118200000,Maco,PH118204000,0,0,32,0,0,0,0,0,0,1,0,0,0,1,0
Region XI (Davao Region),PH110000000,Compostela Valley,PH118200000,Maragusan (San Mariano),PH118205000,0,0,25,0,0,0,0,0,1,0,0,0,0,1,0
Region XI (Davao Region),PH110000000,Compostela Valley,PH118200000,Mawab,PH118206000,0,0,11,0,0,0,0,0,1,2,0,0,0,1,0
Region XI (Davao Region),PH110000000,Compostela Valley,PH118200000,Monkayo,PH118207000,0,0,23,1,0,0,0,0,0,0,0,0,0,1,0
Region XI (Davao Region),PH110000000,Compostela Valley,PH118200000,Montevista,PH118208000,0,0,20,0,0,0,0,0,1,0,0,0,0,1,0
Region XI (Davao Region),PH110000000,Compostela Valley,PH118200000,Nabunturan (Capital),PH118209000,0,0,29,3,0,0,0,0,0,2,0,0,0,1,0
Region XI (Davao Region),PH110000000,Compostela Valley,PH118200000,New Bataan,PH118210000,0,0,16,1,0,0,0,0,0,0,0,0,0,1,0
Region XI (Davao Region),PH110000000,Compostela Valley,PH118200000,Pantukan,PH118211000,0,0,13,2,0,0,0,0,1,0,0,0,0,1,0
Region XI (Davao Region),PH110000000,Davao del Norte,PH112300000,Asuncion (Saug),PH112301000,0,0,20,2,0,0,0,0,0,0,0,0,0,1,0
Region XI (Davao Region),PH110000000,Davao del Norte,PH112300000,Braulio E. Dujali,PH112323000,0,0,5,1,0,0,0,0,0,0,0,0,0,1,0
Region XI (Davao Region),PH110000000,Davao del Norte,PH112300000,Carmen,PH112303000,0,0,20,2,0,0,0,0,2,1,0,0,0,1,0
Region XI (Davao Region),PH110000000,Davao del Norte,PH112300000,City of Panabo,PH112315000,0,0,40,10,0,0,0,0,5,3,0,0,0,1,0
Region XI (Davao Region),PH110000000,Davao del Norte,PH112300000,City of Tagum (Capital),PH112319000,0,0,30,7,0,0,0,0,6,0,0,0,0,1,0
Region XI (Davao Region),PH110000000,Davao del Norte,PH112300000,Island Garden City of Samal,PH112317000,0,0,46,4,0,0,0,0,1,1,0,0,0,3,0
Region XI (Davao Region),PH110000000,Davao del Norte,PH112300000,Kapalong,PH112305000,0,0,14,1,0,0,0,0,2,1,0,0,0,1,0
Region XI (Davao Region),PH110000000,Davao del Norte,PH112300000,New Corella,PH112314000,0,0,20,2,0,0,1,0,0,0,0,0,0,1,0
Region XI (Davao Region),PH110000000,Davao del Norte,PH112300000,San Isidro,PH112324000,0,0,13,0,0,0,0,0,0,0,0,0,0,1,0
Region XI (Davao Region),PH110000000,Davao del Norte,PH112300000,Santo Tomas,PH112318000,0,0,19,3,0,0,0,0,2,5,0,0,0,1,0
Region XI (Davao Region),PH110000000,Davao del Norte,PH112300000,Talaingod,PH112322000,0,0,3,1,0,0,0,0,0,0,0,0,0,1,0
Region XI (Davao Region),PH110000000,Davao del Sur,PH112400000,Bansalan,PH112401000,0,0,25,0,0,0,0,0,4,3,0,0,0,1,0
Region XI (Davao Region),PH110000000,Davao del Sur,PH112400000,City of Digos (Capital),PH112403000,0,0,31,8,0,0,0,0,9,2,0,0,0,1,0
Region XI (Davao Region),PH110000000,Davao del Sur,PH112400000,City of Davao,PH112402000,0,0,170,49,0,0,3,0,19,13,0,0,0,18,1
Region XI (Davao Region),PH110000000,Davao del Sur,PH112400000,Hagonoy,PH112404000,0,0,22,0,0,0,0,0,1,3,0,0,0,1,0
Region XI (Davao Region),PH110000000,Davao del Sur,PH112400000,Kiblawan,PH112406000,0,0,30,1,0,0,0,0,0,1,0,0,0,1,0
Region XI (Davao Region),PH110000000,Davao del Sur,PH112400000,Magsaysay,PH112407000,0,0,22,0,0,0,0,0,0,0,0,0,0,1,0
Region XI (Davao Region),PH110000000,Davao del Sur,PH112400000,Malalag,PH112408000,0,0,15,1,0,0,0,0,0,4,0,0,0,1,0
Region XI (Davao Region),PH110000000,Davao del Sur,PH112400000,Matanao,PH112410000,0,0,34,0,0,0,0,0,2,1,0,0,0,1,0
Region XI (Davao Region),PH110000000,Davao del Sur,PH112400000,Padada,PH112411000,0,0,17,1,0,0,0,0,1,3,0,0,0,1,0
Region XI (Davao Region),PH110000000,Davao del Sur,PH112400000,Santa Cruz,PH112412000,0,0,22,2,0,0,0,0,2,2,0,0,0,1,0
Region XI (Davao Region),PH110000000,Davao del Sur,PH112400000,Sulop,PH112414000,0,0,25,2,0,0,0,0,0,2,0,0,0,1,0
Region XI (Davao Region),PH110000000,Davao Occidental,PH118600000,Don Marcelino,PH118601000,0,0,15,0,0,0,0,0,0,0,0,0,0,1,0
Region XI (Davao Region),PH110000000,Davao Occidental,PH118600000,Jose Abad Santos (Trinidad),PH118602000,0,0,26,0,0,0,0,0,0,1,0,0,0,1,0
Region XI (Davao Region),PH110000000,Davao Occidental,PH118600000,Malita (Capital),PH118603000,0,0,30,1,0,0,0,0,2,2,0,0,0,1,0
Region XI (Davao Region),PH110000000,Davao Occidental,PH118600000,Santa Maria,PH118604000,0,0,22,0,0,0,0,0,0,3,0,0,0,1,0
Region XI (Davao Region),PH110000000,Davao Occidental,PH118600000,Sarangani,PH118605000,0,0,12,0,0,0,0,0,1,0,0,0,0,1,0
Region XI (Davao Region),PH110000000,Davao Oriental,PH112500000,Baganga,PH112501000,0,0,18,0,0,0,0,0,0,0,0,0,0,1,0
Region XI (Davao Region),PH110000000,Davao Oriental,PH112500000,Banaybanay,PH112502000,0,0,14,1,0,0,0,0,0,0,0,0,0,1,0
Region XI (Davao Region),PH110000000,Davao Oriental,PH112500000,Boston,PH112503000,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0
Region XI (Davao Region),PH110000000,Davao Oriental,PH112500000,Caraga,PH112504000,0,0,18,0,0,0,0,0,0,0,0,0,0,1,0
Region XI (Davao Region),PH110000000,Davao Oriental,PH112500000,Cateel,PH112505000,0,0,17,0,0,0,0,0,0,1,0,0,0,1,0
Region XI (Davao Region),PH110000000,Davao Oriental,PH112500000,City of Mati (Capital),PH112509000,0,0,33,1,0,0,0,0,2,0,0,0,0,1,0
Region XI (Davao Region),PH110000000,Davao Oriental,PH112500000,Governor Generoso,PH112506000,0,0,20,0,0,0,0,0,0,1,0,0,0,1,0
Region XI (Davao Region),PH110000000,Davao Oriental,PH112500000,Lupon,PH112507000,0,0,23,0,0,0,0,0,2,0,0,0,0,1,0
Region XI (Davao Region),PH110000000,Davao Oriental,PH112500000,Manay,PH112508000,0,0,17,0,0,0,0,0,0,1,0,0,0,1,0
Region XI (Davao Region),PH110000000,Davao Oriental,PH112500000,San Isidro,PH112510000,0,0,16,0,0,0,0,0,0,0,0,0,0,1,0
Region XI (Davao Region),PH110000000,Davao Oriental,PH112500000,Tarragona,PH112511000,0,0,12,0,0,0,0,0,0,0,0,0,0,1,0
Region XII (SOCCSKSARGEN),PH120000000,Cotabato (North Cotabato),PH124700000,Alamada,PH124701000,0,0,17,0,0,0,0,0,0,1,0,0,0,1,0
Region XII (SOCCSKSARGEN),PH120000000,Cotabato (North Cotabato),PH124700000,Aleosan,PH124717000,0,0,19,0,0,0,0,0,0,1,0,0,0,1,0
Region XII (SOCCSKSARGEN),PH120000000,Cotabato (North Cotabato),PH124700000,Antipas,PH124715000,0,0,12,0,0,0,0,0,1,1,0,0,0,1,0
Region XII (SOCCSKSARGEN),PH120000000,Cotabato (North Cotabato),PH124700000,Arakan,PH124718000,0,0,27,0,0,0,0,0,0,0,0,0,0,1,0
Region XII (SOCCSKSARGEN),PH120000000,Cotabato (North Cotabato),PH124700000,Banisilan,PH124716000,0,0,20,0,0,0,0,0,0,0,0,0,0,1,0
Region XII (SOCCSKSARGEN),PH120000000,Cotabato (North Cotabato),PH124700000,Carmen,PH124702000,0,0,25,1,0,0,0,0,1,1,0,0,0,1,0
Region XII (SOCCSKSARGEN),PH120000000,Cotabato (North Cotabato),PH124700000,City of Kidapawan (Capital),PH124704000,0,0,40,4,0,0,0,0,7,3,0,0,0,1,0
Region XII (SOCCSKSARGEN),PH120000000,Cotabato (North Cotabato),PH124700000,Kabacan,PH124703000,0,0,24,1,0,0,0,0,5,0,0,0,0,1,0
Region XII (SOCCSKSARGEN),PH120000000,Cotabato (North Cotabato),PH124700000,Libungan,PH124705000,0,0,20,4,0,0,0,0,0,1,0,0,0,1,0
Region XII (SOCCSKSARGEN),PH120000000,Cotabato (North Cotabato),PH124700000,Magpet,PH124706000,0,0,32,2,0,0,0,0,0,1,0,0,0,1,0
Region XII (SOCCSKSARGEN),PH120000000,Cotabato (North Cotabato),PH124700000,Makilala,PH124707000,0,0,35,2,0,0,0,0,2,0,0,0,0,1,0
Region XII (SOCCSKSARGEN),PH120000000,Cotabato (North Cotabato),PH124700000,Matalam,PH124708000,0,0,34,0,0,0,0,0,1,1,0,0,0,1,0
Region XII (SOCCSKSARGEN),PH120000000,Cotabato (North Cotabato),PH124700000,Midsayap,PH124709000,0,0,54,3,0,0,0,0,6,2,0,0,0,1,0
Region XII (SOCCSKSARGEN),PH120000000,Cotabato (North Cotabato),PH124700000,M'Lang,PH124710000,0,0,37,1,0,0,0,0,5,4,0,0,0,1,0
Region XII (SOCCSKSARGEN),PH120000000,Cotabato (North Cotabato),PH124700000,Pigkawayan,PH124711000,0,0,40,1,0,0,0,0,0,1,0,0,0,1,0
Region XII (SOCCSKSARGEN),PH120000000,Cotabato (North Cotabato),PH124700000,Pikit,PH124712000,0,0,23,1,0,0,0,0,1,1,0,0,0,1,0
Region XII (SOCCSKSARGEN),PH120000000,Cotabato (North Cotabato),PH124700000,President Roxas,PH124713000,0,0,24,1,0,0,0,0,0,1,0,0,0,1,0
Region XII (SOCCSKSARGEN),PH120000000,Cotabato (North Cotabato),PH124700000,Tulunan,PH124714000,0,0,29,2,0,0,0,0,1,2,0,0,0,1,0
Region XII (SOCCSKSARGEN),PH120000000,Maguindanao,PH128000000,City of Cotabato,PH129804000,0,0,39,9,0,0,0,0,4,0,0,0,0,1,0
Region XII (SOCCSKSARGEN),PH120000000,Sarangani,PH128000000,Alabel (Capital),PH128001000,0,0,13,3,0,0,0,0,0,0,0,0,0,1,0
Region XII (SOCCSKSARGEN),PH120000000,Sarangani,PH128000000,Glan,PH128002000,0,0,31,2,0,0,0,0,0,1,0,0,0,1,0
Region XII (SOCCSKSARGEN),PH120000000,Sarangani,PH128000000,Kiamba,PH128003000,0,0,20,2,0,0,0,0,2,0,0,0,0,1,0
Region XII (SOCCSKSARGEN),PH120000000,Sarangani,PH128000000,Maasim,PH128004000,0,0,16,1,0,0,0,0,0,1,0,0,0,1,0
Region XII (SOCCSKSARGEN),PH120000000,Sarangani,PH128000000,Maitum,PH128005000,0,0,19,3,0,0,0,0,0,1,0,0,0,1,0
Region XII (SOCCSKSARGEN),PH120000000,Sarangani,PH128000000,Malapatan,PH128006000,0,0,14,2,0,0,0,0,0,0,0,0,0,1,0
Region XII (SOCCSKSARGEN),PH120000000,Sarangani,PH128000000,Malungon,PH128007000,0,0,32,1,0,0,0,0,0,1,0,0,0,1,0
Region XII (SOCCSKSARGEN),PH120000000,South Cotabato,PH126300000,Banga,PH126302000,0,0,22,2,0,0,0,0,0,2,0,0,0,1,0
Region XII (SOCCSKSARGEN),PH120000000,South Cotabato,PH126300000,City of Koronadal (Capital),PH126306000,0,0,34,8,0,0,0,0,4,0,0,0,0,1,0
Region XII (SOCCSKSARGEN),PH120000000,South Cotabato,PH126300000,City of General Santos (Dadiangas),PH126303000,0,0,23,40,0,0,0,0,7,2,0,0,0,13,0
Region XII (SOCCSKSARGEN),PH120000000,South Cotabato,PH126300000,Lake Sebu,PH126319000,0,0,19,0,0,0,0,0,0,1,0,0,0,1,0
Region XII (SOCCSKSARGEN),PH120000000,South Cotabato,PH126300000,Norala,PH126311000,0,0,15,1,0,0,0,0,1,1,0,0,0,1,0
Region XII (SOCCSKSARGEN),PH120000000,South Cotabato,PH126300000,Polomolok,PH126312000,0,0,28,8,0,0,0,0,2,2,0,0,0,1,0
Region XII (SOCCSKSARGEN),PH120000000,South Cotabato,PH126300000,Santo Niño,PH126318000,0,0,10,2,0,0,0,0,0,3,0,0,0,1,0
Region XII (SOCCSKSARGEN),PH120000000,South Cotabato,PH126300000,Surallah,PH126313000,0,0,19,3,0,0,0,0,3,1,0,0,0,1,0
Region XII (SOCCSKSARGEN),PH120000000,South Cotabato,PH126300000,Tampakan,PH126314000,0,0,15,1,0,0,0,0,0,0,0,0,0,1,0
Region XII (SOCCSKSARGEN),PH120000000,South Cotabato,PH126300000,Tantangan,PH126315000,0,0,13,1,0,0,0,0,0,0,0,0,0,1,0
Region XII (SOCCSKSARGEN),PH120000000,South Cotabato,PH126300000,T'Boli,PH126316000,0,0,25,1,0,0,0,0,0,1,0,0,0,1,0
Region XII (SOCCSKSARGEN),PH120000000,South Cotabato,PH126300000,Tupi,PH126317000,0,0,16,2,0,0,0,0,0,2,0,0,0,1,0
Region XII (SOCCSKSARGEN),PH120000000,Sultan Kudarat,PH126500000,Bagumbayan,PH126501000,0,0,19,1,0,0,0,0,0,0,0,0,0,1,0
Region XII (SOCCSKSARGEN),PH120000000,Sultan Kudarat,PH126500000,City of Tacurong,PH126511000,0,0,25,2,0,1,0,0,9,5,0,0,0,1,0
Region XII (SOCCSKSARGEN),PH120000000,Sultan Kudarat,PH126500000,Columbio,PH126502000,0,0,17,2,0,0,0,0,0,0,0,0,0,1,0
Region XII (SOCCSKSARGEN),PH120000000,Sultan Kudarat,PH126500000,Esperanza,PH126503000,0,0,19,1,0,0,0,0,1,3,0,0,0,1,0
Region XII (SOCCSKSARGEN),PH120000000,Sultan Kudarat,PH126500000,Isulan (Capital),PH126504000,0,0,21,5,0,0,0,0,3,2,0,0,0,1,0
Region XII (SOCCSKSARGEN),PH120000000,Sultan Kudarat,PH126500000,Kalamansig,PH126505000,0,0,14,1,0,0,0,0,0,1,0,0,0,1,0
Region XII (SOCCSKSARGEN),PH120000000,Sultan Kudarat,PH126500000,Lambayong (Mariano Marcos),PH126508000,0,0,26,2,0,0,0,0,1,1,0,0,0,1,0
Region XII (SOCCSKSARGEN),PH120000000,Sultan Kudarat,PH126500000,Lebak,PH126506000,0,0,27,1,0,0,0,0,0,3,0,0,0,1,0
Region XII (SOCCSKSARGEN),PH120000000,Sultan Kudarat,PH126500000,Lutayan,PH126507000,0,0,11,1,0,0,0,0,0,0,0,0,0,1,0
Region XII (SOCCSKSARGEN),PH120000000,Sultan Kudarat,PH126500000,Palimbang,PH126509000,0,0,19,2,0,0,0,0,0,0,0,0,0,1,0
Region XII (SOCCSKSARGEN),PH120000000,Sultan Kudarat,PH126500000,President Quirino,PH126510000,0,0,19,0,0,0,0,0,0,2,0,0,0,1,0
Region XII (SOCCSKSARGEN),PH120000000,Sultan Kudarat,PH126500000,Sen. Ninoy Aquino,PH126512000,0,0,20,1,0,0,0,0,0,1,0,0,0,1,0
Region XIII (Caraga),PH160000000,Agusan del Norte,PH160200000,Buenavista,PH160201000,0,0,25,0,0,0,0,0,0,0,0,0,0,1,0
Region XIII (Caraga),PH160000000,Agusan del Norte,PH160200000,City of Butuan (Capital),PH160202000,0,0,83,0,0,0,0,0,7,1,0,0,0,2,0
Region XIII (Caraga),PH160000000,Agusan del Norte,PH160200000,Carmen,PH160204000,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0
Region XIII (Caraga),PH160000000,Agusan del Norte,PH160200000,City of Cabadbaran,PH160203000,0,0,19,0,0,0,0,0,3,0,0,0,0,1,0
Region XIII (Caraga),PH160000000,Agusan del Norte,PH160200000,Jabonga,PH160205000,0,0,13,0,0,0,0,0,0,1,0,0,0,1,0
Region XIII (Caraga),PH160000000,Agusan del Norte,PH160200000,Kitcharao,PH160206000,0,0,11,0,0,0,0,0,0,1,0,0,0,1,0
Region XIII (Caraga),PH160000000,Agusan del Norte,PH160200000,Las Nieves,PH160207000,0,0,17,0,0,0,0,0,0,1,0,0,0,1,0
Region XIII (Caraga),PH160000000,Agusan del Norte,PH160200000,Magallanes,PH160208000,0,0,5,0,0,0,0,0,2,0,0,0,0,1,0
Region XIII (Caraga),PH160000000,Agusan del Norte,PH160200000,Nasipit,PH160209000,0,0,19,0,0,0,0,0,0,1,0,0,0,1,0
Region XIII (Caraga),PH160000000,Agusan del Norte,PH160200000,Remedios T. Romualdez,PH160212000,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0
Region XIII (Caraga),PH160000000,Agusan del Norte,PH160200000,Santiago,PH160210000,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0
Region XIII (Caraga),PH160000000,Agusan del Norte,PH160200000,Tubay,PH160211000,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0
Region XIII (Caraga),PH160000000,Agusan del Sur,PH160300000,Bunawan,PH160302000,0,0,9,0,0,0,0,0,2,1,0,0,0,1,0
Region XIII (Caraga),PH160000000,Agusan del Sur,PH160300000,City of Bayugan,PH160301000,0,0,19,0,0,0,0,0,2,1,0,0,0,1,0
Region XIII (Caraga),PH160000000,Agusan del Sur,PH160300000,Esperanza,PH160303000,0,0,11,0,0,0,0,0,0,1,0,0,0,1,0
Region XIII (Caraga),PH160000000,Agusan del Sur,PH160300000,La Paz,PH160304000,0,0,6,0,0,0,0,0,0,1,0,0,0,1,0
Region XIII (Caraga),PH160000000,Agusan del Sur,PH160300000,Loreto,PH160305000,0,0,8,0,0,0,0,0,0,1,0,0,0,1,0
Region XIII (Caraga),PH160000000,Agusan del Sur,PH160300000,Prosperidad (Capital),PH160306000,0,0,18,0,0,0,0,0,1,0,0,0,0,1,0
Region XIII (Caraga),PH160000000,Agusan del Sur,PH160300000,Rosario,PH160307000,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0
Region XIII (Caraga),PH160000000,Agusan del Sur,PH160300000,San Francisco,PH160308000,0,0,7,0,0,0,0,0,1,0,0,0,0,1,0
Region XIII (Caraga),PH160000000,Agusan del Sur,PH160300000,San Luis,PH160309000,0,0,20,0,0,0,0,0,0,0,0,0,0,1,0
Region XIII (Caraga),PH160000000,Agusan del Sur,PH160300000,Santa Josefa,PH160310000,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0
Region XIII (Caraga),PH160000000,Agusan del Sur,PH160300000,Sibagat,PH160314000,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0
Region XIII (Caraga),PH160000000,Agusan del Sur,PH160300000,Talacogon,PH160311000,0,0,10,0,0,0,0,0,1,0,0,0,0,1,0
Region XIII (Caraga),PH160000000,Agusan del Sur,PH160300000,Trento,PH160312000,0,0,7,0,0,0,0,0,2,1,0,0,0,1,0
Region XIII (Caraga),PH160000000,Agusan del Sur,PH160300000,Veruela,PH160313000,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0
Region XIII (Caraga),PH160000000,Dinagat Islands,PH168500000,Basilisa (Rizal),PH168501000,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0
Region XIII (Caraga),PH160000000,Dinagat Islands,PH168500000,Cagdianao,PH168502000,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0
Region XIII (Caraga),PH160000000,Dinagat Islands,PH168500000,Dinagat,PH168503000,0,0,3,0,0,0,0,0,0,1,0,0,0,1,0
Region XIII (Caraga),PH160000000,Dinagat Islands,PH168500000,Libjo (Albor),PH168504000,0,0,5,0,0,0,0,0,0,1,0,0,0,1,0
Region XIII (Caraga),PH160000000,Dinagat Islands,PH168500000,Loreto,PH168505000,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0
Region XIII (Caraga),PH160000000,Dinagat Islands,PH168500000,San Jose (Capital),PH168506000,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0
Region XIII (Caraga),PH160000000,Dinagat Islands,PH168500000,Tubajon,PH168507000,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
Region XIII (Caraga),PH160000000,Surigao del Norte,PH166700000,Alegria,PH166701000,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0
Region XIII (Caraga),PH160000000,Surigao del Norte,PH166700000,Bacuag,PH166702000,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0
Region XIII (Caraga),PH160000000,Surigao del Norte,PH166700000,Burgos,PH166704000,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
Region XIII (Caraga),PH160000000,Surigao del Norte,PH166700000,Claver,PH166706000,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0
Region XIII (Caraga),PH160000000,Surigao del Norte,PH166700000,Dapa,PH166707000,0,0,5,0,0,0,0,0,0,1,0,0,0,1,0
Region XIII (Caraga),PH160000000,Surigao del Norte,PH166700000,Del Carmen,PH166708000,0,0,5,0,0,0,0,0,0,1,0,0,0,1,0
Region XIII (Caraga),PH160000000,Surigao del Norte,PH166700000,General Luna,PH166710000,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0
Region XIII (Caraga),PH160000000,Surigao del Norte,PH166700000,Gigaquit,PH166711000,0,0,5,0,0,0,0,0,0,1,0,0,0,1,0
Region XIII (Caraga),PH160000000,Surigao del Norte,PH166700000,Mainit,PH166714000,0,0,5,0,0,0,0,0,0,1,0,0,0,1,0
Region XIII (Caraga),PH160000000,Surigao del Norte,PH166700000,Malimono,PH166715000,0,0,5,0,0,0,0,0,0,1,0,0,0,1,0
Region XIII (Caraga),PH160000000,Surigao del Norte,PH166700000,Pilar,PH166716000,0,0,4,0,0,0,0,0,1,0,0,0,0,1,0
Region XIII (Caraga),PH160000000,Surigao del Norte,PH166700000,Placer,PH166717000,0,0,4,0,0,0,0,0,0,1,0,0,0,1,0
Region XIII (Caraga),PH160000000,Surigao del Norte,PH166700000,San Benito,PH166718000,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
Region XIII (Caraga),PH160000000,Surigao del Norte,PH166700000,San Francisco (Anao-Aon),PH166719000,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0
Region XIII (Caraga),PH160000000,Surigao del Norte,PH166700000,San Isidro,PH166720000,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
Region XIII (Caraga),PH160000000,Surigao del Norte,PH166700000,Santa Monica (Sapao),PH166721000,0,0,4,0,0,0,0,0,1,0,0,0,0,1,0
Region XIII (Caraga),PH160000000,Surigao del Norte,PH166700000,Sison,PH166722000,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0
Region XIII (Caraga),PH160000000,Surigao del Norte,PH166700000,Socorro,PH166723000,0,0,5,0,0,0,0,0,0,1,0,0,0,1,0
Region XIII (Caraga),PH160000000,Surigao del Norte,PH166700000,City of Surigao (Capital),PH166724000,0,0,18,0,0,0,1,0,5,0,0,0,0,6,0
Region XIII (Caraga),PH160000000,Surigao del Norte,PH166700000,Tagana-An,PH166725000,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0
Region XIII (Caraga),PH160000000,Surigao del Norte,PH166700000,Tubod,PH166727000,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0
Region XIII (Caraga),PH160000000,Surigao del Sur,PH166800000,Barobo,PH166801000,0,0,17,0,0,0,0,0,0,0,0,0,0,1,0
Region XIII (Caraga),PH160000000,Surigao del Sur,PH166800000,Bayabas,PH166802000,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0
Region XIII (Caraga),PH160000000,Surigao del Sur,PH166800000,Cagwait,PH166804000,0,0,10,0,0,0,0,0,0,0,0,0,0,1,0
Region XIII (Caraga),PH160000000,Surigao del Sur,PH166800000,Cantilan,PH166805000,0,0,5,0,0,0,0,0,2,0,0,0,0,1,0
Region XIII (Caraga),PH160000000,Surigao del Sur,PH166800000,Carmen,PH166806000,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0
