Region Name,Region PSGC,Province Name,Province PSGC,City/Municipality Name,City/Municipality PSGC,Ownership Major Classification,Ambulatory Surgical Clinic,Animal Bite Treatment Center,Barangay Health Station,Birthing Home,City Health Office,COVID-19 Testing Laboratory,DepEd Clinic,Dialysis Clinic,Drug Abuse Treatment and Rehabilitation Centers,Drug Testing Laboratory,General Clinic Laboratory,Hospital,Infirmary,Municipal Health Office,Provincial Health Office,Psychiatric Care Facility,Rural Health Unit,Social hygiene Clinic,Total
REGION III (CENTRAL LUZON),PH030000000,NUEVA ECIJA,PH034900000,BONGABON,PH034902000,Government,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,9
REGION III (CENTRAL LUZON),PH030000000,NUEVA ECIJA,PH034900000,CABANATUAN CITY,PH034903000,Government,0,0,34,0,1,0,0,0,0,0,0,3,0,0,0,0,7,0,45
REGION III (CENTRAL LUZON),PH030000000,NUEVA ECIJA,PH034900000,CABANATUAN CITY,PH034903000,Private,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,8
REGION III (CENTRAL LUZON),PH030000000,NUEVA ECIJA,PH034900000,CABIAO,PH034904000,Government,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,15
REGION III (CENTRAL LUZON),PH030000000,NUEVA ECIJA,PH034900000,CABIAO,PH034904000,Private,0,0,0,4,0,0,0,0,0,0,0,1,2,0,0,0,0,0,7
REGION III (CENTRAL LUZON),PH030000000,NUEVA ECIJA,PH034900000,CARRANGLAN,PH034905000,Government,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,9
REGION III (CENTRAL LUZON),PH030000000,NUEVA ECIJA,PH034900000,CITY OF GAPAN,PH034908000,Government,0,0,20,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,26
REGION III (CENTRAL LUZON),PH030000000,NUEVA ECIJA,PH034900000,CITY OF GAPAN,PH034908000,Private,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3
REGION III (CENTRAL LUZON),PH030000000,NUEVA ECIJA,PH034900000,CUYAPO,PH034906000,Government,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,14
REGION III (CENTRAL LUZON),PH030000000,NUEVA ECIJA,PH034900000,GABALDON (BITULOK & SABANI),PH034907000,Government,0,0,13,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,16
REGION III (CENTRAL LUZON),PH030000000,NUEVA ECIJA,PH034900000,GENERAL MAMERTO NATIVIDAD,PH034909000,Government,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15
REGION III (CENTRAL LUZON),PH030000000,NUEVA ECIJA,PH034900000,GENERAL TINIO (PAPAYA),PH034910000,Government,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,11
REGION III (CENTRAL LUZON),PH030000000,NUEVA ECIJA,PH034900000,GENERAL TINIO (PAPAYA),PH034910000,Private,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
REGION III (CENTRAL LUZON),PH030000000,NUEVA ECIJA,PH034900000,GUIMBA,PH034911000,Government,0,0,13,0,0,0,0,0,0,0,0,1,1,0,0,0,3,0,18
REGION III (CENTRAL LUZON),PH030000000,NUEVA ECIJA,PH034900000,GUIMBA,PH034911000,Private,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3
REGION III (CENTRAL LUZON),PH030000000,NUEVA ECIJA,PH034900000,JAEN,PH034912000,Government,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6
REGION III (CENTRAL LUZON),PH030000000,NUEVA ECIJA,PH034900000,JAEN,PH034912000,Private,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
REGION III (CENTRAL LUZON),PH030000000,NUEVA ECIJA,PH034900000,LAUR,PH034913000,Government,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11
REGION III (CENTRAL LUZON),PH030000000,NUEVA ECIJA,PH034900000,LICAB,PH034914000,Government,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4
REGION III (CENTRAL LUZON),PH030000000,NUEVA ECIJA,PH034900000,LLANERA,PH034915000,Government,0,0,18,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20
REGION III (CENTRAL LUZON),PH030000000,NUEVA ECIJA,PH034900000,LUPAO,PH034916000,Government,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6
REGION III (CENTRAL LUZON),PH030000000,NUEVA ECIJA,PH034900000,NAMPICUAN,PH034918000,Government,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5
REGION III (CENTRAL LUZON),PH030000000,NUEVA ECIJA,PH034900000,PALAYAN CITY (Capital),PH034919000,Government,0,0,9,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,13
REGION III (CENTRAL LUZON),PH030000000,NUEVA ECIJA,PH034900000,PANTABANGAN,PH034920000,Government,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7
REGION III (CENTRAL LUZON),PH030000000,NUEVA ECIJA,PH034900000,PANTABANGAN,PH034920000,Private,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
REGION III (CENTRAL LUZON),PH030000000,NUEVA ECIJA,PH034900000,PE?ARANDA,PH034921000,Government,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4
REGION III (CENTRAL LUZON),PH030000000,NUEVA ECIJA,PH034900000,QUEZON,PH034922000,Government,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7
REGION III (CENTRAL LUZON),PH030000000,NUEVA ECIJA,PH034900000,RIZAL,PH034923000,Government,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10
REGION III (CENTRAL LUZON),PH030000000,NUEVA ECIJA,PH034900000,RIZAL,PH034923000,Private,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
REGION III (CENTRAL LUZON),PH030000000,NUEVA ECIJA,PH034900000,SAN ANTONIO,PH034924000,Government,0,0,10,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,14
REGION III (CENTRAL LUZON),PH030000000,NUEVA ECIJA,PH034900000,SAN ANTONIO,PH034924000,Private,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
REGION III (CENTRAL LUZON),PH030000000,NUEVA ECIJA,PH034900000,SAN ISIDRO,PH034925000,Government,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,10
REGION III (CENTRAL LUZON),PH030000000,NUEVA ECIJA,PH034900000,SAN ISIDRO,PH034925000,Private,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3
REGION III (CENTRAL LUZON),PH030000000,NUEVA ECIJA,PH034900000,SAN JOSE CITY,PH034926000,Government,0,0,33,2,0,0,0,0,0,0,0,2,0,0,0,0,5,0,42
REGION III (CENTRAL LUZON),PH030000000,NUEVA ECIJA,PH034900000,SAN JOSE CITY,PH034926000,Private,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5
REGION III (CENTRAL LUZON),PH030000000,NUEVA ECIJA,PH034900000,SAN LEONARDO,PH034927000,Government,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,10
REGION III (CENTRAL LUZON),PH030000000,NUEVA ECIJA,PH034900000,SAN LEONARDO,PH034927000,Private,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3
REGION III (CENTRAL LUZON),PH030000000,NUEVA ECIJA,PH034900000,SANTA ROSA,PH034928000,Government,0,0,18,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,22
REGION III (CENTRAL LUZON),PH030000000,NUEVA ECIJA,PH034900000,SANTO DOMINGO,PH034929000,Government,0,0,6,2,0,0,0,0,0,0,0,1,0,0,0,0,2,0,11
REGION III (CENTRAL LUZON),PH030000000,NUEVA ECIJA,PH034900000,SCIENCE CITY OF MU?OZ,PH034917000,Government,0,0,37,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,40
REGION III (CENTRAL LUZON),PH030000000,NUEVA ECIJA,PH034900000,TALAVERA,PH034930000,Government,0,0,17,4,0,0,0,0,0,0,0,1,0,0,0,0,3,0,25
REGION III (CENTRAL LUZON),PH030000000,NUEVA ECIJA,PH034900000,TALAVERA,PH034930000,Private,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
REGION III (CENTRAL LUZON),PH030000000,NUEVA ECIJA,PH034900000,TALUGTUG,PH034931000,Government,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6
REGION III (CENTRAL LUZON),PH030000000,NUEVA ECIJA,PH034900000,ZARAGOZA,PH034932000,Government,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,9
REGION III (CENTRAL LUZON),PH030000000,NUEVA ECIJA,PH034900000,ZARAGOZA,PH034932000,Private,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
REGION III (CENTRAL LUZON),PH030000000,PAMPANGA,PH035400000,ANGELES CITY,PH035401000,Government,0,0,27,1,1,0,0,0,0,0,0,2,0,0,0,0,6,1,38
REGION III (CENTRAL LUZON),PH030000000,PAMPANGA,PH035400000,ANGELES CITY,PH035401000,Private,1,0,0,14,0,1,0,0,0,0,0,13,2,0,0,0,0,0,31
REGION III (CENTRAL LUZON),PH030000000,PAMPANGA,PH035400000,APALIT,PH035402000,Government,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,16
REGION III (CENTRAL LUZON),PH030000000,PAMPANGA,PH035400000,APALIT,PH035402000,Private,0,0,0,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,9
REGION III (CENTRAL LUZON),PH030000000,PAMPANGA,PH035400000,ARAYAT,PH035403000,Government,0,0,28,1,0,0,0,0,0,0,0,1,0,0,0,0,3,0,33
REGION III (CENTRAL LUZON),PH030000000,PAMPANGA,PH035400000,ARAYAT,PH035403000,Private,0,0,0,7,0,0,0,0,0,0,0,4,1,0,0,0,0,0,12
REGION III (CENTRAL LUZON),PH030000000,PAMPANGA,PH035400000,BACOLOR,PH035404000,Government,0,0,7,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,10
REGION III (CENTRAL LUZON),PH030000000,PAMPANGA,PH035400000,CANDABA,PH035405000,Government,0,0,31,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,35
REGION III (CENTRAL LUZON),PH030000000,PAMPANGA,PH035400000,CANDABA,PH035405000,Private,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
REGION III (CENTRAL LUZON),PH030000000,PAMPANGA,PH035400000,CITY OF SAN FERNANDO (Capital),PH035416000,Government,0,0,46,5,0,1,0,0,0,0,0,2,0,0,0,0,5,0,59
REGION III (CENTRAL LUZON),PH030000000,PAMPANGA,PH035400000,CITY OF SAN FERNANDO (Capital),PH035416000,Private,0,0,0,2,0,2,0,0,0,0,0,8,0,0,0,0,0,0,12
REGION III (CENTRAL LUZON),PH030000000,PAMPANGA,PH035400000,FLORIDABLANCA,PH035406000,Government,0,0,16,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,20
REGION III (CENTRAL LUZON),PH030000000,PAMPANGA,PH035400000,FLORIDABLANCA,PH035406000,Private,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
REGION III (CENTRAL LUZON),PH030000000,PAMPANGA,PH035400000,GUAGUA,PH035407000,Government,0,0,27,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,31
REGION III (CENTRAL LUZON),PH030000000,PAMPANGA,PH035400000,GUAGUA,PH035407000,Private,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
REGION III (CENTRAL LUZON),PH030000000,PAMPANGA,PH035400000,LUBAO,PH035408000,Government,0,0,41,1,0,0,0,0,0,0,0,1,0,0,0,0,4,0,47
REGION III (CENTRAL LUZON),PH030000000,PAMPANGA,PH035400000,LUBAO,PH035408000,Private,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3
REGION III (CENTRAL LUZON),PH030000000,PAMPANGA,PH035400000,MABALACAT CITY,PH035409000,Government,0,0,25,1,0,0,0,1,0,0,0,1,0,0,0,0,3,0,31
REGION III (CENTRAL LUZON),PH030000000,PAMPANGA,PH035400000,MABALACAT CITY,PH035409000,Private,0,0,0,10,0,0,0,0,0,0,0,4,1,0,0,0,0,0,15
REGION III (CENTRAL LUZON),PH030000000,PAMPANGA,PH035400000,MACABEBE,PH035410000,Government,0,0,21,2,0,0,0,0,0,0,0,1,0,0,0,0,2,0,26
REGION III (CENTRAL LUZON),PH030000000,PAMPANGA,PH035400000,MACABEBE,PH035410000,Private,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
REGION III (CENTRAL LUZON),PH030000000,PAMPANGA,PH035400000,MAGALANG,PH035411000,Government,0,0,28,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,32
REGION III (CENTRAL LUZON),PH030000000,PAMPANGA,PH035400000,MAGALANG,PH035411000,Private,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,4
REGION III (CENTRAL LUZON),PH030000000,PAMPANGA,PH035400000,MASANTOL,PH035412000,Government,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,10
REGION III (CENTRAL LUZON),PH030000000,PAMPANGA,PH035400000,MASANTOL,PH035412000,Private,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
REGION III (CENTRAL LUZON),PH030000000,PAMPANGA,PH035400000,MEXICO,PH035413000,Government,0,0,37,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,43
REGION III (CENTRAL LUZON),PH030000000,PAMPANGA,PH035400000,MEXICO,PH035413000,Private,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
REGION III (CENTRAL LUZON),PH030000000,PAMPANGA,PH035400000,MINALIN,PH035414000,Government,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11
REGION III (CENTRAL LUZON),PH030000000,PAMPANGA,PH035400000,PORAC,PH035415000,Government,0,0,25,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,28
REGION III (CENTRAL LUZON),PH030000000,PAMPANGA,PH035400000,PORAC,PH035415000,Private,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
REGION III (CENTRAL LUZON),PH030000000,PAMPANGA,PH035400000,SAN LUIS,PH035417000,Government,0,0,17,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,21
REGION III (CENTRAL LUZON),PH030000000,PAMPANGA,PH035400000,SAN SIMON,PH035418000,Government,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15
REGION III (CENTRAL LUZON),PH030000000,PAMPANGA,PH035400000,SANTA ANA,PH035419000,Government,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15
REGION III (CENTRAL LUZON),PH030000000,PAMPANGA,PH035400000,SANTA ANA,PH035419000,Private,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
REGION III (CENTRAL LUZON),PH030000000,PAMPANGA,PH035400000,SANTA RITA,PH035420000,Government,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10
REGION III (CENTRAL LUZON),PH030000000,PAMPANGA,PH035400000,SANTA RITA,PH035420000,Private,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
REGION III (CENTRAL LUZON),PH030000000,PAMPANGA,PH035400000,SANTO TOMAS,PH035421000,Government,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8
REGION III (CENTRAL LUZON),PH030000000,PAMPANGA,PH035400000,SANTO TOMAS,PH035421000,Private,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
REGION III (CENTRAL LUZON),PH030000000,PAMPANGA,PH035400000,SASMUAN (SEXMOAN),PH035422000,Government,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9
REGION III (CENTRAL LUZON),PH030000000,TARLAC,PH036900000,ANAO,PH036901000,Government,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7
REGION III (CENTRAL LUZON),PH030000000,TARLAC,PH036900000,BAMBAN,PH036902000,Government,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,12
REGION III (CENTRAL LUZON),PH030000000,TARLAC,PH036900000,BAMBAN,PH036902000,Private,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5
REGION III (CENTRAL LUZON),PH030000000,TARLAC,PH036900000,CAMILING,PH036903000,Government,0,0,16,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,20
REGION III (CENTRAL LUZON),PH030000000,TARLAC,PH036900000,CAMILING,PH036903000,Private,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,3
REGION III (CENTRAL LUZON),PH030000000,TARLAC,PH036900000,CAPAS,PH036904000,Government,0,0,12,2,0,0,0,0,0,0,0,1,0,0,0,0,3,0,18
REGION III (CENTRAL LUZON),PH030000000,TARLAC,PH036900000,CAPAS,PH036904000,Private,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2
REGION III (CENTRAL LUZON),PH030000000,TARLAC,PH036900000,CITY OF TARLAC (Capital),PH036916000,Government,0,0,51,1,1,2,0,0,1,0,0,2,0,0,0,0,10,0,68
REGION III (CENTRAL LUZON),PH030000000,TARLAC,PH036900000,CITY OF TARLAC (Capital),PH036916000,Private,0,0,0,6,0,1,0,0,0,0,0,5,2,0,0,0,0,0,14
REGION III (CENTRAL LUZON),PH030000000,TARLAC,PH036900000,CONCEPCION,PH036905000,Government,0,0,15,1,0,0,0,0,0,0,0,1,0,0,0,0,3,0,20
REGION III (CENTRAL LUZON),PH030000000,TARLAC,PH036900000,CONCEPCION,PH036905000,Private,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4
REGION III (CENTRAL LUZON),PH030000000,TARLAC,PH036900000,GERONA,PH036906000,Government,0,0,13,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,18
REGION III (CENTRAL LUZON),PH030000000,TARLAC,PH036900000,GERONA,PH036906000,Private,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3
REGION III (CENTRAL LUZON),PH030000000,TARLAC,PH036900000,LA PAZ,PH036907000,Government,0,0,8,1,0,0,0,0,0,0,0,0,1,0,0,0,3,0,13
REGION III (CENTRAL LUZON),PH030000000,TARLAC,PH036900000,MAYANTOC,PH036908000,Government,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8
REGION III (CENTRAL LUZON),PH030000000,TARLAC,PH036900000,MONCADA,PH036909000,Government,0,0,8,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,12
REGION III (CENTRAL LUZON),PH030000000,TARLAC,PH036900000,PANIQUI,PH036910000,Government,0,0,12,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,16
REGION III (CENTRAL LUZON),PH030000000,TARLAC,PH036900000,PANIQUI,PH036910000,Private,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
REGION III (CENTRAL LUZON),PH030000000,TARLAC,PH036900000,PURA,PH036911000,Government,0,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14
REGION III (CENTRAL LUZON),PH030000000,TARLAC,PH036900000,RAMOS,PH036912000,Government,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7
REGION III (CENTRAL LUZON),PH030000000,TARLAC,PH036900000,SAN CLEMENTE,PH036913000,Government,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12
REGION III (CENTRAL LUZON),PH030000000,TARLAC,PH036900000,SAN JOSE,PH036918000,Government,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7
REGION III (CENTRAL LUZON),PH030000000,TARLAC,PH036900000,SAN MANUEL,PH036914000,Government,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4
REGION III (CENTRAL LUZON),PH030000000,TARLAC,PH036900000,SAN MANUEL,PH036914000,Private,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
REGION III (CENTRAL LUZON),PH030000000,TARLAC,PH036900000,SANTA IGNACIA,PH036915000,Government,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6
REGION III (CENTRAL LUZON),PH030000000,TARLAC,PH036900000,VICTORIA,PH036917000,Government,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,11
REGION III (CENTRAL LUZON),PH030000000,TARLAC,PH036900000,VICTORIA,PH036917000,Private,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
REGION III (CENTRAL LUZON),PH030000000,ZAMBALES,PH037100000,BOTOLAN,PH037101000,Government,0,0,24,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,27
REGION III (CENTRAL LUZON),PH030000000,ZAMBALES,PH037100000,CABANGAN,PH037102000,Government,0,0,18,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20
REGION III (CENTRAL LUZON),PH030000000,ZAMBALES,PH037100000,CANDELARIA,PH037103000,Government,0,0,16,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,18
REGION III (CENTRAL LUZON),PH030000000,ZAMBALES,PH037100000,CASTILLEJOS,PH037104000,Government,0,0,15,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17
REGION III (CENTRAL LUZON),PH030000000,ZAMBALES,PH037100000,IBA (Capital),PH037105000,Government,0,0,11,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,14
REGION III (CENTRAL LUZON),PH030000000,ZAMBALES,PH037100000,IBA (Capital),PH037105000,Private,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
REGION III (CENTRAL LUZON),PH030000000,ZAMBALES,PH037100000,MASINLOC,PH037106000,Government,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13
REGION III (CENTRAL LUZON),PH030000000,ZAMBALES,PH037100000,OLONGAPO CITY,PH037107000,Government,0,0,13,0,1,0,0,0,0,0,0,1,0,0,0,0,8,0,23
REGION III (CENTRAL LUZON),PH030000000,ZAMBALES,PH037100000,OLONGAPO CITY,PH037107000,Private,0,0,0,4,0,0,0,0,0,0,0,6,0,0,0,0,0,0,10
REGION III (CENTRAL LUZON),PH030000000,ZAMBALES,PH037100000,PALAUIG,PH037108000,Government,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,19
REGION III (CENTRAL LUZON),PH030000000,ZAMBALES,PH037100000,SAN ANTONIO,PH037109000,Government,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15
REGION III (CENTRAL LUZON),PH030000000,ZAMBALES,PH037100000,SAN FELIPE,PH037110000,Government,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12
REGION III (CENTRAL LUZON),PH030000000,ZAMBALES,PH037100000,SAN MARCELINO,PH037111000,Government,0,0,17,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,20
REGION III (CENTRAL LUZON),PH030000000,ZAMBALES,PH037100000,SAN NARCISO,PH037112000,Government,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17
REGION III (CENTRAL LUZON),PH030000000,ZAMBALES,PH037100000,SANTA CRUZ,PH037113000,Government,0,0,23,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,26
REGION III (CENTRAL LUZON),PH030000000,ZAMBALES,PH037100000,SUBIC,PH037114000,Government,0,0,16,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,18
REGION III (CENTRAL LUZON),PH030000000,ZAMBALES,PH037100000,SUBIC,PH037114000,Private,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4
REGION IV-A (CALABAR ZON),PH040000000,BATANGAS,PH041000000,AGONCILLO,PH041001000,Government,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6
REGION IV-A (CALABAR ZON),PH040000000,BATANGAS,PH041000000,ALITAGTAG,PH041002000,Government,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6
REGION IV-A (CALABAR ZON),PH040000000,BATANGAS,PH041000000,BALAYAN,PH041003000,Government,0,0,22,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,24
REGION IV-A (CALABAR ZON),PH040000000,BATANGAS,PH041000000,BALAYAN,PH041003000,Private,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4
REGION IV-A (CALABAR ZON),PH040000000,BATANGAS,PH041000000,BALETE,PH041004000,Government,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10
REGION IV-A (CALABAR ZON),PH040000000,BATANGAS,PH041000000,BATANGAS CITY (Capital),PH041005000,Government,0,0,83,0,0,2,0,0,0,0,0,1,0,0,0,0,6,0,92
REGION IV-A (CALABAR ZON),PH040000000,BATANGAS,PH041000000,BATANGAS CITY (Capital),PH041005000,Private,0,0,0,6,0,1,0,0,0,0,0,5,0,0,0,0,0,0,12
REGION IV-A (CALABAR ZON),PH040000000,BATANGAS,PH041000000,BAUAN,PH041006000,Government,0,0,25,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,28
REGION IV-A (CALABAR ZON),PH040000000,BATANGAS,PH041000000,BAUAN,PH041006000,Private,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4
REGION IV-A (CALABAR ZON),PH040000000,BATANGAS,PH041000000,CALACA,PH041007000,Government,0,0,14,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,16
REGION IV-A (CALABAR ZON),PH040000000,BATANGAS,PH041000000,CALACA,PH041007000,Private,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
REGION IV-A (CALABAR ZON),PH040000000,BATANGAS,PH041000000,CALATAGAN,PH041008000,Government,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,10
REGION IV-A (CALABAR ZON),PH040000000,BATANGAS,PH041000000,CITY OF TANAUAN,PH041031000,Government,0,0,45,2,0,0,0,0,0,0,0,1,0,0,0,0,2,0,50
REGION IV-A (CALABAR ZON),PH040000000,BATANGAS,PH041000000,CITY OF TANAUAN,PH041031000,Private,0,0,0,2,0,1,0,0,0,0,0,4,1,0,0,0,0,0,8
REGION IV-A (CALABAR ZON),PH040000000,BATANGAS,PH041000000,CUENCA,PH041009000,Government,0,0,13,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,16
REGION IV-A (CALABAR ZON),PH040000000,BATANGAS,PH041000000,IBAAN,PH041010000,Government,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,27
REGION IV-A (CALABAR ZON),PH040000000,BATANGAS,PH041000000,IBAAN,PH041010000,Private,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
REGION IV-A (CALABAR ZON),PH040000000,BATANGAS,PH041000000,LAUREL,PH041011000,Government,0,0,9,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11
REGION IV-A (CALABAR ZON),PH040000000,BATANGAS,PH041000000,LEMERY,PH041012000,Government,0,0,24,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,26
REGION IV-A (CALABAR ZON),PH040000000,BATANGAS,PH041000000,LEMERY,PH041012000,Private,0,0,0,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,5
REGION IV-A (CALABAR ZON),PH040000000,BATANGAS,PH041000000,LIAN,PH041013000,Government,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9
