city_municipality,Cost of Living,Poverty Incidents,Financial Deepening,Employed Population,Cluster_Id,Vulnerability
Matalom,0.6501820802272418,0.3097122187621395,0.11557716173286904,0.03799674021232115,1,medium
Matanao,0.6280036241136489,0.23978882881505964,0.0964212324686584,0.13113353103578845,1,medium
Matanog,0.23480828228906858,0.7956097281393881,0.05105192631658054,0.0056291466981216514,2,high
Mati,0.4977314307902737,0.2460297142566023,0.3164852810972219,0.07381858283673165,0,low
Matnog,0.4097172421754478,0.44484649332288934,0.13959081468609005,0.0,0,low
Matuguinao,0.31330742348607543,0.4785982207108242,0.0318043418884263,0.06447931672393892,0,low
Matungao,0.4609305856301795,0.49375465678314195,0.0,0.8233906397525215,2,high
Mauban,0.3440914004260782,0.0733227620375854,0.16296288149170593,0.014200801897534166,0,low
Mawab,0.8250910401136209,0.20196142113877055,0.27606535379809805,0.02302832740140676,1,medium
Mayantoc,0.6501820802272418,0.05969470607340044,0.19247584428154244,0.01867853222558548,1,medium
Maydolong,0.9287071079503117,0.5631685866941774,0.08808061254979156,0.010106877026172965,2,high
Mayorga,0.31330742348607543,0.34855854651051715,0.03877013434813926,0.12883069829564778,0,low
Mayoyao,0.4428799809699051,0.1938100605620618,0.045185995824190674,0.1015805108706498,0,low
Medellin,0.6048456778246922,0.22934489807615155,0.1192433682906127,0.06818943613861,1,medium
Medina,0.6501820802272418,0.20336243623789235,0.2123650148573018,0.048231552390724144,1,medium
Mendez,0.6048456778246922,0.08962548319100293,0.15572212354016218,0.007804044286032289,1,medium
Mercedes,0.08326715944350965,0.45490832903476425,0.04060323762701109,0.00933926611279274,0,low
Mercedes (ES),0.4896156550515457,0.4417897331066236,0.0,0.05411656939330587,2,high
Merida,0.3187645830345305,0.26487973559024125,0.11741026501174087,0.06447931672393892,0,low
Mexico,0.885609540234308,0.030655484018875485,0.22153053125166097,0.006780563068191989,1,medium
Meycauayan,0.9182125703571291,0.037915289532506724,0.6098734608806587,0.05782668880797696,1,medium
Miag-ao,0.8032624019198009,0.19406479058008394,0.2636002515017696,0.008955460656102626,1,medium
Midsalip,0.9993003641604545,0.5492858007119703,0.11392736878188439,0.37497793118624,2,high
Midsayap,0.6561989484473332,0.286659152131135,0.7499225513864668,0.19522904230303728,0,low
Milagros,0.5657360343940978,0.4352941176470588,0.07295751049909895,0.006780563068191989,2,high
Milaor,0.47527312034086255,0.19712155079634974,0.05425985705460625,0.0034542491102110134,0,low
Mina,0.81585584703162,0.17674314935457783,0.2775318364211955,0.43293255514644696,1,medium
Minalabac,0.47527312034086255,0.3823102738984519,0.21667280756265062,0.0037101194146710883,0,low
Minalin,0.8963839321633091,0.05052442542460309,0.23078770280996375,0.006652627915961952,1,medium
Minglanilla,0.6048456778246922,0.07013863681230854,0.40942361733602384,0.004733600632511389,0,low
Mlang,0.6561989484473332,0.2344394984365945,0.4007163767613826,0.091985374453397,1,medium
Moalboal,0.7668113746794794,0.18731444510249698,0.39851665282673643,0.02788986318614818,1,medium
Mobo,0.6064548402556469,0.2862770571041018,0.15718860616325966,0.013433190984153942,1,medium
Mogpog,0.7992045140504369,0.12592451075915914,0.16259626083593157,0.09825419691266882,1,medium
Moises Padilla,0.6501820802272418,0.3834565589795515,0.05728447746474477,0.031216177144129158,1,medium
Molave,0.7768161671849803,0.20883913162536855,0.3854099643828028,0.0028145733490608257,1,medium
Moncada,0.2948370373220739,0.0644072114068102,0.17542798378803437,0.0688291118997602,0,low
Mondragon,0.6501820802272418,0.4755414604945583,0.07836516517177085,0.011130358244013264,2,high
Monkayo,0.48912590996386385,0.32919906514083386,0.2569094245338873,0.3537406959160538,0,low
Monreal,0.6064548402556469,0.4787255857198352,0.040511582463067505,0.008699590351642552,2,high
Montevista,0.8250910401136209,0.32677912996962344,0.21841425567757888,0.4954928445869353,1,medium
Morong (BN),0.5481751748215055,0.020593648307000615,0.11466061009343312,0.011130358244013264,0,low
Morong (RL),0.6048456778246922,0.09930522387584458,0.2719408714206364,0.047719811781804,0,low
Motiong,0.31330742348607543,0.3651159976819568,0.07048282107262197,0.016759504942134917,0,low
Mulanay,0.3440914004260782,0.24131720892319253,0.17469474247648564,0.010106877026172965,0,low
Mulondo,0.7376365601704313,0.9679345853313718,0.0,0.0011514163700703378,2,high
Munai,0.5846262020618269,0.43491202262002565,0.0,0.004349795175821276,2,high
Muntinlupa,0.4206315612723577,0.24284558903132542,0.4795398177528714,1.0,0,low
Murcia,0.3659900022038529,0.5677537270185762,0.07836516517177085,0.010618617635093116,2,high
Mutia,0.6501820802272418,0.042373064847894326,0.07799854451599647,0.0825181731883742,1,medium
Naawan,0.6501820802272418,0.1842576848862312,0.08569757828725817,0.034542491102110134,1,medium
Nabas,0.6501820802272418,0.18731444510249698,0.1873431551007013,0.038508480821241295,1,medium
Nabua,0.0,0.16973807385896872,0.20384108461054778,0.009595136417252815,0,low
Nabunturan,0.48912590996386385,0.19495634564316144,0.4343538219286807,0.21467518544200298,0,low
Naga (CS),0.5694441043436892,0.38969744442109416,1.0,1.0,0,low
Naga (CU),0.7488307336031597,0.1669360436607251,0.1371161252596131,0.0024307678923707133,1,medium
Naga (ZS),0.6501820802272418,0.0882244680918811,0.09183847427147881,0.0,1,medium
Nagbukel,0.7020250959375645,0.05510956574900176,0.0,0.705690299700887,1,medium
Nagcarlan,0.5627276002840521,0.002253087009405904,0.306128247571596,0.1162930533771041,0,low
Nagtipunan,0.7645725399929337,0.25660101000452146,0.0669082696788219,0.062048548831568205,1,medium
Naguilian (IA),0.511724147581184,0.1524164326334626,0.09834599091147384,0.0048615357847414265,0,low
Naguilian (LU),0.7376365601704313,0.007857147405893179,0.14811474493284407,0.4915268548678042,1,medium
Naic,0.5724525384537349,0.048868680307459125,0.3679038280695768,0.008187849742722401,0,low
Nampicuan,0.7790550018715259,0.056383215839112516,0.14518177968664916,0.04503317358497321,1,medium
Narra,0.7376365601704313,0.10376299919123218,0.2102569460865992,0.003965989719131163,1,medium
Narvacan,0.7376365601704313,0.051161250469658456,0.2756070779783801,0.03211172320973942,1,medium
Nasipit,0.9994402913283635,0.22272191760757565,0.3372910033124172,0.059873651243657566,1,medium
Nasugbu,0.5169014527938209,0.14031675677741057,0.5760527053854734,0.05872223487358723,0,low
Natividad,0.9996501820802273,0.11777315018245037,0.1338165393576438,0.0029425085012908633,1,medium
Natonin,0.6939093201988364,0.2658986556623299,0.005224344344784723,0.03569390747218047,1,medium
Naujan,0.8222924967554388,0.1301275560565246,0.28073976715922117,0.24461201106383176,1,medium
Naval,0.9287071079503117,0.2632239904730973,0.43655354586332695,0.008955460656102626,1,medium
Navotas,0.4206315612723577,0.14783129230906394,0.010723654181400222,0.22324684064141548,0,low
New Bataan,0.48912590996386385,0.2981220029421317,0.05545137418587294,0.06319996520163854,0,low
New Corella,0.4428799809699051,0.2214482675174649,0.07469895861402719,0.008187849742722401,0,low
New Lucena,0.9854475745374534,0.1251603207050927,0.12125978189737173,0.02226071648802653,1,medium
New Washington,0.6501820802272418,0.11662686510135069,0.16057984722917254,0.03351900988426983,1,medium
Norala,0.47527312034086255,0.2853855020410243,0.32161797027806305,0.4463657461306009,0,low
Northern Kabuntalan,0.23480828228906858,0.8063083888963184,0.0,0.0,2,high
Norzagaray,0.9125455200568104,0.07701634729890657,0.28862211125837006,0.008955460656102626,1,medium
Noveleta,0.6048456778246922,0.02390513854128855,0.5363660193978983,0.024051808619247057,0,low
Nueva Era,0.47527312034086255,0.04976023537053664,0.011365240329005362,0.08801938473426582,0,low
Nueva Valencia,0.8250910401136209,0.1659171235886365,0.22547170330123545,0.031216177144129158,1,medium
Numancia,0.6501820802272418,0.05625585083010144,0.2566344590420566,0.01087448793955319,1,medium
Nunungan,0.5846262020618269,0.5352756497207521,0.0,0.016759504942134917,2,high
Oas,0.05416230851841619,0.40778327570066675,0.07094109689233992,0.010106877026172965,0,low
Obando,0.9125455200568104,0.03141967407294194,0.1707535704269112,0.10017322419611938,1,medium
Ocampo,0.07445174786523617,0.3667717427991008,0.15847177845846994,0.025714965598237542,0,low
Odiongan,0.5627276002840521,0.09433798852441268,0.3448067267557917,0.0507902554353249,0,low
Old Panamao,0.9994402913283635,1.0,0.001741448114928241,0.0,2,high
Olongapo,0.06717553513396274,0.1287265409574028,0.10595336951879192,0.05910604033027734,0,low
Olutanga,0.6501820802272418,0.43847824287233567,0.07240757951543739,0.0446493681282831,2,high
Omar,1.0,0.9829636563946786,0.0,0.16426873546336818,2,high
Opol,0.41048684159894777,0.13331168128180146,0.1304252982917309,0.004093924871361201,0,low
Orani,0.3848102062876273,0.05689267587515681,0.3291336937214375,0.105674435742011,0,low
Oras,0.6210072657181935,0.675377159632934,0.14536509001453632,0.03620564808110062,2,high
Orion,0.3848102062876273,0.0803278375331945,0.21520632493955316,0.01548015341983454,0,low
Ormoc,0.3859995872148547,0.25379897980627786,0.7485477239273128,0.01970201344342578,0,low
Oroquieta,0.3859995872148547,0.17012016888600195,0.27505714699471845,0.003838054566901126,0,low
Oslob,0.7668113746794794,0.2599125002388094,0.10494516271541242,0.007164368524882101,1,medium
Oton,0.8032624019198009,0.12044781537168293,0.2647917686330362,0.011770034005163453,1,medium
Ozamiz,0.3859995872148547,0.2410624789051704,0.4330706496334704,0.002686638196830788,0,low
Padada,0.8250910401136209,0.09293697342529086,0.20512425690575808,0.024051808619247057,1,medium
Padre Burgos (QN),0.6501820802272418,0.07408695209165185,0.08404778533627354,0.01087448793955319,1,medium
Padre Burgos (SL),0.7238537341313847,0.27748887148233764,0.07744861353233494,0.06447931672393892,1,medium
Padre Garcia,0.5169014527938209,0.2383878137159378,0.1424321247683414,0.08865906049541601,0,low
Paete,0.8250910401136209,0.040717319730750365,0.15205591698241852,0.028785409251758442,1,medium
Pagadian,0.885749467402217,0.15127014755236295,0.6851223504783475,0.10413921391525055,1,medium
Pagagawan,0.23480828228906858,0.8322908507345776,0.0,0.029041279556218522,2,high
Pagalungan,0.23480828228906858,0.7509046099765011,0.0019247584428154242,0.02379593831478698,2,high
Pagayawan,0.7376365601704313,1.0,0.0,1.0,2,high
Pagbilao,0.3440914004260782,0.052434900559769196,0.170570260099024,0.004093924871361201,0,low
Paglat,0.23480828228906858,0.8989027504473694,0.2864223873237238,0.07407445314119172,2,high
Pagsanghan,0.31330742348607543,0.3437186761680963,0.0230054461498415,0.03863641597347134,0,low
Pagsanjan,0.8250910401136209,0.0018709919823726787,0.2914634213406214,1.0,1,medium
Pagudpud,0.47527312034086255,0.04441090499207151,0.057651098120519134,0.2506249632186435,0,low
Pakil,0.81585584703162,0.014607492883480119,0.3789024477428078,0.03607771292887058,1,medium
Palanan,0.3546559016032155,0.3707200580784441,0.010082068033795081,0.006140887307041801,0,low
Palanas,0.6064548402556469,0.36053085735755813,0.12025157509399223,0.01803885646443529,1,medium
Palapag,0.6501820802272418,0.48140025090906774,0.04802730590644202,0.22171161881465506,2,high
Palauig,0.3457005628570329,0.10350826917321003,0.12061819574976658,0.0,0,low
Palayan,0.7093013086688378,0.04632138012723763,0.06599171803938599,0.0,1,medium
Palimbang,0.8688182800852156,0.7426258843907813,0.037945237872646934,0.0037101194146710883,2,high
Palo,0.30036416045448344,0.20832967158932428,0.18010239714915757,0.002174897587910638,0,low
Palompon,0.35031815939803324,0.23724152863483816,0.18725149993675771,0.119363497030625,0,low
Paluan,0.9990904734085908,0.2604219602748537,0.0471107542670061,0.012025904309623529,1,medium
Pambujan,0.6501820802272418,0.5411344401352616,0.060584063366714076,0.010362747330633039,2,high
Pamplona (CG),0.6210072657181935,0.36473390265492356,0.019247584428154243,0.005501211545891614,1,medium
Pamplona (CS),0.47527312034086255,0.18094619465194325,0.12740067788159237,0.016759504942134917,0,low
Pamplona (NR),0.8032624019198009,0.2981220029421317,0.10109564582978156,0.06473518702839899,1,medium
Panabo,0.5287952620660946,0.08223831266836061,0.4029161006960288,0.9020707583739945,0,low
Panaon,0.31330742348607543,0.20234351616580373,0.0636086837768526,0.10823313878661174,0,low
Panay,0.8250910401136209,0.05052442542460309,0.18642660346126538,0.46875439777085753,1,medium
Pandag,0.23480828228906858,0.8659152131135013,0.0,0.06447931672393892,2,high
Pandami,0.0,0.8645141980143793,0.0,0.0,2,high
Pandan (AE),0.9854475745374534,0.26182297537397553,0.3646958973315511,0.024947354684857318,1,medium
Pandan (CT),0.7992045140504369,0.21049487674251252,0.034645651970677635,0.02008581890011589,1,medium
Pandi,0.9125455200568104,0.062369371262633005,0.29027190420935467,0.005885017002581727,1,medium
Panganiban,0.08326715944350965,0.2513790446350674,0.10017909419034565,0.004733600632511389,0,low
Pangantucan,0.6048456778246922,0.37581465843888706,0.04967709885742666,0.1271675413166573,1,medium
Pangil,0.8250910401136209,0.04593928510020441,0.057651098120519134,0.13254081771031886,1,medium
Panglao,0.9489965472971318,0.13254749122773501,0.5803604980908222,0.01931820798673567,1,medium
Panglima Estino,1.0,1.0,0.0,0.0,2,high
Panglima Sugala,0.7376365601704313,0.32257608467225796,0.0844144059920479,0.3348062933860082,1,medium
Pangutaran,0.9994402913283635,0.9495940240337771,0.01741448114928241,0.0,2,high
Paniqui,0.2948370373220739,0.030400754000853344,0.46597485348921985,0.11782827520386456,0,low
Panitan,0.8250910401136209,0.033202784199096974,0.17121184624662916,0.008955460656102626,1,medium
Pantabangan,0.9159037720866288,0.17597895930051138,0.09284668107485833,0.006140887307041801,1,medium
Pantao Ragat,0.5846262020618269,0.5134962331798584,0.0,0.024051808619247057,2,high
Pantar,0.4609305856301795,0.4400066229804686,0.0,0.0,2,high
Pantukan,0.48912590996386385,0.32576020989753485,0.1829437072314089,0.016247764333214766,0,low
Panukulan,0.6501820802272418,0.25609154996847716,0.11136102419146383,0.05616353182898648,1,medium
Paoay,0.47527312034086255,0.02950919893777582,0.10256212845287904,0.3600095183753256,0,low
Paombong,0.9344441218345851,0.0380426545415178,0.1972419128066092,0.007164368524882101,1,medium
Paracale,0.30036416045448344,0.45108737876443206,0.09614626697682761,0.02174897587910638,0,low
Paracelis,0.6939093201988364,0.3621866024747021,0.04362785803714962,0.04618458995504355,1,medium
Paranaque,0.4206315612723577,0.30882066369906197,0.4129981687298239,0.04234653538814242,0,low
Paranas,0.31330742348607543,0.9549433544122422,0.06223385631769872,0.005885017002581727,2,high
Parang (MA),0.23480828228906858,0.5969203140821122,0.12749233304553595,0.0029425085012908633,2,high
Parang (SU),0.8688182800852156,0.054854835730979615,0.0,0.0030704436535209005,1,medium
Pasacao,0.47527312034086255,0.38918798438504987,0.22428018616996873,0.024563549228167204,0,low
Pasay,0.4206315612723577,0.07395958708264078,0.8311290266404889,0.6281615974494843,0,low
Pasig,0.4206315612723577,0.037023734469429206,0.9852013572296664,0.27685166942580125,0,low
Pasil,0.5846262020618269,0.20323507122888126,0.011915171312666914,0.11846795096501475,1,medium
Passi,0.7819235088136625,0.2409351138961593,0.3009039032268113,0.09991735389165932,1,medium
Pastrana,0.3187645830345305,0.3348031255373211,0.04646916811940096,0.04835948754295419,0,low
Pasuquin,0.47527312034086255,0.04160887479382788,0.1579218474748084,0.21365170422416266,0,low
Pata,0.414964510972039,1.0,0.24426101190967173,0.6006555397200262,2,high
Pateros,0.35031815939803324,0.0484865852804259,0.2815646636347135,0.0048615357847414265,0,low
Patikul,0.9994402913283635,0.7242853230931866,0.0,0.0,2,high
Patnanungan,0.5756008997316896,0.2795267116265148,0.020347446395477344,0.18972783075714564,0,low
Patnongon,0.9854475745374534,0.2515064096440785,0.245544184204882,0.02008581890011589,1,medium
Pavia,0.8032624019198009,0.07153965191143036,0.16534591575423932,0.11015216607006231,1,medium
Payao,0.6501820802272418,0.46624381483674987,0.02987958344561087,0.0,2,high
Penablanca,0.50766625971182,0.24564761922956907,0.038128548200534115,0.024179743771477094,0,low
Penaranda,0.9996501820802273,0.32512338485247944,0.13913253886637209,0.004349795175821276,1,medium
Penarrubia,0.889527500935763,0.02619770870348789,0.11896840279878194,0.12115458916184554,1,medium
Perez,0.5756008997316896,0.1780167994446886,0.14325702124383372,0.07791250770809285,0,low
Piagapo,0.7376365601704313,1.0,0.0,0.02123723527018623,2,high
Piat,0.6210072657181935,0.135986346471034,0.12620916075032568,0.026738446816077843,1,medium
Picong,0.7376365601704313,1.0,0.0,0.0,2,high
Piddig,0.47527312034086255,0.043264619910971844,0.08175640623768374,0.04682426571619374,0,low
Pidigan,0.889527500935763,0.1659171235886365,0.028871376642231366,0.015608088572064579,1,medium
Pigcawayan,0.016172082431094637,0.3949194097905483,0.22528839297334824,0.041323054170302125,0,low
Pikit,0.6561989484473332,0.5324736195225085,0.21502301461166598,0.12601612494658698,2,high
Pila,0.7020250959375645,0.002253087009405904,0.04069489279095469,0.5411656939330587,1,medium
Pilar (AA),0.889527500935763,0.21775468225614375,0.04069489279095469,0.14814890628238345,1,medium
Pilar (BL),0.9489965472971318,0.2713753510498061,0.1390408837024285,0.011130358244013264,1,medium
Pilar (BN),0.5481751748215055,0.3707200580784441,0.16479598477057775,0.10605824119870111,0,low
Pilar (CU),0.6501820802272418,0.4485400785842105,0.13088357411144885,0.015608088572064579,2,high
Pilar (CZ),0.8250910401136209,0.44459176330486727,0.08633916443486332,0.07816837801255293,1,medium
Pilar (SN),0.6048456778246922,0.0649166714428545,0.01677289500167727,0.25881281296136593,1,medium
Pilar (SO),0.4097172421754478,0.08516770787561533,0.28853045609442646,0.005757081850351688,0,low
Pili,0.0,0.17661578434556674,0.3737697585619667,0.011770034005163453,0,low
Pililla,0.6048456778246922,0.0375331945054735,0.12061819574976658,0.0739465179889617,1,medium
Pinabacdao,0.47527312034086255,0.3593845722764585,0.1324417118984899,0.02341213285809687,0,low
Pinamalayan,0.8222924967554388,0.11764578517343928,0.43838664914219877,0.029425085012908633,1,medium
Pinamungajan,0.6048456778246922,0.2777436015003598,0.09990412869851488,0.004605665480281351,1,medium
Pinan,0.8760944928164891,0.04861395028943698,0.14389860739143887,0.006012952154811764,1,medium
Pinili,0.47527312034086255,0.31926459443797006,0.056092960333478076,0.177190185838602,0,low
Pintuyan,0.7238537341313847,0.23074591317527332,0.07103275205628351,0.04682426571619374,1,medium
Pinukpuk,0.5846262020618269,0.449304268638277,0.014206550411256702,0.02891334440398848,2,high
Pio Duran,0.05416230851841619,0.35085111667271646,0.18211881075591657,0.0,0,low
Pio V Corpuz,0.30036416045448344,0.4419170981156347,0.07973999263092471,0.013305255831923903,0,low
Pitogo (QN),0.6501820802272418,0.08249304268638276,0.07424068279430923,0.005501211545891614,1,medium
Pitogo (ZR),0.9993003641604545,0.5641875067662661,0.09229675009119677,0.10848900909107183,2,high
Placer (MS),0.5657360343940978,0.3939004897184596,0.09953750804274052,0.005885017002581727,0,low
Placer (SN),0.759535161948206,0.3879143342949391,0.3039285236369499,0.008699590351642552,1,medium
Plaridel (BU),0.9125455200568104,0.2745594762750829,0.5037367810339796,0.06959672281314042,1,medium
Plaridel (MC),0.4097172421754478,0.06466194142483234,0.2582842519930412,0.013433190984153942,0,low
Plaridel (QN),0.5756008997316896,0.02556088365843252,0.07955668230303754,0.07727283194694268,0,low
Pola,0.8639907927923516,0.16158671328225999,0.08193971656557092,0.004605665480281351,1,medium
Polanco,0.8760944928164891,0.5123499480987588,0.140049090505808,0.008699590351642552,2,high
Polangui,0.05416230851841619,0.243864509103414,0.5495643630057755,0.023284197705866833,0,low
Polillo,0.6501820802272418,0.10885759955167516,0.06095068402248844,0.0017910921312205253,1,medium
Polomolok,0.24852114474416065,0.16311509339039285,0.7501975168782975,0.06422344641947884,0,low
Pontevedra (CZ),0.8250910401136209,0.04912341032548127,0.3199681773270784,0.02788986318614818,1,medium
Pontevedra (NO),0.6501820802272418,0.13089174611059104,0.16351281247536747,0.02341213285809687,1,medium
Poona Bayabao,0.7376365601704313,0.8924071349878048,0.023830342625333827,0.03351900988426983,2,high
Poona Piagapo,0.5846262020618269,0.6265963611816925,0.0,0.01087448793955319,2,high
Porac,0.885609540234308,0.04339198491998292,0.22950453051475345,0.016887440094364953,1,medium
Poro,0.7668113746794794,0.23953409879703746,0.30117886871864213,0.1605586160486971,1,medium
Pototan,0.8032624019198009,0.16757286870578045,0.4019995490565929,0.019957883747885853,1,medium
Pozorrubio,0.5627276002840521,0.07026600182131962,0.37193665528309483,0.28580713008190384,0,low
Presentacion,0.47527312034086255,0.4369498627642028,0.007699033771261697,0.005757081850351688,2,high
President Garcia,0.9489965472971318,0.680471759993377,0.07194930369571943,0.015608088572064579,2,high
President Quirino,0.8688182800852156,0.45630934413388613,0.12245129902863842,0.050278514826404754,1,medium
President Roxas (CZ),0.6501820802272418,0.31213215393334987,0.21749770403814295,0.03006476077405882,1,medium
President Roxas (NC),0.6561989484473332,0.05982207108241151,0.07405737246642204,0.16785091972580926,1,medium
Prieto Diaz,0.3457005628570329,0.44968636366531023,0.08120647525402218,0.05155786634870513,0,low
Prosperidad,0.806970471869392,0.40498124550242315,0.17524467346014722,0.01304938552746383,1,medium
Pualas,0.7376365601704313,0.40803800571868887,0.0,0.03223965836196946,1,medium
Pudtol,0.8250910401136209,0.9388953632768469,0.02593841139603643,0.04695220086842378,2,high
Puerto Galera,0.8222924967554388,0.23966146380604858,0.19971660223308618,0.01240970976631364,1,medium
Puerto Princesa,0.526696354547458,0.14082621681345484,0.1006373700100636,0.26393021905056746,0,low
Pugo,0.7376365601704313,0.04976023537053664,0.23390397838404584,0.4097762925928102,1,medium
Pulilan,0.8923960078778996,0.01231492272128078,0.33005024536087346,0.1169327291382543,1,medium
Pulupandan,0.6501820802272418,0.03052811900986441,0.11667702370019215,0.0446493681282831,1,medium
Pura,0.6501820802272418,0.07013863681230854,0.19394232690463992,0.018934402530045556,1,medium
Quezon (BK),0.6048456778246922,0.043264619910971844,0.21658115239870704,0.015224283115374467,1,medium
Quezon (IA),0.511724147581184,0.211259066796579,0.1084280589452689,0.05360482878438572,0,low
Quezon (MM),0.45813204227199744,0.1883333651745856,1.0,1.0,0,low
Quezon (NE),0.9996501820802273,0.16031306319214922,0.16021322657339818,0.02008581890011589,1,medium
Quezon (NV),0.5724525384537349,0.04683084016328193,0.04967709885742666,0.03902022143016145,0,low
Quezon (PN),0.7376365601704313,0.35199740175381616,0.08019826845064268,0.01663156978990488,1,medium
Quezon (QN),0.5756008997316896,0.26156824535595335,0.1008206803379508,0.21902498061782424,0,low
Quinapondan,0.4896156550515457,0.023268313496233168,0.08413944050021713,0.09019428232217645,0,low
Quirino (IA),0.2161280053732033,0.6250679810735597,0.0361121345937751,0.004349795175821276,2,high
Quirino (IS),0.7376365601704313,0.17062962892204625,0.014298205575200295,0.012537644918543677,1,medium
R.T. Lim,0.6501820802272418,0.11178699475892988,0.019247584428154243,0.031088241991899117,1,medium
Ragay,0.0,0.3593845722764585,0.03675372074138024,0.01458460735422428,0,low
Rajah Buayan,0.23480828228906858,0.9050162708799011,0.011915171312666914,0.3800953372754415,2,high
Ramon,0.3546559016032155,0.14273669194862096,0.16745398452494192,0.01138622854847334,0,low
Ramon Magsaysay,0.9993003641604545,0.38753223926790586,0.046010892299683,0.07791250770809285,1,medium
Ramos,0.6501820802272418,0.0798183774971502,0.12125978189737173,0.3073002356565501,1,medium
Rapu-Rapu,0.30036416045448344,0.5160435333600799,0.0,0.0,2,high
Real,0.6064548402556469,0.08300250272242707,0.040511582463067505,0.008699590351642552,1,medium
Reina Mercedes,0.511724147581184,0.16298772838138179,0.04894385754587793,0.009595136417252815,0,low
Remedios T. Romualdez,0.6616561079957881,0.3253781148705016,0.08670578509063769,0.15454566389388535,1,medium
Rizal (CG),0.50766625971182,0.38167344885339644,0.023830342625333827,0.0,0,low
Rizal (KA),0.6501820802272418,0.24322768405835865,0.0701162004168476,0.016887440094364953,1,medium
Rizal (LA),0.81585584703162,0.4756688255035694,0.1655292260821265,0.0569311427423667,1,medium
Rizal (NE),0.9159037720866288,0.0,0.3342663829022787,0.01240970976631364,1,medium
Rizal (OM),0.9990904734085908,0.22845334301307402,0.13454978066919254,0.07829631316478297,1,medium
Rizal (PN),0.7376365601704313,0.06568086149692094,0.028871376642231366,0.007804044286032289,1,medium
Rizal (ZN),0.6501820802272418,0.12324984556992656,0.29036355937329833,0.02021375405234593,1,medium
Rodriguez,0.6048456778246922,0.04364671493800508,0.6359951826045823,0.12205013522745581,0,low
Romblon,0.5627276002840521,0.24857701443682378,0.27404894019133896,0.19190272834505628,0,low
Ronda,0.6501820802272418,0.24208139897725894,0.4517683030779632,0.09339266112792739,1,medium
Rosales,0.5627276002840521,0.12286775054289333,0.5585465690722474,0.08175056227499398,0,low
Rosario (AS),0.806970471869392,0.03842474956855102,0.04417778902081117,0.1560808857206458,1,medium
Rosario (BS),0.50766625971182,0.01728215807271268,0.46221699176753256,0.008571655199412515,0,low
Rosario (CE),0.5169014527938209,0.4231944417910068,0.4856807137370921,0.005501211545891614,0,low
Rosario (LU),0.7376365601704313,0.12388667061498194,0.29751266216089844,0.25945248872251614,1,medium
Rosario (NS),0.6869829253873359,0.3921173795923046,0.003024620410138524,0.04835948754295419,1,medium
Roxas (CZ),0.6501820802272418,0.3829470989435072,0.21749770403814295,0.03006476077405882,1,medium
Roxas (IA),0.3546559016032155,0.18145565468798758,0.4558927854554248,0.008059914590492365,0,low
Roxas (OR),0.8222924967554388,0.10936705958771946,0.2934798349473804,0.01701537524659499,1,medium
Roxas (PN),0.7376365601704313,0.1436282470116985,0.12639247107821286,0.00933926611279274,1,medium
Roxas (ZN),0.6903411774171544,0.06529876646988772,0.17716943190296264,0.17156103914048032,1,medium
Sabangan,0.6696319565666071,0.15088805252532972,0.11227757583089974,0.0,1,medium
Sablan,0.8050114915186646,0.08300250272242707,0.19889170575759385,1.0,1,medium
Sablayan,0.781363800142026,0.1356042514440008,0.34086555470621727,0.02609877105492766,1,medium
Sabtang,0.22669250655034057,0.24857701443682378,0.0,0.06767769552968986,0,low
Sadanga,0.6696319565666071,0.2478128243827573,0.00852393024675402,0.09019428232217645,1,medium
Sagada,0.6696319565666071,0.13280222124575713,0.1697453636235317,0.1339481043848493,1,medium
Sagay (CM),0.5397095811630047,0.38855115933999457,0.22336363453053282,0.04554491419389336,0,low
Sagay (NO),0.4259487936529036,0.2790172515904706,0.15251419280213646,0.0035821842624410506,0,low
Sagbayan,0.9489965472971318,0.2459023492475912,0.1280422640291975,0.011130358244013264,1,medium
Sagnay,0.47527312034086255,0.09866839883078919,0.05664289131713963,0.02788986318614818,0,low
Saguday,0.5724525384537349,0.9306166376911271,0.1884430170680244,0.25766139659129556,2,high
Saguiaran,0.7376365601704313,0.4042170554483567,0.0,0.004477730328051314,1,medium
Saint Bernard,0.9854475745374534,0.2965936228339988,0.1379410217351054,0.006652627915961952,1,medium
Salay,0.8222924967554388,0.19177222041788458,0.08542261279542741,0.004605665480281351,1,medium
Salcedo (ES),0.4896156550515457,0.5439364703335052,0.12419274714356666,0.059233975482507376,2,high
Salcedo (IS),0.7376365601704313,0.06644505155098739,0.04298627188954447,0.14699748991231312,1,medium
Sallapadan,0.889527500935763,0.22628813785988577,0.03409572098701608,0.12883069829564778,1,medium
Salug,0.8760944928164891,0.6011233593794776,0.1611297782128341,0.01445667220199424,2,high
Salvador,0.49311383424927335,0.3428271211050188,0.07286585533515536,0.01919027283450563,0,low
Salvador Benedicto,0.6501820802272418,0.38473020906966227,0.015398067542523394,0.018934402530045556,1,medium
Samal,0.5481751748215055,0.06466194142483234,0.19302577526520398,0.10912868485222202,0,low
Samboan,0.6501820802272418,0.24717599933770196,0.1458233658342543,0.09659103993367833,1,medium
Sampaloc,0.5756008997316896,0.13203803119169072,0.19110101682238856,0.0569311427423667,0,low
San Agustin (IA),0.511724147581184,0.0,0.08578923345120178,0.016759504942134917,0,low
