city_municipality,Availability of Basic Utilities,Utilities,Transportation Vehicles,Cost of Doing Business,Poverty Incidents,Cluster_Id,Vulnerability
Mabalacat,1.0,0.9098473080844077,0.9999999999999999,0.5835253967724293,0.028108183838654006,2,low
Mabinay,0.63744,0.8558357731288352,0.01404944937866306,0.8393963165673028,0.38855115933999457,0,medium
Mabini (BL),0.82,0.5681150201478359,0.0025757323860882276,0.8163769831551644,0.0971400187226563,2,low
Mabini (BS),0.925,0.8485092873146725,0.052451277680342086,0.6705124601332859,0.13076438110157998,2,low
Mabini (CV),0.8993600000000002,0.7118618077109843,0.04706565541852125,0.8087981362823722,0.31467945411357134,2,low
Mabini (PS),0.66784,0.8515761883531592,0.0163910242751069,0.8643386409770153,0.2597851352297983,0,medium
Mabitac,0.9500000000000001,0.7147015308947682,0.011239559502930447,0.8072710551960629,0.010149717568092517,2,low
Mabuhay,0.655,0.8479981371415913,0.0037465198343101494,0.7556330910553206,0.5188455635583236,0,medium
Macabebe,0.5,0.853563994581808,0.039572615749900945,0.6732838295121428,0.34957746658260574,0,medium
Macalelon,0.5950000000000001,0.8520305440625646,0.024586536412660356,0.7063705863821697,0.04211833482987218,2,low
Macarthur,0.0,0.5679446367568088,0.0018732599171550747,0.6235122978102223,0.2160989371389998,1,high
Maco,0.97996,0.8577667848938084,0.08663827116842221,0.765134928925687,0.2245050277337307,2,low
Maconacon,0.2952,0.8518601606715376,0.0014049449378663059,0.7017893431232427,0.4689184800259824,0,medium
Macrohon,0.36252,0.5677174589021061,0.0,0.4586440990476104,0.26717230575244066,0,medium
Madalag,0.5,0.8231789565153187,0.0,0.4163948556597301,0.24844964942781267,0,medium
Madalum,1.0,0.42595847756760663,0.03090878863305873,0.9854305152654379,0.9144412815467206,0,medium
Madamba,0.7708400000000001,0.7165757481960657,0.01662518176475129,1.0000000000000002,0.9457730737634449,0,medium
Maddela,0.9511200000000001,0.8546430893916459,0.03746519834310149,0.8301207129319448,0.08988021320902508,2,low
Madrid,0.80252,0.8522577219172673,0.011239559502930447,0.6992442079793946,0.2453928892115469,2,low
Madridejos,0.66072,0.8518033662078619,0.058305214921451694,0.7534273072639854,0.22042934744537632,0,medium
Magalang,0.88736,0.8554382118831054,0.1210594221461467,0.6284328924216622,0.03524062434327416,2,low
Magallanes (AN),0.625,0.4230051654564712,0.01568855180617375,0.7118002080223791,0.23915200377000423,0,medium
Magallanes (CE),0.8753600000000001,0.8537911724365108,0.05455869508714155,0.715137162988758,0.4291805972145272,2,low
Magallanes (SO),0.41168,0.7211760997537959,0.01522023682688498,0.755180622585303,0.14783129230906394,0,medium
Magarao,0.0,0.8509514492527267,0.015454394316529365,0.09384139509603368,0.1799272745798547,1,high
Magdalena,0.87,0.8519737495988889,0.021542489047283356,0.8065357939322848,0.07153965191143036,2,low
Magdiwang,0.0,0.7287297634226614,0.0119420319718636,0.8000881182345361,0.3038534283476301,0,medium
Magpet,0.9262800000000001,0.8551542395647271,0.02880137122625927,0.8671100103558722,0.5031796674499615,2,low
Magsaysay (DS),0.86252,0.8456127696672127,0.06743735701758269,0.7658136316307134,0.1236319405969598,2,low
Magsaysay (LN),0.5146000000000001,0.5738512609790797,0.012878661930441137,0.5357334146268352,0.3005419381133421,0,medium
Magsaysay (MO),0.7083200000000001,0.8519169551352133,0.014517764357951827,0.7779737217624327,0.37797986359207536,0,medium
Magsaysay (OM),0.45832,0.7250949177474179,0.011473716992574831,0.8383782625097633,0.23966146380604858,0,medium
Magsaysay (PN),0.42500000000000004,0.7332165260530402,0.0,0.548402531787324,0.2718848110858504,0,medium
Magsingal,0.8997600000000001,0.8517465717441862,0.0039806773239545335,0.8679583887371549,0.028362913856676147,2,low
Maguing,0.0,0.1419861591892022,0.0011707874482219216,0.6410454510233989,0.940805838412013,1,high
Mahaplag,0.8500000000000001,0.8487364651693751,0.01568855180617375,0.7496378838275892,0.37785249858306424,2,low
Mahatao,1.0,0.8513490104984565,0.002341574896443843,0.3699037203654362,0.1991593909405269,2,low
Mahayag,0.7675200000000001,0.7093628513092542,0.02201080402657213,0.8118522984549899,0.4225576167459513,0,medium
Mahinog,1.0,0.8582211406032139,0.06181757726611746,0.5678021174393225,0.3075470136089512,2,low
Maigo,0.8500000000000001,0.7088517011361731,0.03348452101914696,0.7199446404826932,0.21100433677855684,2,low
Maimbung,0.062200000000000005,0.8485092873146725,0.3472555571426219,0.16567076471130537,0.8790338090416419,1,high
Mainit,0.76,0.8553814174194297,0.008195512137553452,0.817790947123969,0.46815428997191605,0,medium
Maitum,0.9547599999999999,0.8588458797036463,0.02926968620554804,0.8641689653007585,0.4636965146565284,2,low
Majayjay,0.8058400000000001,0.3572371765200328,0.05596364002500785,0.6068275229783284,0.011805462685236485,2,low
Makati,0.9962,0.9520455945954386,0.7272931628354576,0.29100453090614165,0.0,2,low
Makato,0.6784,0.8512922160347807,0.01404944937866306,0.23693454873905528,0.15076068751631863,0,medium
Makilala,0.97144,0.8551542395647271,0.19809723623914913,0.8602098661881059,0.23061854816626232,2,low
Malabang,0.0,0.0,0.0,0.12687159340730814,0.8764865088614204,1,high
Malabon,0.9868000000000001,0.9342121330012749,0.26178807342242166,0.43483294581294163,0.3159531042036821,2,low
Malabuyoc,0.8,0.7499708928373661,0.02552316637123789,0.7845345145776856,0.19342796553502856,2,low
Malalag,0.9153600000000002,0.8562333343745651,0.01030292954435291,0.702468045828269,0.3643518076278904,2,low
Malangas,0.37376000000000004,0.7101011793370381,0.0072588821789759134,0.7052959737658782,0.5541256710543911,0,medium
Malapatan,0.8684799999999999,0.8569148679386731,0.027396426288392967,0.8815324428376785,0.14133567684949913,2,low
Malasiqui,0.76824,0.8600385634408356,0.05736858496287416,0.8174515957714559,0.006328767297760284,2,low
Malay,0.95948,0.8566876900839704,0.9999999999999999,0.734084280170739,0.1426093269396099,2,low
Malaybalay,0.9099600000000001,0.964086020894683,0.07820860154122436,0.6658180997568548,0.24692126931967978,2,low
Malibcong,0.97,0.8561765399108894,0.003044047365376996,0.7361203882858176,0.20667392647218033,2,low
Malilipot,0.7000000000000001,0.7103851516554165,0.01241034695115237,0.47103042341433843,0.30436288838367437,0,medium
Malimono,0.995,0.8515761883531592,0.014986079337240598,0.8842472536577834,0.4200103165657299,2,low
Malinao (AK),0.8597600000000001,0.8527688720903485,0.00702472468933153,0.7472624243599975,0.1578931280209388,2,low
Malinao (AY),0.65,0.7104419461190922,0.04378745056349987,0.6050176490982586,0.4007782002050576,0,medium
Malita,0.9800000000000001,0.8571420457933759,0.02809889875732612,0.7860050371052425,0.42828904215144975,2,low
Malitbog (BK),0.8145600000000001,0.8528256665540241,0.0025757323860882276,0.8052349470809845,0.4257417419712282,2,low
Malitbog (SL),0.45872,0.4344208526552831,0.00023415748964438434,0.4751591982032478,0.35199740175381616,0,medium
Mallig,0.64892,0.8525416942356459,0.011239559502930447,0.7838558118726595,0.1801820045978768,2,low
Malolos,0.98636,0.9514208554950062,0.46714419184054673,0.46028429725142384,0.009385527514026073,2,low
Malungon,0.7136800000000001,0.861401630569052,0.31283440616489744,0.8639992896245021,0.4076559106916557,2,low
Maluso,0.81772,0.7435531184420141,0.3606025340523519,1.0000000000000002,0.8986480204293473,0,medium
Malvar,0.99996,0.8613448361053763,0.25687076613988963,0.810381775927433,0.0917906883441912,2,low
Mamasapano,0.885,0.5904920388360542,0.12082526465650231,0.7482239198587846,0.8972470053302255,0,medium
Mambajao,0.9,0.8559493620561867,0.10373176791246225,0.6335231627093585,0.24513815919352477,2,low
Mamburao,0.80612,0.8243716402525081,0.027396426288392967,0.8340798120445976,0.13980729674136624,2,low
Mambusao,0.46752000000000005,0.8562901288382407,0.034421150977724496,0.8023504605846232,0.033202784199096974,0,medium
Manabo,0.9806400000000001,0.8594706188040788,0.012878661930441137,0.8227681002941609,0.18502187494029765,2,low
Manaoag,0.74392,0.8484524928509968,0.03512362344665765,0.8393397580085507,0.09140859331715796,2,low
Manapla,0.7650000000000001,0.8535072001181323,0.029035528715903654,0.7870230911627818,0.2771067764553044,2,low
Manay,0.83408,0.8534504056544566,0.009600457075419759,0.7841386046664205,0.44420966827783404,2,low
Mandaluyong,0.99048,0.8566308956202947,0.7703781409300243,0.35361485544480764,8.788185621763991e-05,2,low
Mandaon,0.23908000000000001,0.8695232388746743,0.012878661930441137,0.7779737217624327,0.38447547905164015,0,medium
Mandaue,0.9831200000000001,0.868330555137485,0.5542507779882577,0.6549022979176835,0.1389157416782887,2,low
Mangaldan,0.87036,0.861401630569052,0.10864907519499432,0.8534793976965962,0.08644135796572607,2,low
Mangatarem,0.74556,0.8578235793574841,0.018966756661195128,0.8874145329479055,0.15852995306599418,2,low
Mangudadatu,0.925,0.57805405129108,0.0,0.9984389837784398,0.634365626731368,0,medium
Manila,1.0,0.9055877233087317,0.9999999999999999,0.4021420988541803,0.06759133663208705,2,low
Manito,0.87252,0.850894654789051,0.00702472468933153,0.6416110366109207,0.4459927784039891,2,low
Manjuyod,0.8740000000000001,0.8528256665540241,0.006322252220398377,0.8378692354809938,0.291753752491578,2,low
Mankayan,0.9472000000000002,0.857312429184403,0.008195512137553452,0.7215848386865067,0.10389036420024327,2,low
Manolo Fortich,0.96932,0.8606065080775925,0.058773529900740466,0.8215238120016131,0.2658986556623299,2,low
Mansalay,0.8724000000000001,0.7101579738007138,0.0004683149792887687,0.6783740997998393,0.2688280508695846,2,low
Manticao,0.76424,0.8520873385262403,0.011005402013286064,0.7845910731364378,0.19712155079634974,2,low
Manukan,0.775,0.7132248748392006,0.012878661930441137,0.6761117574497519,0.5989581542262893,0,medium
Mapanas,0.36924,0.7152694755315251,0.0,0.24768067490196988,0.5137509631978806,1,high
Mapandan,0.76972,0.8517465717441862,0.011707874482219216,0.5930837932015481,0.12694343083124773,2,low
Mapun,0.41,0.7098740014823354,0.025054851391949122,0.7227725684203024,0.21164116182361217,0,medium
Marabut,0.925,0.8100594354062364,0.01241034695115237,0.5080762793970178,0.3214297995911583,2,low
Maragondon,0.83752,0.8541319392185648,0.07727197158264683,0.7096509827897961,0.05026969540658094,2,low
Maragusan,0.9243600000000001,0.8590162630946734,0.19762892125986037,0.8039906587884365,0.2616956103649644,2,low
Maramag,0.94072,0.8633894367977007,0.09202389343024305,0.7930748569492654,0.27048379598672856,2,low
Marantao,0.0,0.7173140762238495,0.0,0.12936016999240418,0.8288519954912785,1,high
Marawi,0.0,0.0,0.0,0.07930584549672276,0.7767597068057491,1,high
Marcos,0.7000000000000001,0.7224823724183366,0.010537087033997293,0.8471448391163516,0.03575008437931847,2,low
Margosatubig,0.75752,0.7128841080571465,0.0056197797514652235,0.5286635947828124,0.3834565589795515,0,medium
Maria,0.9548000000000001,0.9006466049689476,0.07680365660335807,0.7757679379710973,0.2892064523113565,2,low
Maria Aurora,0.7843200000000001,0.5720338381414579,0.010537087033997293,0.7761638478823627,0.12465086066904839,2,low
Maribojoc,0.8825200000000001,0.8530528444087268,0.016859339254395672,0.7977692173256963,0.1096217896057416,2,low
Marihatag,0.31152,0.8487932596330507,0.004448992303243302,0.810381775927433,0.4537620439536646,0,medium
Marikina,1.0,0.9062692568728398,0.20605859088705822,0.5684808201443488,0.033202784199096974,2,low
Marilao,0.88736,0.8955351032381361,0.20207791356310367,0.7725441001222231,0.017918983117768055,2,low
Maripipi,0.25,0.8486228762420237,0.0016391024275106902,0.5377695227419136,0.2321469282743952,0,medium
Mariveles,0.9589600000000001,0.8549838561737001,0.12550841444939,0.8143974335988382,0.03447643428920773,2,low
Marogong,0.0,0.2839723183784044,0.0,0.12217723303087702,1.0,1,high
Masantol,0.9885600000000001,0.8537911724365108,0.05455869508714155,0.7787089830262108,0.10248934910112144,2,low
Masbate,0.97616,0.9999999999999999,0.26319301836028797,0.7050697395308694,0.2210661724904317,2,low
Masinloc,0.87012,0.8545295004642945,0.08172096388589013,0.5635602255329089,0.09433798852441268,2,low
Masiu,0.0,0.7621249080639618,0.0,1.0000000000000002,0.9261588623757394,0,medium
Maslog,0.88752,0.7542872720767179,0.0011707874482219216,0.04638876430295252,0.9073088410421005,0,medium
Mataasnakahoy,0.9,0.8525416942356459,0.039572615749900945,0.7928486227142566,0.08886129313693648,2,low
Matag-Ob,0.50468,0.8517465717441862,0.008195512137553452,0.8452218481187777,0.3437186761680963,0,medium
Matalam,0.9874800000000001,0.8546998838553216,0.03254789106056942,0.8659222806220763,0.4293079622235383,2,low
Matalom,0.71352,0.7083973454267677,0.017795969212973207,0.828028046258114,0.3097122187621395,0,medium
Matanao,0.924,0.7067503059801729,0.017093496744040055,0.7740146226497799,0.23978882881505964,2,low
Matanog,0.95252,0.7115210409289301,0.06696904203829392,1.0000000000000002,0.7956097281393881,0,medium
Mati,0.627,0.9837936997901443,0.13627965897303168,0.4370952881630289,0.2460297142566023,0,medium
Matnog,0.25416,0.42584488864025527,0.1807695820054647,0.6691550547232337,0.44484649332288934,1,high
Matuguinao,0.8575200000000001,0.7173708706875251,0.008897984606486603,0.633014135680589,0.4785982207108242,0,medium
Matungao,0.28332,0.8533368167271053,0.003044047365376996,0.5430860272646189,0.49375465678314195,0,medium
Mauban,0.91472,0.8537911724365108,0.04355329307385548,0.8623590914206889,0.0733227620375854,2,low
Mawab,0.8925200000000001,0.8536775835091595,0.06767151450722707,0.7078411089097263,0.20196142113877055,2,low
Mayantoc,0.8,0.8523713108446187,0.0025757323860882276,0.6901948385790453,0.05969470607340044,2,low
Maydolong,0.8566800000000001,0.8512922160347807,0.009600457075419759,0.5817155228923595,0.5631685866941774,0,medium
Mayorga,0.0,0.5683421980025386,0.011707874482219216,0.595855162580405,0.34855854651051715,1,high
Mayoyao,0.6708400000000001,0.850894654789051,0.008195512137553452,0.7938101182130437,0.1938100605620618,2,low
Medellin,0.89956,0.8602657412955383,0.032313733570925034,0.8051218299634801,0.22934489807615155,2,low
Medina,0.8525200000000001,0.8534504056544566,0.07867691652051313,0.7826115235801117,0.20336243623789235,2,low
Mendez,0.9,0.7125433412750923,0.06673488454864954,0.7677931811870398,0.08962548319100293,2,low
Mercedes,0.67284,0.8539047613638622,0.009600457075419759,0.8501424427302173,0.45490832903476425,0,medium
Mercedes (ES),0.4,0.709930795946011,0.0004683149792887687,0.7718088388584445,0.4417897331066236,0,medium
Merida,0.50188,0.5681150201478359,0.014283606868307444,0.7452828748036711,0.26487973559024125,0,medium
Mexico,0.9824400000000001,0.8564037177655921,0.017093496744040055,0.7353285684632871,0.030655484018875485,2,low
Meycauayan,0.99828,0.8516329828168349,0.33390858023289205,0.5250438470226726,0.037915289532506724,2,low
Miag-ao,0.99996,0.8753162741695937,0.050812175252831396,0.7692071451558442,0.19406479058008394,2,low
Midsalip,0.7581600000000001,0.8472598091138074,0.008195512137553452,0.8286501904043881,0.5492858007119703,0,medium
Midsayap,0.9168,0.8692960610199716,0.6942769567955995,0.8382651453922592,0.286659152131135,2,low
Milagros,0.24996000000000002,0.8551542395647271,0.038635985791323414,0.5460836308784845,0.4352941176470588,0,medium
Milaor,0.8825200000000001,0.5681718146115116,0.0,0.5032122433443302,0.19712155079634974,2,low
Mina,0.9925200000000001,0.8590162630946734,0.025054851391949122,0.8099858660161678,0.17674314935457783,2,low
Minalabac,0.7637200000000001,0.5289836346752917,0.004448992303243302,0.8323830552820319,0.3823102738984519,0,medium
Minalin,0.86252,0.8528824610176998,0.03254789106056942,0.5152026577997929,0.05052442542460309,2,low
Minglanilla,0.9589600000000001,0.5853805371052428,0.14096280876591935,0.7717522802996926,0.07013863681230854,2,low
Mlang,0.9306800000000002,0.8628782866246197,0.08359422380304521,0.8540449832841179,0.2344394984365945,2,low
Moalboal,0.75,0.8525416942356459,0.06462746714185007,0.7861747127814991,0.18731444510249698,2,low
Mobo,0.5,0.3559876983191678,0.004214834813598918,0.6618024420854498,0.2862770571041018,0,medium
Mogpog,0.83752,0.8524848997719701,0.2866087673247264,0.7808582082587938,0.12592451075915914,2,low
Moises Padilla,0.43124000000000007,0.8632758478703495,0.018030126702617593,0.8093071633111415,0.3834565589795515,0,medium
Molave,0.85956,0.7091356734545515,0.026693953819459812,0.76728415415827,0.20883913162536855,2,low
Moncada,0.5,0.5368780651262114,0.03184541859163627,0.802293902025871,0.0644072114068102,0,medium
Mondragon,0.6475200000000001,0.7145311475037412,0.002341574896443843,0.6456266942823257,0.4755414604945583,0,medium
Monkayo,0.9674,0.866001982126782,0.046831497928876864,0.796977397503166,0.32919906514083386,2,low
Monreal,0.064,0.1419861591892022,0.0004683149792887687,0.08959950318961996,0.4787255857198352,1,high
Montevista,0.83752,0.8528824610176998,0.04402160805314426,0.744264820746132,0.32677912996962344,2,low
Morong (BN),0.7275200000000001,0.8490772319514293,0.25101682889878,0.693475234986672,0.020593648307000615,2,low
Morong (RL),0.9949600000000001,0.8631054644793225,0.06837398697616022,0.8361159201596762,0.09930522387584458,2,low
Motiong,0.67376,0.8486796707056994,0.0014049449378663059,0.8399053435960724,0.3651159976819568,0,medium
Mulanay,0.8222400000000001,0.856062950983538,0.021308331557638973,0.8368511814234545,0.24131720892319253,2,low
Mulondo,0.875,0.567035925337998,0.025289008881593508,0.23455908927146363,0.9679345853313718,0,medium
Munai,0.42708000000000007,0.852144132989916,0.0037465198343101494,0.7665488928944919,0.43491202262002565,0,medium
Muntinlupa,1.0,0.8619127807421332,0.4254641586838463,0.5178609100611454,0.24284558903132542,2,low
Murcia,0.83752,0.8561765399108894,0.01404944937866306,0.8022373434671188,0.5677537270185762,0,medium
Mutia,0.70252,0.7524130547754203,0.0028098898757326117,0.5259487839627077,0.042373064847894326,2,low
Naawan,0.8569200000000001,0.8533936111907809,0.01241034695115237,0.8078366407835851,0.1842576848862312,2,low
Nabas,0.8825200000000001,0.8519169551352133,0.02926968620554804,0.6961334872480245,0.18731444510249698,2,low
Nabua,0.9179200000000001,0.42595847756760663,0.027864741267681736,0.7312563522331299,0.16973807385896872,2,low
Nabunturan,0.9222,0.8528824610176998,0.07118387685189283,0.6919481539003631,0.19495634564316144,2,low
Naga (CS),1.0,0.9999999999999999,0.8518649473262702,0.7996356497645185,0.38969744442109416,2,low
Naga (CU),0.9067600000000001,0.9619278312750071,0.32618138307462735,0.6221548924001699,0.1669360436607251,2,low
Naga (ZS),0.6457600000000001,0.355590137073438,0.011473716992574831,0.4722747117068864,0.0882244680918811,0,medium
Nagbukel,0.7450000000000001,0.8527688720903485,0.003044047365376996,0.8689764427946942,0.05510956574900176,2,low
Nagcarlan,0.9603600000000001,0.8622535475241871,0.05385622261820839,0.8226549831766568,0.002253087009405904,2,low
Nagtipunan,0.99996,0.881166103928189,0.009834614565064142,0.877233992372513,0.25660101000452146,2,low
Naguilian (IA),0.71096,0.7109530962921733,0.020137544109417052,0.680806117826183,0.1524164326334626,2,low
Naguilian (LU),0.8074,0.8597545911224572,0.035591938425946414,0.8827767311302266,0.007857147405893179,2,low
Naic,0.97144,0.8556085952741325,0.10349761042281788,0.8400184607135766,0.048868680307459125,2,low
Nampicuan,0.16636,0.8564605122292678,0.0039806773239545335,0.5637864597679176,0.056383215839112516,0,medium
Narra,0.9575200000000001,0.8588458797036463,0.03395283599843573,0.8306297399607143,0.10376299919123218,2,low
Narvacan,0.7518400000000001,0.8548702672463487,0.021308331557638973,0.7906993974816736,0.051161250469658456,2,low
Nasipit,0.7325200000000001,0.716348570341363,0.05455869508714155,0.8055742984334977,0.22272191760757565,2,low
Nasugbu,0.8085200000000001,0.8676490215733769,0.09577041326455318,0.794884730829335,0.14031675677741057,2,low
Natividad,0.70752,0.8533368167271053,0.01732765423368444,0.7416065684847792,0.11777315018245037,2,low
Natonin,0.89752,0.8503267101522942,0.0037465198343101494,0.7435861180411056,0.2658986556623299,2,low
Naujan,0.95276,0.8594706188040788,0.04987554529425386,0.8590786950130622,0.1301275560565246,2,low
Naval,0.94652,0.8530528444087268,0.038401828301679035,0.7631553793693608,0.2632239904730973,2,low
Navotas,1.0,0.9498874049757629,0.25312424630557945,0.4641868378053243,0.14783129230906394,2,low
New Bataan,0.92016,0.7093060568455785,0.011707874482219216,0.7772384604986542,0.2981220029421317,2,low
New Corella,0.8402799999999999,0.8543591170732675,0.004917307282532071,0.7833467848438898,0.2214482675174649,2,low
New Lucena,0.6638000000000001,0.8518033662078619,0.0163910242751069,0.7804622983475287,0.1251603207050927,2,low
New Washington,0.885,0.8531096388724025,0.07633534162406928,0.8345322805146149,0.11662686510135069,2,low
Norala,0.8775200000000001,0.8532800222634296,0.0238840639437272,0.8201098480328086,0.2853855020410243,2,low
Northern Kabuntalan,0.0,0.7136224360849303,0.008429669627197836,0.7607799199017691,0.8063083888963184,1,high
Norzagaray,0.9892799999999999,0.8548702672463487,0.011239559502930447,0.7478280099475194,0.07701634729890657,2,low
Noveleta,0.9,0.7212328942174716,0.07094971936224845,0.7726572172397275,0.02390513854128855,2,low
Nueva Era,0.71,0.8536775835091595,0.010068772054708526,0.8720306049673119,0.04976023537053664,2,low
Nueva Valencia,0.86252,0.8512922160347807,0.020371701599061435,0.7832336677263854,0.1659171235886365,2,low
Numancia,0.6952400000000001,0.852314516380943,0.002341574896443843,0.7457353432736886,0.05625585083010144,2,low
Nunungan,0.13,0.7101579738007138,0.0037465198343101494,0.16719784579761432,0.5352756497207521,1,high
Oas,0.7689600000000001,0.8523713108446187,0.009132142096130988,0.6605581537929017,0.40778327570066675,0,medium
Obando,0.45984,0.7200970049439579,0.03090878863305873,0.6839168385575531,0.03141967407294194,0,medium
Ocampo,0.66124,0.7106691239737949,0.019669229130128283,0.6903079556965497,0.3667717427991008,0,medium
Odiongan,0.9949600000000001,0.8633894367977007,0.15407562818600487,0.7885501722490909,0.09433798852441268,2,low
Old Panamao,0.08928000000000001,0.2839723183784044,0.01990338661977267,0.06160301660728962,1.0,1,high
Olongapo,0.7028800000000001,0.908029885246786,0.0941313108370425,0.6443258474310254,0.1287265409574028,2,low
Olutanga,0.7028,0.5697620595944307,0.002107417406799459,0.7688112352445791,0.43847824287233567,0,medium
Omar,0.0,0.7445186243245007,0.04285082060492233,0.23410662080144606,0.9829636563946786,1,high
Opol,0.89644,0.861572013960079,0.11145896507072695,0.7743539740022929,0.13331168128180146,2,low
Orani,0.97236,0.8564605122292678,0.09459962581633126,0.7916043344217085,0.05689267587515681,2,low
Oras,0.645,0.8895716845521897,0.11988863469792478,0.7078976674684785,0.675377159632934,0,medium
Orion,0.98744,0.8618559862784575,0.119420319718636,0.7762204064411149,0.0803278375331945,2,low
Ormoc,0.9568,0.8682169662101337,0.21238084310745659,0.7397966946047094,0.25379897980627786,2,low
Oroquieta,0.9614800000000001,0.9610759143198718,0.10724413025712802,0.6127661716473076,0.17012016888600195,2,low
Oslob,0.8400000000000001,0.781832586959423,0.017093496744040055,0.7982216857957138,0.2599125002388094,2,low
Oton,0.9039600000000001,0.8558357731288352,0.04823644286674317,0.7792745686137328,0.12044781537168293,2,low
Ozamiz,0.88912,0.9476156264287356,0.3933845826025657,0.3725054140680366,0.2410624789051704,2,low
Padada,0.875,0.7107827129011463,0.038635985791323414,0.7485067126525455,0.09293697342529086,2,low
Padre Burgos (QN),0.52,0.709590029163957,0.018732599171550745,0.8210147849728435,0.07408695209165185,0,medium
Padre Burgos (SL),0.10664000000000001,0.7136792305486059,0.0,0.7935838839780349,0.27748887148233764,0,medium
Padre Garcia,0.97716,0.8612880416417006,0.05924184488002923,0.7843082803426769,0.2383878137159378,2,low
Paete,0.8325200000000001,0.8523713108446187,0.018498441681906362,0.8391700823322938,0.040717319730750365,2,low
Pagadian,0.89516,0.8277793080730489,0.26576875074637624,0.7268447846504595,0.15127014755236295,2,low
Pagagawan,0.7675200000000001,0.7118050132473086,0.0730571367690479,0.6280369825103969,0.8322908507345776,0,medium
Pagalungan,0.6538,0.5672631031927007,0.0016391024275106902,0.3794055582358029,0.7509046099765011,0,medium
Pagayawan,0.7875200000000001,0.567035925337998,0.0,0.7452263162449189,1.0,0,medium
Pagbilao,0.8069200000000001,0.8659451876631064,0.026693953819459812,0.849407181466439,0.052434900559769196,2,low
Paglat,0.9575200000000001,0.7240158229375798,0.046597340439232485,0.6174605320237387,0.8989027504473694,0,medium
Pagsanghan,0.8250000000000001,0.7553663668865558,0.017093496744040055,0.718926586425154,0.3437186761680963,2,low
Pagsanjan,0.9,0.8533936111907809,0.3610708490316406,0.8382085868335067,0.0018709919823726787,2,low
Pagudpud,0.88332,0.8515193938894835,0.014751921847596211,0.8546671274303919,0.04441090499207151,2,low
Pakil,0.9575200000000001,0.8564605122292678,0.017561811723328824,0.7194921720126759,0.014607492883480119,2,low
Palanan,0.22608000000000003,0.8519737495988889,0.003044047365376996,0.8104948930449374,0.3707200580784441,0,medium
Palanas,0.4,0.8506674769343483,0.018498441681906362,0.26447856685136806,0.36053085735755813,0,medium
Palapag,0.56392,0.7062391558070918,0.0009366299585775374,0.2397624766766644,0.48140025090906774,0,medium
Palauig,0.6860400000000001,0.8523713108446187,0.018498441681906362,0.7171732711038366,0.10350826917321003,2,low
Palayan,0.9122400000000002,0.3549653979730055,0.0,0.18767204406590432,0.04632138012723763,2,low
Palimbang,0.25632000000000005,0.8519169551352133,0.008429669627197836,0.8184696498289952,0.7426258843907813,0,medium
Palo,0.48792,0.8568580734749974,0.02552316637123789,0.7719219559759489,0.20832967158932428,0,medium
Palompon,0.50196,0.8519737495988889,0.122464367084013,0.7899641362178953,0.23724152863483816,0,medium
Paluan,0.38752000000000003,0.8523713108446187,0.0077271971582646825,0.6864619737014015,0.2604219602748537,0,medium
Pambujan,0.54412,0.42595847756760663,0.05736858496287416,0.7069361719696914,0.5411344401352616,0,medium
Pamplona (CG),0.39752000000000004,0.8872431115414868,0.01522023682688498,0.4284983872326973,0.36473390265492356,0,medium
Pamplona (CS),0.09832,0.8515193938894835,0.00023415748964438434,0.5019113964930301,0.18094619465194325,0,medium
Pamplona (NR),0.71252,0.8518601606715376,0.009366299585775372,0.7989569470594922,0.2981220029421317,0,medium
Panabo,0.8169200000000001,0.946650120546249,0.9999999999999999,0.5750416129596019,0.08223831266836061,2,low
Panaon,0.945,0.8669674880092687,0.029035528715903654,0.7813106767288114,0.20234351616580373,2,low
Panay,0.7671600000000001,0.848566081778348,0.02809889875732612,0.8251435597617527,0.05052442542460309,2,low
Pandag,1.0,0.7212896886811473,0.0,0.7571601721416292,0.8659152131135013,0,medium
Pandami,0.0,0.0,0.0018732599171550747,0.0,0.8645141980143793,1,high
Pandan (AE),0.77536,0.8531096388724025,0.018264284192261976,0.7724875415634709,0.26182297537397553,2,low
Pandan (CT),0.0,0.17748269898650276,0.0,0.7759941722061061,0.21049487674251252,1,high
Pandi,0.86792,0.8588458797036463,0.0702472468933153,0.7865140641340123,0.062369371262633005,2,low
Panganiban,0.49996,0.42618565542230935,0.056666112493941004,0.6490767663662087,0.2513790446350674,0,medium
Pangantucan,0.9176000000000001,0.8548702672463487,0.014283606868307444,0.8494637400251912,0.37581465843888706,2,low
Pangil,0.8675200000000001,0.8524848997719701,0.03348452101914696,0.8218631633541262,0.04593928510020441,2,low
Panglao,0.775,0.5683989924662143,0.04214834813598918,0.7070492890871958,0.13254749122773501,2,low
Panglima Estino,0.10664000000000001,0.0,0.013346976909729906,0.0,1.0,1,high
Panglima Sugala,0.36252,0.9994121773009566,0.010771244523641678,0.6128792887648119,0.32257608467225796,0,medium
Pangutaran,0.0,0.00011358892735136177,0.0016391024275106902,0.0,0.9495940240337771,1,high
Paniqui,0.8785600000000001,0.8543591170732675,0.09647288573348634,0.7582347847579207,0.030400754000853344,2,low
Panitan,0.86252,0.8547566783189973,0.029972158674481195,0.8035947488771711,0.033202784199096974,2,low
Pantabangan,0.99996,0.8533368167271053,0.010771244523641678,0.8095333975461503,0.17597895930051138,2,low
