city_municipality,Budget for DRRMP,Early Warning System,Land Use Plan,Annual Disaster Drill,Poverty Incidents,Cluster_Id,Vulnerability
Pulilan,0.05562588713699304,0.5513600000000001,0.96924,0.5527337784177684,0.01231492272128078,0,medium
Pulupandan,0.0712449785991044,0.5,0.94284,0.5454466116856481,0.03052811900986441,0,medium
Pura,0.00575440211761997,1.0,0.95428,0.5598027665052144,0.07013863681230854,0,medium
Quezon (BK),0.05014550416783117,0.50292,0.96924,0.5454466116856481,0.043264619910971844,0,medium
Quezon (IA),0.006850478711452346,0.501,0.98284,0.5598027665052144,0.211259066796579,0,medium
Quezon (MM),0.9999999999999999,1.0,0.95384,0.8181699175284722,0.1883333651745856,2,low
Quezon (NE),0.03151220207268079,0.5,0.8,0.5454466116856481,0.16031306319214922,0,medium
Quezon (NV),0.007672536156826627,0.5119600000000001,0.9179600000000001,0.549024741458306,0.04683084016328193,0,medium
Quezon (PN),0.07261507434139486,0.40496,0.76968,0.0,0.35199740175381616,0,medium
Quezon (QN),0.010138708492949473,0.50756,0.90768,0.8727145786970371,0.26156824535595335,0,medium
Quinapondan,0.011234785086781848,0.5038,0.74616,0.5454466116856481,0.023268313496233168,0,medium
Quirino (IA),0.006850478711452346,0.5,0.95384,0.5992931011912553,0.6250679810735597,0,medium
Quirino (IS),0.006850478711452346,0.501,0.97716,0.549024741458306,0.17062962892204625,0,medium
R.T. Lim,0.0,0.40080000000000005,0.7828400000000001,0.5454466116856481,0.11178699475892988,0,medium
Ragay,0.04740531268325023,0.5044,0.82728,0.5527337784177684,0.3593845722764585,0,medium
Rajah Buayan,0.01068674678986566,0.54544,0.9846,0.5664790330322468,0.9050162708799011,0,medium
Ramon,0.058640097770032075,0.50584,0.9454400000000001,0.5490683771872409,0.14273669194862096,0,medium
Ramon Magsaysay,0.005480382969161876,0.50596,0.9885600000000001,0.549024741458306,0.38753223926790586,0,medium
Ramos,0.006302440414536158,0.50756,0.97692,0.0,0.0798183774971502,0,medium
Rapu-Rapu,0.034800431854177916,1.0,0.7846000000000001,0.0,0.5160435333600799,0,medium
Real,0.0,0.0,0.0,0.0,0.08300250272242707,1,high
Reina Mercedes,0.006028421266078065,0.502,0.98284,0.5598027665052144,0.16298772838138179,0,medium
Remedios T. Romualdez,0.01068674678986566,0.52652,0.78332,0.5607627525417811,0.3253781148705016,0,medium
Rizal (CG),0.01068674678986566,0.5038,0.96924,0.8325260723480384,0.38167344885339644,0,medium
Rizal (KA),0.006576459562994252,0.504,0.97716,0.549024741458306,0.24322768405835865,0,medium
Rizal (LA),0.01068674678986566,0.50756,0.9892000000000002,0.5530828642492472,0.4756688255035694,0,medium
Rizal (NE),0.058640097770032075,0.5109600000000001,0.97272,0.5527337784177684,0.0,0,medium
Rizal (OM),0.006850478711452346,0.40236000000000005,0.7081200000000001,0.5064799057468254,0.22845334301307402,0,medium
Rizal (PN),0.0668606722237749,0.50732,0.19488000000000003,0.43984814766330665,0.06568086149692094,1,high
Rizal (ZN),0.010412727641407566,0.41820000000000007,0.55384,0.5492865558319151,0.12324984556992656,0,medium
Rodriguez,0.05644794458236733,0.50656,0.9363600000000001,0.5490683771872409,0.04364671493800508,0,medium
Romblon,0.006850478711452346,0.40712000000000004,0.7892000000000001,0.4374481825718898,0.24857701443682378,0,medium
Ronda,0.007124497859910439,0.5189199999999999,0.97296,0.5798752018152462,0.24208139897725894,0,medium
Rosales,0.05891411691849017,0.5022000000000001,0.96364,0.5490683771872409,0.12286775054289333,0,medium
Rosario (AS),0.05891411691849017,0.5036400000000001,0.9272800000000001,0.43984814766330665,0.03842474956855102,0,medium
Rosario (BS),0.05891411691849017,0.5044,0.78788,0.5454466116856481,0.01728215807271268,0,medium
Rosario (CE),0.05891411691849017,0.52192,0.96412,0.5490683771872409,0.4231944417910068,0,medium
Rosario (LU),0.05891411691849017,0.69372,0.9897600000000001,0.6599904001396343,0.12388667061498194,0,medium
Rosario (NS),0.16605560396560487,0.0,0.18460000000000001,0.0,0.3921173795923046,1,high
Roxas (CZ),0.006850478711452346,0.40236000000000005,0.8914400000000001,0.0,0.3829470989435072,0,medium
Roxas (IA),0.05206363820703783,0.50292,0.8818,0.5527337784177684,0.18145565468798758,0,medium
Roxas (OR),0.05727000202774161,0.41588,0.79392,0.44333900597809484,0.10936705958771946,0,medium
Roxas (PN),0.06631263392685871,0.5,0.78788,0.46253872670942964,0.1436282470116985,0,medium
Roxas (ZN),0.009042631899117096,0.57576,0.97692,0.9999999999999999,0.06529876646988772,0,medium
Sabangan,0.01068674678986566,0.5189199999999999,0.99232,0.5454466116856481,0.15088805252532972,0,medium
Sablan,0.009864689344491378,0.5189199999999999,0.9897600000000001,0.5530828642492472,0.08300250272242707,0,medium
Sablayan,0.05891411691849017,0.6381600000000001,0.96364,0.5599773094209539,0.1356042514440008,0,medium
Sabtang,0.01068674678986566,0.5151600000000001,0.91284,0.5473665837587817,0.24857701443682378,0,medium
Sadanga,0.009590670196033284,0.50756,0.79444,0.5454466116856481,0.2478128243827573,0,medium
Sagada,0.008768612750659002,0.52272,0.78332,0.5473665837587817,0.13280222124575713,0,medium
Sagay (CM),0.01945535954052466,0.79544,0.97692,0.5492865558319151,0.38855115933999457,0,medium
Sagay (NO),0.5861269585518627,1.0,0.99992,0.4090849587642361,0.2790172515904706,2,low
Sagbayan,0.007124497859910439,0.501,0.9371600000000001,0.549024741458306,0.2459023492475912,0,medium
Sagnay,0.0,0.501,0.96,0.0,0.09866839883078919,0,medium
Saguday,0.011782823383698035,0.53788,0.9461600000000001,0.5646026966880482,0.9306166376911271,0,medium
Saguiaran,0.006850478711452346,0.0,0.6000000000000001,0.0,0.4042170554483567,1,high
Saint Bernard,0.006302440414536158,0.51296,0.8,0.5454466116856481,0.2965936228339988,0,medium
Salay,0.062476365848445396,0.40048000000000006,0.96364,0.0,0.19177222041788458,0,medium
Salcedo (ES),0.01068674678986566,0.5606,0.96924,0.5454466116856481,0.5439364703335052,0,medium
Salcedo (IS),0.02575779995506082,0.505,0.98284,0.549024741458306,0.06644505155098739,0,medium
Sallapadan,0.01068674678986566,0.50756,0.2,0.5607627525417811,0.22628813785988577,1,high
Salug,0.006850478711452346,0.501,0.5641200000000001,0.5454466116856481,0.6011233593794776,1,high
Salvador,0.4044522631241465,1.0,0.984,0.9999999999999999,0.3428271211050188,2,low
Salvador Benedicto,0.006850478711452346,0.51296,0.95384,0.43657546799319275,0.38473020906966227,0,medium
Samal,0.006028421266078065,0.5189199999999999,0.98284,0.43766636121656405,0.06466194142483234,0,medium
Samboan,0.010138708492949473,0.50756,0.97692,0.5473665837587817,0.24717599933770196,0,medium
Sampaloc,0.016167129759027534,0.5151600000000001,0.9846,0.5473665837587817,0.13203803119169072,0,medium
San Agustin (IA),0.006850478711452346,0.50896,0.93332,0.5526028712309639,0.0,0,medium
San Agustin (RN),0.006850478711452346,0.5448400000000001,0.9885600000000001,0.5598027665052144,0.37925351368218607,0,medium
San Agustin (SS),0.006850478711452346,0.5069600000000001,0.94284,0.5454466116856481,0.29493787771685487,0,medium
San Andres (CT),0.010412727641407566,0.502,0.8971600000000001,0.5598027665052144,0.1294907310114692,0,medium
San Andres (QN),0.006576459562994252,0.501,0.9846,0.6172273857834795,0.25023275955396773,0,medium
San Andres (RN),0.0,1.0,0.9892000000000002,0.0,0.2354584185086831,0,medium
San Antonio (NE),0.0,0.53508,0.91284,0.5454466116856481,0.2967209878430099,0,medium
San Antonio (NS),0.004384306375329501,0.0,0.0,0.4409826766156128,0.04593928510020441,1,high
San Antonio (QN),0.006302440414536158,0.503,0.99428,0.5562246367325565,0.3135331690324717,0,medium
San Antonio (ZA),0.0578180403246578,0.50584,0.96364,0.5490683771872409,0.0649166714428545,0,medium
San Benito,0.01068674678986566,0.5530400000000001,0.96756,0.5473665837587817,0.18221984474205402,0,medium
San Carlos (NO),0.18441488691229715,1.0,0.9545600000000001,0.4090849587642361,0.46547962478268345,0,medium
San Carlos (PS),0.6820336605121956,1.0,0.99992,0.9999999999999999,0.134203236344879,2,low
San Clemente,0.01068674678986566,0.51136,0.9307600000000001,0.5454466116856481,0.3293264301498449,0,medium
San Dionisio,0.06713469137223299,0.503,0.95428,0.5526028712309639,0.0365142744333849,0,medium
San Emilio,0.006850478711452346,0.501,0.9025600000000001,0.549024741458306,0.31264161396939416,0,medium
San Enrique (IO),0.006850478711452346,0.501,0.8914400000000001,0.549024741458306,0.10936705958771946,0,medium
San Enrique (NO),0.0,0.5,0.97144,0.5454466116856481,0.10414509421826539,0,medium
San Esteban,0.01068674678986566,0.50756,0.9461600000000001,0.5530828642492472,0.2545631698603443,0,medium
San Fabian,0.06028421266078065,0.50292,0.9897600000000001,0.5527337784177684,0.03371224423514127,0,medium
San Felipe,0.006302440414536158,0.505,0.9897600000000001,0.5526028712309639,0.11802788020047252,0,medium
San Fernando (BK),0.15893110610569441,0.50292,0.9897600000000001,0.5527337784177684,0.09013494322704722,0,medium
San Fernando (CS),0.0,0.501,0.99428,0.5598027665052144,0.4345299275929924,0,medium
San Fernando (CU),0.06055823180923874,0.50072,0.82308,0.43723000392721556,0.16311509339039285,0,medium
San Fernando (LU),0.7020370583496364,1.0,0.99992,0.9999999999999999,0.3449923262582071,2,low
San Fernando (MS),0.01150880423523994,0.50756,0.6000000000000001,0.5454466116856481,0.32919906514083386,0,medium
San Fernando (PA),0.7020370583496364,1.0,1.0,0.9999999999999999,0.3185004043839036,2,low
San Fernando (RN),0.006850478711452346,0.56972,0.9885600000000001,0.5526028712309639,0.018046348126779122,0,medium
San Francisco (AS),0.07754741901364055,0.5109600000000001,0.96364,0.5509010778025046,0.0,0,medium
San Francisco (CU),0.006850478711452346,0.502,0.78856,0.5526028712309639,0.2992682880232314,0,medium
San Francisco (QN),0.053433733949328294,0.42084000000000005,0.9182000000000001,0.5545228433040973,0.37581465843888706,0,medium
San Francisco (SL),0.0,0.5,0.0,0.0,0.3219392596272026,1,high
San Francisco (SN),0.01068674678986566,0.40304000000000006,0.75,0.0,0.380781893790319,0,medium
San Gabriel,0.006850478711452346,0.53584,0.9897600000000001,0.5633808962778722,0.2796540766355259,0,medium
San Guillermo,0.002740191484580938,0.501,0.96572,0.5598027665052144,0.04581192009119334,0,medium
San Ildefonso (BU),0.06110627010615492,0.5182800000000001,0.6000000000000001,0.5490683771872409,0.3185004043839036,0,medium
San Ildefonso (IS),0.01068674678986566,0.5038,0.9384800000000001,0.5473665837587817,0.042627794865916474,0,medium
San Isidro (AA),0.0046583255237875945,0.41516000000000003,0.0,0.5524283283152245,0.020975743334033837,1,high
San Isidro (BL),0.010412727641407566,0.5038,0.8,0.0,0.29200848250960015,0,medium
San Isidro (DN),0.031238182924222698,0.69696,0.96152,0.6638303442859013,0.3006693031223532,0,medium
San Isidro (DO),0.007124497859910439,0.502,0.97144,0.5454466116856481,0.3866406842048284,0,medium
San Isidro (IA),0.011782823383698035,0.5189199999999999,0.92432,0.5512065279050486,0.36995586802437763,0,medium
San Isidro (LE),0.026853876548893194,0.40476,0.97716,0.0,0.031037579045908713,0,medium
San Isidro (NE),0.05836607862157398,0.40148000000000006,0.55456,0.0,0.4406434480255239,1,high
San Isidro (NS),0.0,0.40476,0.0,0.43723000392721556,0.1245234956600373,1,high
San Isidro (SN),0.01068674678986566,0.52652,0.95384,0.5530828642492472,0.23061854816626232,0,medium
San Jacinto (MS),0.007124497859910439,0.503,0.4,0.5454466116856481,0.38855115933999457,1,high
San Jacinto (PS),0.010138708492949473,0.501,0.9885600000000001,0.5526028712309639,0.14184513688554343,0,medium
San Joaquin,0.05918813606694827,0.56652,0.9818,0.5927041061220928,0.31684465926675964,0,medium
San Jorge,0.006302440414536158,0.4016,0.46152,0.0,0.3051270784377408,1,high
San Jose (AE),0.06439449988765206,0.52268,0.90908,0.43723000392721556,0.3488132765285393,0,medium
San Jose (BS),0.04028081482333979,0.5022000000000001,0.9818,0.5490683771872409,0.32792541505072315,0,medium
San Jose (CS),0.006850478711452346,0.505,0.95384,0.549024741458306,0.16655394863369186,0,medium
San Jose (DI),0.006850478711452346,0.50996,0.9948800000000001,0.5526028712309639,0.3809092587993301,0,medium
San Jose (NE),0.5746181543166228,1.0,0.9818,0.9999999999999999,0.125669780741137,2,low
San Jose (NR),0.01068674678986566,0.0,0.96412,0.5473665837587817,0.10401772920925433,0,medium
San Jose (NS),0.002740191484580938,0.0,0.78976,0.4386699829820657,0.28933381732036756,0,medium
San Jose (OM),0.06631263392685871,0.519,0.96364,0.5490683771872409,0.089752848200014,0,medium
San Jose (RN),0.021099474431273225,0.50756,0.79444,0.5530828642492472,0.18986174528271849,0,medium
San Jose (TC),0.006028421266078065,0.51296,0.7946,0.5598027665052144,0.3239770997713798,0,medium
San Jose De Buan,0.006302440414536158,0.40236000000000005,0.4,0.5454466116856481,0.030782849027886566,1,high
San Jose Del Monte,0.6935424647474354,1.0,0.9818,0.9999999999999999,0.03116494405491978,2,low
San Juan (AA),0.01068674678986566,0.50756,0.96152,0.5492865558319151,0.4658617198097167,0,medium
San Juan (BS),0.046857274386334045,0.5022000000000001,0.9454400000000001,0.5490683771872409,0.13815155162422227,0,medium
San Juan (IS),0.006850478711452346,0.502,0.9025600000000001,0.549024741458306,0.13764209158817797,0,medium
San Juan (LU),0.05891411691849017,0.58552,0.9846,0.6036130383558057,0.0,0,medium
San Juan (MM),0.27374512930963574,1.0,0.91764,0.8181699175284722,0.03396697425316343,2,low
San Juan (SL),0.0046583255237875945,0.4606,0.78332,0.4386699829820657,0.2544358048513332,0,medium
San Juan (SR),0.009590670196033284,0.5,0.97692,0.5530828642492472,0.28385712193289137,0,medium
San Julian,0.008494593602200909,0.41212000000000004,0.97692,0.0,0.009003432486992844,0,medium
San Leonardo,0.05425579139470258,0.51168,0.96364,0.5454466116856481,0.5886415884963923,0,medium
San Lorenzo,0.32279455688363456,0.53788,0.9025600000000001,0.5473665837587817,0.0375331945054735,0,medium
San Lorenzo Ruiz,0.12659684658763934,1.0,0.6000000000000001,0.9999999999999999,0.17457794420138956,2,low
San Luis (AS),0.07946555305284721,0.40048000000000006,0.9794800000000001,0.547279312300912,0.3746683733577874,0,medium
San Luis (AU),0.0619283275515292,0.50512,0.97272,0.5454466116856481,0.11127753472288555,0,medium
San Luis (BS),0.006028421266078065,0.501,0.90284,0.5598027665052144,0.04861395028943698,0,medium
San Luis (PA),0.006850478711452346,0.51396,0.9846,0.5598027665052144,0.17164854899413484,0,medium
San Manuel (IA),0.006850478711452346,0.503,0.8,0.5598027665052144,0.5748861675231962,0,medium
San Manuel (PS),0.056995982879283515,0.50148,0.96364,0.5527337784177684,0.14643027720994212,0,medium
San Manuel (TC),0.0,0.502,0.9314399999999999,0.5454466116856481,0.09828630380375598,0,medium
San Marcelino,0.05124158076166355,0.50292,0.9282,0.5527337784177684,0.08363932776748242,0,medium
San Mariano,0.05891411691849017,0.5204799999999999,0.96364,0.5454466116856481,0.08746027803781467,0,medium
San Mateo (IA),0.06028421266078065,0.50292,0.9182000000000001,0.5490683771872409,0.266153385680352,0,medium
San Mateo (RL),0.4104806843902245,0.95908,0.96924,0.578173408386787,0.02581561367645466,2,low
San Miguel (BL),0.006576459562994252,0.501,0.95428,0.436793646637867,0.10783867947958657,0,medium
San Miguel (BU),0.0024661723361228444,0.50804,0.84544,0.547279312300912,0.15025122748027434,0,medium
San Miguel (CT),0.01068674678986566,0.5189199999999999,0.8461600000000001,0.5454466116856481,0.38906061937603886,0,medium
San Miguel (IO),0.01589311061056944,0.50896,0.95428,0.5598027665052144,0.39517413980857036,0,medium
San Miguel (LE),0.00794655530528472,0.501,0.7946,0.5598027665052144,0.05498220073999069,0,medium
San Miguel (SS),0.05754402117619971,0.50148,0.9,0.43984814766330665,0.46598908481872775,0,medium
San Miguel (ZR),0.0,0.66484,0.99428,0.44028450495265525,0.3172267542937929,0,medium
San Narciso (QN),0.006576459562994252,0.5,0.9885600000000001,0.5598027665052144,0.31264161396939416,0,medium
San Narciso (ZA),0.007398517008368534,0.501,0.9794800000000001,0.5454466116856481,0.03575008437931847,0,medium
San Nicolas (BS),0.01068674678986566,0.5568,0.9846,0.5530828642492472,0.26780913079749596,0,medium
San Nicolas (IN),0.05891411691849017,0.50072,0.99092,0.547279312300912,0.022886218469199953,0,medium
San Nicolas (PS),0.058092059473115895,0.50584,0.9897600000000001,0.5527337784177684,0.22195772755350923,0,medium
San Pablo (IA),0.05891411691849017,0.50732,0.9818,0.5527337784177684,0.009130797496003918,0,medium
San Pablo (LA),0.9999999999999999,1.0,0.96364,0.9999999999999999,0.46598908481872775,2,low
San Pablo (ZR),0.00794655530528472,0.52788,0.96,0.5598027665052144,0.211259066796579,0,medium
San Pascual (BS),0.05891411691849017,0.5234,0.9182000000000001,0.5490683771872409,0.0,0,medium
San Pascual (MS),0.0,0.501,0.0,0.5598027665052144,0.4587292793050965,1,high
San Pedro,0.9999999999999999,1.0,0.99092,0.9999999999999999,0.06797343165912029,2,low
San Policarpo,0.07891751475593102,0.50756,0.97692,0.5530828642492472,0.0,0,medium
San Quintin (AA),0.0,0.0,0.0,0.0,0.6828916951645874,1,high
San Quintin (PS),0.018907321243608475,0.501,0.9897600000000001,0.5598027665052144,0.12082991039871614,0,medium
San Rafael (BU),0.06877880626298155,0.40796000000000004,0.96364,0.43984814766330665,0.1609498882372046,0,medium
San Rafael (IO),0.0221955510251056,0.5038,0.4,0.4386699829820657,0.2436097790853919,1,high
San Remigio (AE),0.013426938274446597,0.5,0.9794800000000001,0.0,0.028745008883709375,0,medium
San Remigio (CU),0.006576459562994252,0.51396,0.9846,0.5598027665052144,0.39351839469142647,0,medium
San Ricardo,0.01068674678986566,0.0,0.1892,0.0019199720731334817,0.17457794420138956,1,high
San Roque,0.006850478711452346,0.502,0.8,0.549024741458306,0.3623139674837132,0,medium
San Sebastian,0.0046583255237875945,0.4212,0.0,0.4386699829820657,0.5338746346216303,1,high
San Simon,0.006850478711452346,0.5,0.9743600000000001,0.5526028712309639,0.3256328448885238,0,medium
San Teodoro,0.006028421266078065,0.501,0.4,0.5526028712309639,0.043137254901960784,1,high
San Vicente (CN),0.008494593602200909,0.52652,0.8108,0.5530828642492472,0.18260193976908726,0,medium
San Vicente (IS),0.01068674678986566,0.53788,0.97296,0.5530828642492472,0.3378598857535869,0,medium
San Vicente (NS),0.0046583255237875945,0.0,0.5777599999999999,0.0,0.04428353998306045,1,high
San Vicente (PN),0.05891411691849017,0.5,0.9897600000000001,0.5454466116856481,0.129108635984436,0,medium
Sanchez-Mira,0.0,0.504,0.9948800000000001,0.5598027665052144,0.21291481191372294,0,medium
Santa,0.006850478711452346,0.502,0.9846,0.549024741458306,0.3186277693929147,0,medium
Santa Ana (CG),0.04740531268325023,0.0022,0.6718000000000001,0.5490683771872409,0.4472664284940998,1,high
Santa Ana (PA),0.006850478711452346,0.501,0.99428,0.43657546799319275,0.014480127874469045,0,medium
Santa Barbara (IO),0.0622023466999873,0.50148,0.9272800000000001,0.5490683771872409,0.291753752491578,0,medium
Santa Barbara (PS),0.05891411691849017,0.52412,0.9589600000000001,0.547279312300912,0.42230288672792926,0,medium
Santa Catalina (IS),0.08412387857663481,0.625,0.9892000000000002,0.5588427804686477,0.2874233421852015,0,medium
Santa Catalina (NR),0.35293666321402484,0.40048000000000006,0.97272,0.5454466116856481,0.08618662794770393,0,medium
Santa Cruz (DS),0.056173925433909234,0.5022000000000001,0.9545600000000001,0.3636165292141205,0.2243776627247196,0,medium
Santa Cruz (IS),0.05891411691849017,0.51972,0.96412,0.5527337784177684,0.4238312668360621,0,medium
Santa Cruz (LA),0.05891411691849017,0.50584,0.9025600000000001,0.5527337784177684,0.05281699558680243,0,medium
Santa Cruz (ME),0.05946215521540636,0.50732,0.9545600000000001,0.6472487672906576,0.03141967407294194,0,medium
Santa Cruz (OM),0.05891411691849017,0.5044,0.96364,0.556355543919361,0.04937814034350342,0,medium
Santa Cruz (ZA),0.028497991439641757,0.50072,0.9454400000000001,0.43723000392721556,0.04211833482987218,0,medium
Santa Elena,0.0,0.0,0.0,0.0,0.24169930395022576,1,high
Santa Fe (CU),0.0,0.501,0.79488,0.549024741458306,0.45860191429608543,0,medium
Santa Fe (LE),0.01068674678986566,0.53788,0.8,0.5473665837587817,0.7259410682103304,0,medium
Santa Fe (NV),0.006576459562994252,0.5,0.5948800000000001,0.0,0.2535442497882557,1,high
Santa Fe (RN),0.09152239558500334,0.54168,0.77776,0.5454466116856481,0.7725566615083838,0,medium
Santa Ignacia,0.07754741901364055,0.5036400000000001,0.96364,0.547279312300912,0.8164975896172043,0,medium
Santa Josefa,0.006850478711452346,0.502,0.98284,0.5526028712309639,0.875467588789332,0,medium
Santa Lucia,0.007124497859910439,0.53488,0.9846,0.5598027665052144,0.3630781575377796,0,medium
Santa Magdalena,0.01068674678986566,0.5038,0.8,0.5683990051053802,0.39262683962834893,0,medium
Santa Marcela,0.006850478711452346,0.501,0.98284,0.5598027665052144,0.761093810697387,0,medium
Santa Margarita,0.006850478711452346,0.5119600000000001,0.78976,0.43635728934851853,0.4844570111253335,0,medium
Santa Maria (BU),0.046857274386334045,0.50876,0.9,0.44072086224200374,0.19712155079634974,0,medium
Santa Maria (DS),0.01068674678986566,0.5095200000000001,0.9818,0.5636427106514814,0.20896649663437966,0,medium
Santa Maria (IA),0.006850478711452346,0.0,0.9025600000000001,0.5454466116856481,0.7182991676696661,0,medium
Santa Maria (IS),0.006850478711452346,0.501,0.7846000000000001,0.549024741458306,0.11089543969585235,0,medium
Santa Maria (Imelda),0.0046583255237875945,0.52272,0.76668,0.5454466116856481,0.15763839800291665,0,medium
Santa Maria (LA),0.006576459562994252,0.51792,0.96,0.549024741458306,0.5622770316311,0,medium
Santa Maria (PS),0.006850478711452346,0.505,0.9948800000000001,0.549024741458306,0.2381330836979157,0,medium
Santa Monica,0.01068674678986566,0.6288,0.9794800000000001,0.5473665837587817,0.31977405447401436,0,medium
Santa Praxedes,0.008768612750659002,0.5038,0.97692,0.5454466116856481,0.09268224340726872,0,medium
Santa Rita (PA),0.006028421266078065,0.504,0.96572,0.5598027665052144,0.05332645562284673,0,medium
Santa Rita (WS),0.007124497859910439,0.502,0.98284,0.5526028712309639,0.1707569939310573,0,medium
Santa Rosa (LA),0.6239416010390797,1.0,0.99092,0.9999999999999999,0.3130237089964274,2,low
Santa Rosa (NE),0.05672196373082542,0.50148,0.90908,0.5636427106514814,0.04593928510020441,0,medium
Santa Teresita (BS),0.01068674678986566,0.42424,0.96924,0.5607627525417811,0.1962299957332722,0,medium
Santa Teresita (CG),0.006850478711452346,0.503,0.8,0.5598027665052144,0.6972839411828388,0,medium
Santander,0.006576459562994252,0.502,0.96412,0.5598027665052144,0.15852995306599418,0,medium
Santiago (AN),0.0,0.40236000000000005,0.96412,0.43723000392721556,0.28016353667157023,0,medium
Santiago (IA),0.9999999999999999,1.0,1.0,0.9999999999999999,0.043901444956027214,2,low
Santiago (IS),0.006850478711452346,0.5079600000000001,0.96924,0.5598027665052144,0.44459176330486727,0,medium
Santo Domingo (AY),0.006850478711452346,0.40080000000000005,0.7892000000000001,0.4675131998080027,0.009894987550070369,0,medium
Santo Domingo (IS),0.03918473822950742,0.57472,0.96924,0.5920932059170048,0.6262142661546592,0,medium
Santo Domingo (NE),0.006850478711452346,0.50996,0.79488,0.5526028712309639,0.2717574460768393,0,medium
Santo Nino (CG),0.05425579139470258,0.5,0.9743600000000001,0.5454466116856481,0.3428271211050188,0,medium
Santo Nino (SC),0.005480382969161876,0.502,0.96924,0.5849369463716891,0.1389157416782887,0,medium
Santo Nino (WS),0.0046583255237875945,0.5038,0.18460000000000001,0.4675131998080027,0.7058173967865807,1,high
Santo Tomas (BS),0.359239103628561,0.50088,0.9039999999999999,0.548413841253218,0.45312521890860924,0,medium
Santo Tomas (DN),0.058092059473115895,0.5394800000000001,0.93332,0.5800061090020509,0.129108635984436,0,medium
Santo Tomas (IA),0.0,0.4,0.90284,0.7320329886110747,0.4336383725299149,0,medium
Santo Tomas (LU),0.006850478711452346,0.6534,0.9897600000000001,0.7679451935244578,0.27812569652739305,0,medium
Santo Tomas (PA),0.006028421266078065,0.503,0.97716,0.43723000392721556,0.37925351368218607,0,medium
Santo Tomas (PS),0.01068674678986566,0.5038,0.9946,0.5492865558319151,0.14681237223697535,0,medium
Santol,0.05178961905857973,0.60892,0.96364,0.547279312300912,0.19304587050799535,0,medium
Sapa-Sapa,0.036718565893384576,0.501,0.99428,0.588515076144347,0.31875513440192577,0,medium
Sapad,0.01068674678986566,0.5568,0.76112,0.5064799057468254,0.2166083971750441,0,medium
Sapang Dalaga,0.011234785086781848,0.5,0.9948800000000001,0.5454466116856481,0.10860286953365302,0,medium
Sapi-An,0.006576459562994252,0.501,0.7641200000000001,0.5598027665052144,0.06058626113647797,0,medium
Sara,0.009042631899117096,0.50732,0.95384,0.547279312300912,0.05090652045163632,0,medium
Sarangani,0.0,0.501,0.91428,0.43657546799319275,0.4611492144763069,0,medium
Sariaya,0.03973277652642361,0.5022000000000001,0.97272,0.5509010778025046,0.2022161511567927,0,medium
Sarrat,0.00794655530528472,0.505,0.96924,0.549024741458306,0.1813282896789765,0,medium
Sasmuan,0.006576459562994252,0.52888,0.9885600000000001,0.5598027665052144,0.7413522343006704,0,medium
Science City of Munoz,0.5233765735549593,1.0,0.9992000000000001,0.9999999999999999,0.032948054181074826,2,low
Sebaste,0.00575440211761997,0.5119600000000001,0.95384,0.549024741458306,0.050779155442625235,0,medium
Senator Ninoy Aquino,0.006850478711452346,0.505,0.96924,0.5526028712309639,0.14872284737214145,0,medium
Sergio Osmena,0.06987488285681392,0.0,0.9897600000000001,0.5527337784177684,0.11700896012838392,0,medium
Sevilla,0.009590670196033284,0.50756,0.9230800000000001,0.5473665837587817,0.09930522387584458,0,medium
Shariff Aguak,0.05891411691849017,0.5022000000000001,0.9182000000000001,0.0,0.04683084016328193,0,medium
Shariff Saydona Mustapha,0.01150880423523994,0.0,1.0,0.5473665837587817,0.33633150564545405,0,medium
Siasi,0.0,0.0,0.38180000000000003,0.43723000392721556,0.060458896127466896,1,high
Siaton,0.05727000202774161,0.40048000000000006,0.99092,0.4381027185059126,0.23584051353571633,0,medium
Siay,0.05891411691849017,0.5022000000000001,0.9545600000000001,0.5527337784177684,0.0,0,medium
Siayan,0.05891411691849017,0.51536,0.8,0.5490683771872409,0.144519802074776,0,medium
Sibagat,0.05425579139470258,0.5036400000000001,0.97272,0.5490683771872409,0.0021257220003948266,0,medium
Sibalom,0.0,0.00512,0.77576,0.43635728934851853,0.09433798852441268,0,medium
Sibonga,0.004932344672245689,0.504,0.95428,0.6351616703757036,0.4279069471244165,0,medium
Sibuco,0.0,0.0,0.6000000000000001,0.0,0.30983958377115056,1,high
Sibulan,0.05891411691849017,0.5022000000000001,0.9282,0.5454466116856481,0.2892064523113565,0,medium
Sibunag,0.006850478711452346,0.505,0.95428,0.549024741458306,0.19686682077832754,0,medium
Sibutad,0.01068674678986566,0.4,0.8538399999999999,0.5473665837587817,0.32767068503270097,0,medium
Sibutu,0.010412727641407566,0.5038,0.6000000000000001,0.0,0.042500429856905414,0,medium
Sierra Bullones,0.006302440414536158,0.001,0.98284,0.43657546799319275,0.36638964777206756,0,medium
Sigay,0.01068674678986566,0.52272,0.0,0.5473665837587817,0.05205280553273599,1,high
Sigma,0.006850478711452346,0.502,0.8971600000000001,0.436793646637867,0.3895700794120831,0,medium
Sikatuna,0.01068674678986566,0.0,0.68888,0.0,0.12745289086729203,1,high
Silago,0.0,0.41184000000000004,0.77836,0.43635728934851853,0.2967209878430099,0,medium
Silang,0.05836607862157398,0.5870000000000001,0.9545600000000001,0.547279312300912,0.032311229136019456,0,medium
