city_municipality,Presence of Investment Promotion Unit,Active Establishments in the Locality,Productivity,Employment Generation,Poverty Incidents,Cluster_Id,Vulnerability
Santa Teresita (CG),1.0,0.4733864160640788,0.21745415367592147,0.30172342357107207,0.6972839411828388,0,medium
Santander,1.0,0.4951772193432189,0.073524670802906,0.06196517060217623,0.15852995306599418,0,medium
Santiago (AN),0.7993600000000001,0.08090148803634786,0.06915686857699081,0.08562794748889138,0.28016353667157023,0,medium
Santiago (IA),1.0,0.517886408967457,0.2046627328714555,0.19224855307183356,0.04390144495602723,0,medium
Santiago (IS),1.0,0.31767818573612344,0.1777279524783117,0.24528263667785663,0.44459176330486727,0,medium
Santo Domingo (AY),0.79988,0.17148777753009134,0.16368858818072712,0.2023765898715949,0.009894987550070376,0,medium
Santo Domingo (IS),1.0,0.4383207556148878,0.25946825127758205,0.2767716238189328,0.6262142661546592,0,medium
Santo Domingo (NE),1.0,0.3337916916092041,0.2474047975107686,0.30080269295291195,0.2717574460768393,0,medium
Santo Nino (CG),1.0,0.10152343596718164,0.016535251283821863,0.0406042202608614,0.3428271211050188,0,medium
Santo Nino (SC),0.75,0.244875195470184,0.21724616309373504,0.30798439177456094,0.1389157416782887,0,medium
Santo Nino (WS),0.0,0.10611536769267092,0.014767331335237135,0.0210847311558668,0.7058173967865807,1,high
Santo Tomas (BS),1.0,0.4442485220241558,0.17003230093741348,0.6058407467493605,0.45312521890860924,2,low
Santo Tomas (DN),0.53336,0.365350786013476,0.16670445162243047,0.2023765898715949,0.129108635984436,0,medium
Santo Tomas (IA),1.0,0.1629718314210021,0.04118213527291483,0.06656882369297686,0.4336383725299149,0,medium
Santo Tomas (LU),1.0,0.22558908222312893,0.2128783608678198,0.28533441856782193,0.27812569652739305,0,medium
Santo Tomas (PA),0.79976,0.44174383199207073,0.5489911416811045,0.40401659524866174,0.37925351368218607,2,low
Santo Tomas (PS),1.0,0.2194943364783886,0.050749702053491,0.08839013934337175,0.14681237223697535,0,medium
Santol,1.0,0.06929642422102036,0.031198587327965776,0.055704202398687404,0.19304587050799535,0,medium
Sapa-Sapa,0.5,0.025714817662740086,0.0534535796219147,0.11638035013543947,0.31875513440192577,1,high
Sapad,0.0,0.030139770052757045,0.028390714468448857,0.04769384602069434,0.2166083971750441,1,high
Sapang Dalaga,1.0,0.18885362841921452,0.04710986686522832,0.14805348340014768,0.10860286953365303,0,medium
Sapi-An,0.0,0.06345214747948852,0.034214450769669134,0.03894690514817317,0.060586261136477984,1,high
Sara,0.78976,0.09726546291263702,0.03775029066683859,0.04907494194793452,0.050906520451636336,0,medium
Sarangani,0.0,0.0743058042851905,0.03067861087249968,0.03590849410824477,0.4611492144763069,1,high
Sariaya,0.76924,0.30031233484700026,0.2073666104398792,0.30292037337468025,0.2022161511567927,0,medium
Sarrat,1.0,0.42354308442558586,0.2767314695990564,0.27539052789169255,0.1813282896789765,0,medium
Sasmuan,0.7993600000000001,0.09392587620319025,0.05407755136847401,0.07936697928540255,0.7413522343006704,0,medium
Science City of Munoz,1.0,0.1572945340149426,0.05095769263567744,0.04686518846435023,0.03294805418107484,0,medium
Sebaste,0.25,0.1515337469411469,0.04118213527291483,0.06813406574384905,0.05077915544262525,1,high
Senator Ninoy Aquino,1.0,0.0734709076078288,0.06645299100856711,0.06509565470392065,0.14872284737214145,0,medium
Sergio Osmena,0.75,0.05309942868020355,0.0081116327052711,0.015744493570538094,0.11700896012838394,0,medium
Sevilla,1.0,0.09400936587092641,0.057301405392363815,0.0624255359112563,0.09930522387584459,0,medium
Shariff Aguak,0.25,0.04040899918430584,0.029430667379381048,0.04244568149718164,0.04683084016328194,1,high
Shariff Saydona Mustapha,1.0,0.017198871553650835,0.008007637414177883,0.03563227492279673,0.33633150564545405,0,medium
Siasi,0.0,0.057774850073429015,0.0,0.02854264916296379,0.06045889612746691,1,high
Siaton,0.0,0.19720259519283143,0.024022912242533646,0.024767653628507292,0.23584051353571633,1,high
Siay,1.0,0.06412006482137787,0.005407755136847401,0.007365844945280979,0.0,0,medium
Siayan,0.75,0.0,0.0017679199485847272,9.207306181601224e-05,0.144519802074776,0,medium
Sibagat,1.0,0.03398029476862083,0.011543477311347338,0.018782904610466496,0.0021257220003948335,0,medium
Sibalom,0.75,0.10770167137965815,0.027350761557516666,0.04382677742442183,0.09433798852441269,0,medium
Sibonga,1.0,0.217240115449512,0.1415375911778714,0.17770100930490362,0.4279069471244165,0,medium
Sibuco,0.0,0.0,0.002495886986237262,0.007089625759832943,0.30983958377115056,1,high
Sibulan,0.7795200000000001,0.11680204516290058,0.011647472602440557,0.030199964275652014,0.2892064523113565,0,medium
Sibunag,0.5,0.20304687193436327,0.05282960787535538,0.12245717221529628,0.19686682077832754,1,high
Sibutad,0.0,0.0421622822067654,0.05251762200207573,0.10459499822298991,0.32767068503270097,1,high
Sibutu,0.25,0.2594858873240136,0.0756045766247704,0.10045171044126935,0.04250042985690543,1,high
Sierra Bullones,0.79948,0.24353936078640528,0.052309631419889285,0.06067614773675206,0.36638964777206756,0,medium
Sigay,1.0,0.05451875303171842,0.02225499229394892,0.03793410146819704,0.052052805532736,0,medium
Sigma,0.75,0.20304687193436327,0.12271444348999871,0.13737300822949025,0.3895700794120831,0,medium
Sikatuna,0.75,0.18826920074506134,0.11460281078472763,0.16066749286894133,0.12745289086729203,0,medium
Silago,0.79792,0.1234812185817941,0.06395710402232985,0.10947487049923856,0.2967209878430099,0,medium
Silang,1.0,0.7393844974715136,0.5241362671098251,0.6761845659767939,0.03231122913601947,2,low
Silay,1.0,0.2823620562837239,0.08683606806283808,0.08166880583080285,0.03040075400085335,0,medium
Silvino Lobos,0.0,0.02988930104954854,0.0,0.0,0.37581465843888706,1,high
Simunul,1.0,0.11813787984667927,0.07175675085432129,0.18193637014844016,0.2195377923822988,0,medium
Sinacaban,0.0,0.16013318271797233,0.06062925470734682,0.1271528983679129,0.05077915544262525,1,high
Sinait,1.0,0.5881012195335752,0.26040420889742105,0.3049459807346325,0.2499780295359456,2,low
Sindangan,0.25,0.1664783974659212,0.06499705693326203,0.1375571543531223,0.11318800985805169,1,high
Siniloan,0.78976,0.164892093778934,0.0470058715741351,0.06914686942382518,0.40065083519604655,0,medium
Siocon,1.0,0.04925890396433977,0.012791420804465969,0.010496329047025396,0.21024014672449037,0,medium
Sipalay,1.0,0.108620057724756,0.02516686044455906,0.03415910593374054,0.12783498589432526,0,medium
Sipocot,0.0,0.1365056067486365,0.024334898115813308,0.08562794748889138,0.024287233568321773,1,high
Siquijor,1.0,0.3914830520148969,0.3204094918582085,0.18460648894110454,0.41033057588088817,0,medium
Sirawai,0.0,0.10461255367341989,0.32706519048817456,0.29877708559295973,0.023140948487222108,1,high
Siruma,0.26668,0.0,0.04461397987899106,0.06555602001300072,0.0,1,high
Sison (PS),0.79988,0.5623029122030989,1.0,0.6897193060637477,0.10898496456068624,2,low
Sison (SN),1.0,0.35107405283059107,0.11023500855881241,0.17512296357405527,0.12235829050684907,0,medium
Sitangkai,0.0,0.023878044972544366,0.00010399529109321925,0.0,0.030528119009864418,1,high
Socorro (OR),1.0,0.3666031310295185,0.08766803039158383,0.1512760405637081,0.2653891956262856,0,medium
Socorro (SN),0.79988,0.1575450030181511,0.16660045633133724,0.20191622456251482,0.026834533748543266,0,medium
Sofronio Espanola,0.25,0.09359191753224556,0.005407755136847401,0.021913388712210914,0.03969839965866177,1,high
Sogod (CU),1.0,0.1495299949154789,0.1231304246543716,0.16389005003250176,0.18527660495831977,0,medium
Sogod (SL),0.0,0.18793524207411666,0.07539658604258395,0.10523950965570199,0.3628234275197575,1,high
Solana,1.0,0.3765384014901227,0.11002701797662598,0.1315724053350815,0.19240904546293996,0,medium
Solano,1.0,0.4465862327207686,0.12926614682887153,0.14768519115288362,0.026197708703487897,0,medium
Solsona,1.0,0.40684515087835205,0.20663864340222665,0.30531427298189656,0.260931420310898,0,medium
Sominot,0.75,0.09743244224810935,0.005927731592313498,0.03876275902454115,0.07867209241605053,0,medium
Sorsogon,1.0,0.2366932080320394,0.14569740282160018,0.1867241693628728,0.125669780741137,0,medium
South Ubian,0.5,0.06879548621460334,0.01705522773928796,0.028450576101147783,0.014989587910513347,1,high
South Upi,1.0,0.2455431128120733,0.09297179023733801,0.14179251519665884,0.10860286953365303,0,medium
Sual,0.0,0.07630955631085856,0.15412102140015094,0.03471154430463661,0.10070623897496642,1,high
Subic,0.48208000000000006,0.1931950911414953,0.027454756848609884,0.06804199268203304,0.10261671411013254,1,high
Sudipen,1.0,0.1283236193104919,0.06728495333731285,0.10634438639749413,0.022376758433155664,0,medium
Sugbongcogon,1.0,0.26716693675574116,0.09234781849077871,0.13267728207687363,0.19992358099459337,0,medium
Sugpon,1.0,0.08707972344882438,0.02974265325266071,0.05284993748239102,0.10045150895694427,0,medium
Sulat,0.75,0.1005215599543476,0.05574147602596552,0.0737505225146258,0.5523425609282362,0,medium
Sulop,1.0,0.2772691865518176,0.14559340753050698,0.21710827976215685,0.1773799743996332,0,medium
Sultan Dumalondong,1.0,0.06119792645061196,0.00280787285951692,0.012061571097897603,1.0,0,medium
Sultan Kudarat,1.0,0.08031706036219467,0.06978084032355013,0.06969930779472126,0.7219927529309872,0,medium
Sultan Mastura,0.75,0.04491744124205898,0.014455345461957475,0.05257371829694298,0.7330735087149507,0,medium
Sultan Naga Dimaporo,0.7996400000000001,0.0003339586709446764,0.11013101326771918,0.09741329940134096,0.3248686548344573,0,medium
Sultan Sa Barongis,0.0,0.017365850889123173,0.0,0.0,0.8265594253290793,1,high
Sumilao,1.0,0.17950278563276356,0.5437913771264435,0.4234440112918402,0.3829470989435072,2,low
Sumisip,0.0,0.016280485208552974,0.0017679199485847272,0.0029463379781123917,0.8921524049697825,1,high
Surallah,1.0,0.23385455932900967,0.16566449871149827,0.25145153181952945,0.2000509460036044,0,medium
Surigao,1.0,0.43848773495036014,0.21371032319656555,0.25734420777575423,0.286659152131135,0,medium
Suyo,1.0,0.1380919104356237,0.0529336031664486,0.07356637639099378,0.0724312069745079,0,medium
Taal,1.0,0.4065111922074074,0.34609632875823365,0.39619038499430065,0.08465824783957103,2,low
Tabaco,1.0,0.15337051963134266,0.10077143706932946,0.09824195695768506,0.22463239274274177,0,medium
Tabango,0.5,0.14234988349016833,0.08413219049441438,0.11168462398282285,0.36447917263690144,1,high
Tabina,0.25,0.2714249098102858,0.02339894049597433,0.04023592801359735,0.45452623400773107,1,high
Tabogon,0.5,0.2291791379357842,0.0620851887826519,0.07909076009995451,0.2459023492475912,1,high
Tabontabon,0.0,0.12824012964275575,0.05470152311503333,0.135163254745906,0.36193187245667996,1,high
Tabuan-Lasa,0.0,0.002421200364348904,0.0,0.0,1.0,1,high
Tabuelan,0.25,0.2164052187721503,0.003743830479355893,0.0,0.2548178998783664,1,high
Tabuk,1.0,0.24562660247980952,0.08434018107660082,0.1323089898296096,0.10707448942552011,0,medium
Tacloban,1.0,0.12465007393010047,0.06499705693326203,0.046312750093454154,0.20641919645415813,0,medium
Tacurong,1.0,0.2986425414922769,0.10950704152115988,0.120339491793528,0.1032535391551879,0,medium
Tadian,1.0,0.2683357921040475,0.0913078655798465,0.12779740980062498,0.20234351616580373,0,medium
Taft,0.0,0.06804407920497782,0.022774968749415016,0.03793410146819704,0.5784523877755063,1,high
Tagana-An,1.0,0.5188047953125547,0.5288160552090199,0.5387194846854876,0.44624750842201116,2,low
Tagapul-An,0.0,0.053683856354356733,0.00977555736276261,0.013626813148769812,0.37479573836679847,1,high
Tagaytay,1.0,0.25096994121492433,0.16556050342040507,0.3065112227855047,0.04020785969470607,0,medium
Tagbilaran,1.0,0.6484642493068253,0.34266448415215744,0.3092734146399851,0.01537168293754657,2,low
Tagbina,0.75,0.17173824653329983,0.0421180928927538,0.06831821186748108,0.38804169930395016,0,medium
Tagkawayan,1.0,0.18008721330691677,0.03473442722513523,0.054967617904159306,0.23851517872494893,0,medium
Tago,0.7795200000000001,0.06687522385667145,0.007591656249805006,0.04787799214432636,0.35021429162766116,0,medium
Tagoloan (LN),0.0,0.0,0.0010399529109321925,0.0009207306181601224,0.18642289003941945,1,high
Tagoloan (MO),1.0,0.22358533019746085,0.18074381592001507,0.271155167048156,0.4364404027281585,0,medium
Tagoloan Ii,0.0,0.031642584072008095,0.0,0.0,1.0,1,high
Tagudin,1.0,0.2633264120398774,0.048565800940533393,0.09455903448504456,0.05358118564086889,0,medium
Taguig,1.0,0.3621781786395016,0.49168973628874063,0.10293768311030167,0.024287233568321773,0,medium
Tagum,1.0,0.17766601294256784,0.09099587970656685,0.15173640587278817,0.04211833482987219,0,medium
Talacogon,1.0,0.038822695497318635,0.03733430950246571,0.04797006520614237,0.43274681746683735,0,medium
Talaingod,1.0,0.035566598455608035,0.005927731592313498,0.008931086996153187,0.603415929541677,0,medium
Talakag,1.0,0.07238554192725861,0.03785428595793181,0.06445114327120857,0.524704353972833,0,medium
Talalora,0.75,0.06370261648269704,0.013415392551025284,0.02062436584678674,0.44535595335893363,0,medium
Talavera,1.0,0.32936673921918713,0.14226555821552395,0.19970647107893055,0.028362913856676154,0,medium
Talayan,1.0,0.07322043860462031,0.04908577739599949,0.14538336460748333,0.874193938699221,0,medium
Talibon,1.0,0.19227670479639744,0.09629963955232103,0.11048767417921468,0.3095848537531284,0,medium
Talipao,0.75,0.01511162986024661,0.005095769263567743,0.007549991068913004,1.0,0,medium
Talisay  (CU),1.0,0.26290896370119654,0.20331079408724365,0.1671126071960622,0.28360239191486925,0,medium
Talisay (BS),0.5,0.43948961096319417,0.8013877131643475,0.6119175688292173,0.10860286953365303,2,low
Talisay (CN),0.25,0.07029830023385439,0.08246826583692286,0.06343833959123243,0.07650688726286227,1,high
Talisay (NO),1.0,0.1470253048833938,0.15412102140015094,0.12245717221529628,0.016900063045679464,0,medium
Talisayan,1.0,0.18960503542884002,0.0654130380976349,0.15311750180002834,0.22539658279680824,0,medium
Talitay,0.25,0.007347090760782882,0.000831962328745754,0.003590849410824477,0.8474472868068955,1,high
Talugtug,1.0,0.3430590447279188,0.07758048715554157,0.12162851465895216,0.039316304631628565,0,medium
Talusan,1.0,0.028803935368978344,0.023606931078160774,0.031120694893812133,0.5110762980086481,0,medium
Tambulig,0.25,0.11554970014685803,0.0793484071041263,0.08360234012893912,0.38383865400658473,1,high
Tampakan,1.0,0.09342493819677322,0.03504641309841489,0.05091640318425477,0.3656254577180011,0,medium
Tamparan,0.0,0.10553094001851776,0.0057197410101270585,0.009759744552497297,0.9092193161772665,1,high
Tampilisan,1.0,0.16631141813044883,0.06146121703609258,0.08820599321973972,0.5859669233071598,0,medium
Tanauan (BS),1.0,0.3337916916092041,0.4231568394583091,0.30743195340366486,0.2383878137159378,2,low
Tanauan (LE),0.0,0.08549341976183716,0.0529336031664486,0.06353041265304844,0.0833845977494603,1,high
Tanay,1.0,0.24854874085057543,0.09193183732640582,0.06960723473290525,0.05319909061383567,0,medium
Tandag,1.0,0.10937146473438153,0.0632291369846773,0.059663344056775924,0.21571684211196657,0,medium
Tandubas,1.0,0.002254221028876566,0.0,0.0,0.2768520464372823,0,medium
Tangalan,1.0,0.28085924226447284,0.11366685316488864,0.17668820562492746,0.16706340866973618,0,medium
Tangcal,1.0,0.04207879253902923,0.00280787285951692,0.0033146302253764404,0.5333651745855861,0,medium
Tangub,1.0,0.07839679800426279,0.029638657961567488,0.03876275902454115,0.32232135465423584,0,medium
Tanjay,1.0,0.1613020380662787,0.02090305350973707,0.008931086996153187,0.21278744690471185,0,medium
Tantangan,1.0,0.13274857170050888,0.11200292850739714,0.15090774831644405,0.31340580402346063,0,medium
Tanudan,1.0,0.17975325463597208,0.007695651540898225,0.05091640318425477,0.25596418495946605,0,medium
Tanza,1.0,0.5010214960847508,0.32696119519708133,1.0,0.03880684459558427,2,low
Tapaz,1.0,0.1732410605525509,0.016327260701635423,0.0511926223697028,0.1301275560565246,0,medium
Tapul,0.0,0.0,0.0,0.0,0.9501034840698215,1,high
Taraka,0.5,0.16222042441137657,0.030470620290313243,0.05165298767878286,0.899921670519458,1,high
Tarangnan,0.0,0.08707972344882438,0.0,0.0,0.35250686178986046,1,high
Tarlac,1.0,0.6417015862201957,0.22171796061074345,0.07356637639099378,0.038679479586573196,0,medium
Tarragona,1.0,0.048340517619241914,0.029222676797194612,0.03590849410824477,0.4587292793050965,0,medium
Tayabas,1.0,0.2037982789439888,0.08153230821708389,0.05515176402779133,0.05179807551471384,0,medium
Tayasan,0.0,0.1632223004242106,0.03504641309841489,0.03443532511918858,0.3439734061861185,1,high
Taysan,0.5,0.16514256278214248,0.07154876027213485,0.0721852804637536,0.12197619547981584,1,high
Taytay (PN),1.0,0.10386114666379437,0.04170211172838092,0.058190175067719736,0.03103757904590872,0,medium
Taytay (RL),1.0,1.0,0.6990563467286198,0.9696214139844248,0.19979621598558225,2,low
Tayug,0.79988,0.8135233224212318,0.5750939597455025,0.7053717265724697,0.07485114214571831,2,low
Tayum,1.0,0.20621947930833767,0.12281843878109194,0.15532725528361263,0.2003056760216266,0,medium
Teresa,1.0,0.21698964644630353,0.10617919220617686,0.11104011255011076,0.024541963586343928,0,medium
Ternate,0.7996400000000001,0.16363974876289145,0.06634899571747388,0.12061571097897604,0.11751842016442823,0,medium
Tiaong,0.75,0.1915252977867719,0.4957455526413762,1.0,0.05842105598328971,2,low
Tibiao,0.0,0.12281330123990476,0.031926554365618316,0.06702918900205691,0.23571314852670527,1,high
Tigaon,1.0,0.38188174022523746,0.3083460380913951,0.4506055645275639,0.33760515573556477,2,low
Tigbao,0.0,0.3780412155093737,0.030262629708126803,0.03415910593374054,0.47464990543148083,1,high
Tigbauan,1.0,0.14794369122849166,0.05095769263567744,0.25310884693221763,0.17062962892204625,0,medium
Tinambac,0.0,0.03506566044919102,0.006863689212152471,0.0173097356214103,0.44038871800750184,1,high
Tineg,1.0,0.005092869731906316,0.0009359576198389733,0.0011048767417921467,0.43503938762903666,0,medium
Tinglayan,1.0,0.07422231461745434,0.02391891695144043,0.05671700607866354,0.32499601984346843,0,medium
Tingloy,0.25,0.12206189423027923,0.020799058218643852,0.0391310512718052,0.21508001706691118,1,high
Tinoc,0.75,0.19845494020887397,0.023294945204881113,0.06500358164210464,0.3154436441676378,0,medium
Tipo-Tipo,0.0,0.06019605043777792,0.0,0.0,0.9478109139076221,1,high
Titay,0.74876,0.04992682130622912,0.009567566780576171,0.020440219723154716,0.39899509007890266,0,medium
Tiwi,1.0,0.0,0.04399000813243174,0.04778591908251035,0.2723942711218947,0,medium
Tobias Fornier,0.5,0.21298214239496738,0.09858753595637185,0.09584805735046874,0.2583841201306765,1,high
Toboso,1.0,0.09175514484204984,0.0847561622409737,0.1241144873279845,0.23010908813021802,0,medium
Toledo,0.26668,0.03264446008484212,0.2037267752516165,0.024399361381243243,0.19113539537282923,1,high
Tolosa,1.0,0.15587520966342772,0.003639835188262674,0.0,0.23902463876099322,0,medium
Tomas Oppus,0.25,0.7274454749852414,0.08454817165878725,0.35779591821702356,0.3094574887441173,1,high
Tongkil,0.0,0.005510318070587161,0.0,0.007273771883464967,0.9996484725751293,1,high
Torrijos,1.0,0.5261518860733376,0.18511161814593027,0.2233692479656457,0.23112800820230656,0,medium
Trece Martires,1.0,0.29096149206054933,0.1643125599272864,0.1323089898296096,0.04708557018130409,0,medium
Trento,1.0,0.13717352409052583,0.06447708047779593,0.09732122633952493,0.3486859115195282,0,medium
Trinidad,1.0,0.03306190842352297,0.02391891695144043,0.031673133264708206,0.29302740258168875,0,medium
Tuao,0.0,0.2739295998423708,0.03442244135185557,0.05846639425316777,0.12172146546179369,1,high
Tuba,1.0,0.29680576880208115,0.13093007148636304,0.12899435960423314,0.06109572117252228,0,medium
Tubajon,0.0,0.13917727611619388,0.11647472602440556,0.07780173723453035,0.42676066204331686,1,high
Tubao,1.0,0.39607498374038624,0.1360258407499308,0.18368575832294443,0.019065268198867728,0,medium
Tubaran,1.0,0.0,0.0,0.0,0.9689535054034604,0,medium
Tubay,0.0,0.10636583669587946,0.29513863612255625,0.2821118614042615,0.3393882658617198,1,high
Tubigon,1.0,0.3242738694872808,0.10576321104180399,0.1618644426725495,0.17967254456183254,0,medium
Tublay,1.0,0.5756612590408859,0.16504052696493896,0.20329732048975502,0.14031675677741057,0,medium
Tubo,1.0,0.06553938917289275,0.031198587327965776,0.04861457663885446,0.27252163613090574,0,medium
Tubod (LN),1.0,0.15896432736966598,0.050541711471304554,0.10781755538655033,0.3460112463302957,0,medium
Tubod (SN),1.0,0.1418489454837513,0.18843946746091328,0.2756667470771406,0.2020887861477816,0,medium
Tubungan,1.0,0.32252058646482124,0.04846180564944018,0.06721333512568893,0.29544733775289916,0,medium
Tuburan (BA),0.0,0.0,0.0,0.0,0.9339281279254149,1,high
Tuburan (CU),1.0,0.22433673720708638,0.017679199485847275,0.02090058503223478,0.2828382018608028,0,medium
Tudela (CU),0.25,0.1640571971015723,0.11075498501427851,0.17954247054122385,0.22297664762559782,1,high
Tudela (MC),1.0,0.1432682698352662,0.12240245761671906,0.15541932834542865,0.2825834718427806,0,medium
Tugaya,1.0,0.10836958872154749,0.0014559340753050696,0.035540201860980725,0.8676983232396562,0,medium
Tuguegarao,1.0,0.679355426369208,0.42450877824252103,0.42215498842641613,0.025433518649421453,2,low
Tukuran,1.0,0.2886237813639366,0.11013101326771918,0.16204858879618153,0.3969572499347254,0,medium
Tulunan,1.0,0.10569791935399007,0.023190949913787895,0.06675296981660887,0.42293971177298456,0,medium
Tumauini,1.0,0.15595869933116388,0.10732314040820227,0.12798155592425703,0.2414445739322036,0,medium
Tunga,0.75,0.021874292946876307,0.006863689212152471,0.011324986603369506,0.20438135630998094,0,medium
Tungawan,1.0,0.13016039200068763,0.01663924657491508,0.048982868886118504,0.43440256258398124,0,medium
Tupi,1.0,0.18492961403561456,0.1312420573596427,0.15523518222179664,0.25863885014869864,0,medium
Turtle Islands,1.0,0.12239585290122391,0.042846059930406334,0.13304557432413766,0.20858440160734643,0,medium
Tuy,0.0,0.13266508203277272,0.002287896404050824,0.0,0.12337721057893766,1,high
Ubay,0.0,0.10636583669587946,0.29513863612255625,0.2821118614042615,0.2993956530322424,1,high
Umingan,0.0,0.358421143591374,0.04502996104336394,0.1151834003318313,0.13534952142597864,1,high
Ungkaya Pukan,0.0,0.0,0.0,0.0,0.9497213890427882,1,high
Unisan,0.75,0.1934455601447038,0.06385310873123663,0.10800170151018236,0.15852995306599418,0,medium
Upi,1.0,0.4337288238893985,0.12895416095559187,0.2023765898715949,0.6209923007852053,0,medium
Urbiztondo,0.79988,0.1592147963728745,0.1901033921184048,0.19473452574086586,0.20616446643613598,0,medium
Urdaneta,1.0,0.5195562023221804,0.1521451108693798,0.17125589497778276,0.07854472740703947,0,medium
Uson,0.75,0.09626358689980298,0.062189184073745116,0.06307004734396839,0.4363130377191474,0,medium
Uyugan,0.0,0.03907316450052714,0.031926554365618316,0.03618471329369281,0.14069885180444378,1,high
Valderrama,0.0,0.11504876214044103,0.0470058715741351,0.08019563684174666,0.5145151532519471,1,high
Valencia (BK),1.0,0.524315113383142,0.051165683217863876,0.10956694356105455,0.2522705996981449,0,medium
Valencia (BL),0.7982,0.47079823636425755,0.09910751241183795,0.11702486156815155,0.13764209158817797,0,medium
Valencia (NR),0.5,0.15796245135683196,0.08746003980939739,0.09142855038330015,0.25099694960803415,1,high
Valenzuela,1.0,0.51346145657744,0.34880020632665737,0.21149182299138009,0.08542243789363749,2,low
Valladolid,1.0,0.13266508203277272,0.051477669091143534,0.10441085209935788,0.10312617414617681,0,medium
Vallehermoso,0.0,0.3240234004840723,0.058549348885482445,0.05156091461696685,0.3834565589795515,1,high
Veruela,0.75,0.04500093090979515,0.017263218321474396,0.017401808683226314,0.4797445057919238,0,medium
Victoria (LA),0.0,0.1942804568220655,0.1888554486252862,0.19602354860629007,0.01982945825293417,1,high
Victoria (NS),0.0,0.0009183863450978602,0.053557574913007916,0.005340237585328709,0.12133937043476048,1,high
Victoria (OR),0.0,0.11062380975042407,0.018719152396779466,0.02716155323572361,0.399759280132969,1,high
Victoria (TC),1.0,0.17933580629729123,0.026206813355491253,0.09271757324872432,0.07969101248813913,0,medium
Victorias,1.0,0.08357315740390527,0.07061280265229587,0.041340804755389496,0.13585898146202294,0,medium
Viga,0.0,0.1469418152156576,0.08278025171020253,0.08525965524162733,0.34206293105095237,1,high
Vigan,1.0,0.4965130540269977,0.21454228552531135,0.150631529130996,0.0028899120544612807,0,medium
Villaba,0.0,0.20121009924416752,0.06510105222435526,0.14547543766929932,0.30640072852785155,1,high
Villanueva,0.79912,0.0994361942737774,0.03743830479355893,0.07071211147469739,0.1754694992644671,0,medium
Villareal,0.7993600000000001,0.08899998580675626,0.02776674272188954,0.049535307257014584,0.3877869692859281,0,medium
Villasis,1.0,0.3498217078145485,0.10721914511710905,0.1488821409564918,0.12197619547981584,0,medium
Villaverde,0.0,0.4121884896134669,0.14434546403738832,0.2371802072380475,0.13178330117366854,1,high
Villaviciosa,0.5,0.12014163187234735,0.038790243577770785,0.0624255359112563,0.22590604283285254,1,high
Vincenzo A Sagun,0.25,0.21339959073364823,0.06614100513528745,0.12300961058619235,0.36447917263690144,1,high
Vintar,1.0,0.10227484297680715,0.01934312414333878,0.030199964275652014,0.025306153640410372,0,medium
Vinzons,0.75,0.09643056623527532,0.053973556077380795,0.054783471780527275,0.28194664679772524,0,medium
Virac,1.0,0.30941270863024267,0.1156427636956598,0.13433459718956187,0.11420692993014031,0,medium
Wao,1.0,1.0,0.00405581635263555,0.005156091461696685,0.8008316935088422,0,medium
Zamboanga,1.0,0.2039652582794611,0.13103406677745627,0.09612427653591678,0.20132459609371517,0,medium
Zamboanguita,0.0,0.29121196106375785,0.04191010231056736,0.0662005314457128,0.19495634564316144,1,high
Zaragoza,1.0,0.35708530890759527,0.29212277268085285,0.32041425511972255,0.020721013316011696,0,medium
Zarraga,0.7993600000000001,0.28845680202846424,0.18251173586859978,0.2227247365329336,0.11000388463277483,0,medium
Zumarraga,0.25,0.15746151335041492,0.0034318446060762355,0.005524383708960735,0.4671353698998274,1,high
