city_municipality,Presence of Investment Promotion Unit,Active Establishments in the Locality,Productivity,Cost of Doing Business,Poverty Incidents,Cluster_Id,Budget for DRRMP,Early Warning System,Land Use Plan,Annual Disaster Drill,Availability of Basic Utilities,Utilities,Transportation Vehicles,Sanitary System,Social Protection,Hospital,Health,Cost of Living,Population,Financial Deepening,Employed Population
Asturias,0.0,0.18401122769051673,0.4802502542684865,0.7757113794123454,0.30321660330257466,1,0.004932344672245689,0.5069600000000001,0.97144,0.5562246367325565,0.8400000000000001,0.8527688720903485,0.009600457075419759,0.948121555342064,0.04213429623861523,0.0,0.12560437542772243,0.7668113746794794,0.07632996683738273,0.14105729730918753,0.05577972637229636
Asuncion,1.0,0.0937588968677179,0.024334898115813308,0.8138318480113163,0.20285297620184808,0,0.05124158076166355,0.50072,0.9743600000000001,0.5454466116856481,0.30308,0.852314516380943,0.016156866785462517,0.7585579208171108,0.0010785229412614821,0.0,0.005285676928298397,0.4428799809699051,0.1007556508931432,0.11136102419146383,0.01458460735422428
Atimonan,1.0,0.17274012254613388,0.07581256720695684,0.8261050552605398,0.04976023537053666,0,0.04466512119866929,0.5036400000000001,0.9818,0.5527337784177684,0.86176,0.8610040693233222,0.032782048550213806,0.9482226829144966,0.25927691507926026,0.2222222222222222,0.26011094357678954,0.3440914004260782,0.11607826047642697,0.24160301215530755,0.10452301937194065
Atok,0.0,0.22650746856822676,0.06395710402232985,0.6069406400958328,0.20973068668844608,1,0.10522335300790803,0.51992,0.7892000000000001,0.549024741458306,0.87252,0.7106691239737949,0.0,0.2528189310815594,0.27099686437430176,0.1111111111111111,0.09222115272267993,1.0,0.027274993351501305,0.043994478692923986,0.0
Aurora (IA),1.0,0.27493147585520483,0.3007543818415901,0.7999184425582793,0.11509848499321781,2,0.005206363820703783,0.503,0.94872,0.549024741458306,0.8851200000000001,0.8532800222634296,0.036060253405235186,0.948121555342064,0.39107241850141344,0.1111111111111111,0.25204333142307095,0.511724147581184,0.056776890031275264,0.3119941780639859,0.11834001581278471
Aurora (ZR),0.25,0.11396339645987083,0.009463571489482953,0.6920047124591153,0.35161530672678293,1,0.006302440414536158,0.50072,0.96364,0.5454466116856481,0.03644,0.8531664333360782,0.01990338661977267,0.9484755018455782,0.11863752353876304,0.1111111111111111,0.35594861209251577,0.7768161671849803,0.08527120114049597,0.19201756846182447,0.006780563068191989
Ayungon,0.25,0.1719052258687722,0.03286251198545729,0.8377561183634894,0.36053085735755813,1,0.05891411691849017,0.50148,0.9,0.003621765501592704,0.779,0.7161781869503359,0.006556409710042761,0.9482226829144966,0.06363285353442744,0.0,0.0033383222705042504,0.6696319565666071,0.07362566981382533,0.08093150976219142,0.07906392407816319
Baao,1.0,0.2457100921475457,0.13300997730822745,0.7766728749111325,0.30576390348279614,0,0.005206363820703783,0.501,0.7282000000000001,0.549024741458306,0.73,0.8531664333360782,0.0672031995279383,0.506649137887445,0.6029662256945859,0.0,0.11920592440925595,0.47527312034086255,0.10005956414319278,0.11860178214300757,0.02226071648802653
Babatngon,0.7996400000000001,0.09559566955791363,0.024542888697999744,0.8220328390303826,0.3939004897184596,0,0.006576459562994252,0.40080000000000005,0.97716,0.42854649386918003,0.57084,0.6906774727599552,0.00023415748964438434,0.7584567932446782,0.37561358967666547,0.0,0.03435690003393958,0.6501820802272418,0.041421216327368844,0.12767564337342316,0.008443720047182477
Bacacay,1.0,0.0035065660449191023,0.009047590325110074,0.8310822084307319,0.3733947232676767,0,0.05946215521540636,0.50072,0.9454400000000001,0.5454466116856481,0.99996,0.9154131655246245,0.7291664227526128,0.948273246700713,0.0,0.0,0.35775686998903883,0.05416230851841619,0.11295979183664906,0.19733356797055276,0.05948984578696745
Bacarra,1.0,0.4704642776933129,0.3582637778161403,0.8599270733943449,0.015753777964579798,2,0.006576459562994252,0.51992,0.96924,0.549024741458306,0.8453200000000001,0.8532800222634296,0.05596364002500785,0.948121555342064,0.15286265154146075,0.1111111111111111,0.13242011673000195,0.47527312034086255,0.04910949448057131,0.18230212108380375,0.32636257333882573
Baclayon,0.5,0.21790803279140136,0.14860927097221033,0.7858353614289861,0.11471638996618458,0,0.006850478711452346,0.0,0.9485600000000001,0.43657546799319275,0.875,0.7092492623819028,0.03395283599843573,0.7584567932446782,0.5834090096930444,0.0,0.01585703078489519,0.9489965472971318,0.02888121352701191,0.03959503082363159,0.041323054170302125
Bacnotan,1.0,0.2565637489532477,0.08444417636769402,0.8982172176695724,0.0,0,0.05891411691849017,0.60528,0.99092,0.5490683771872409,0.75068,0.8636166146524035,0.04893891533567632,0.9482226829144966,0.11806231130342358,0.1111111111111111,0.18430320868408887,0.7376365601704313,0.06890620164916143,0.22373025518630718,0.45787990983130433
Baco,1.0,0.2666659987493241,0.07862044006647376,0.8335707850158278,0.1862955250304084,0,0.006576459562994252,0.501,0.9885600000000001,0.549024741458306,0.8775200000000001,0.8511786271074294,0.017795969212973207,0.7584567932446782,0.2516553529610125,0.0,0.021281804474464597,0.8639907927923516,0.057810578854951646,0.16067150239311614,0.006652627915961952
Bacolod (LN),1.0,0.08733019245203288,0.05626145248143162,0.7805188569062806,0.2321469282743952,0,0.006850478711452346,0.51592,0.9948800000000001,0.5454466116856481,0.8675200000000001,0.8527120776266728,0.06931061693473776,0.948121555342064,0.012582767648050625,0.1111111111111111,0.16830708113792264,0.5846262020618269,0.03313256335233414,0.20677404985674272,0.031216177144129158
Bacolod (NO),1.0,0.6076378017838387,0.20060691651881993,0.681654496207466,0.05740213591120112,2,0.32197249943826023,1.0,1.0,0.8181699175284722,0.9576800000000001,0.9673800997878725,0.8654460817256444,0.9954998230267483,0.5586029820440304,0.7777777777777777,0.5808680750677396,0.06101873974596228,1.0,0.3789024477428078,0.19753187504317796
Bacolod-Kalawi,0.25,0.04625327592583768,0.01799118535912693,0.9011017041659337,0.8205732699055588,1,0.006850478711452346,0.502,1.0,0.549024741458306,0.91252,0.7081133731083892,0.04378745056349987,0.6320473277038985,0.0,0.0,0.03435690003393958,0.7376365601704313,0.02931626774573093,0.0,0.013433190984153942
Bacolor,1.0,0.6580655610964848,0.6411309695896967,0.7313129107918821,0.018301078144801277,2,0.006850478711452346,0.502,0.9885600000000001,0.5598027665052144,0.86252,0.8528824610176998,0.04004093072918972,0.7584567932446782,0.6787504377005594,0.1111111111111111,0.23507352654800767,0.8963839321633091,0.07669367216423183,0.09614626697682761,0.026738446816077843
Bacong,0.0,0.2755993931970942,0.1746080937455151,0.7858353614289861,0.14910494239917468,1,0.009042631899117096,0.4,0.2,0.5454466116856481,0.9,0.7197562381619039,0.012878661930441137,0.505991808666633,0.11446723483255197,0.0,0.03366141622758453,0.8032624019198009,0.056613309645036906,0.08514764730359663,0.012025904309623529
Bacoor,1.0,1.0,0.5651104118005534,0.5127706397734492,0.021739933388100287,2,0.7020370583496364,1.0,0.97272,0.9999999999999999,0.99424,0.9999999999999999,0.9633239123969971,0.7712494311574052,1.0,1.0,0.8943921749725973,0.5724525384537349,1.0,1.0,0.003838054566901126
Bacuag,0.79988,0.2715083994780219,0.11637073073331235,0.8093071633111415,0.37657884849295353,0,0.01068674678986566,0.57576,0.78888,0.4675131998080027,0.8475199999999999,0.7382712333201759,0.00702472468933153,0.5063457551701472,0.10073404271382243,0.0,0.004311999599401324,0.6048456778246922,0.018257189505893525,0.04335289254531884,0.15940719967862677
Bacungan Leon B. Postigo,0.25,0.06771012053403315,0.021111044091923506,0.42408681965002704,0.6823822351285431,1,0.006850478711452346,0.505,0.9885600000000001,0.5454466116856481,0.40668,0.8435113745112125,0.00023415748964438434,0.9480709915558477,0.06492708106394122,0.0,0.03115767452470634,0.8760944928164891,0.04114626206113843,0.06150061500614999,0.020469624356806004
Badian,1.0,0.3363798713090253,0.19675909074837084,0.7724875415634709,0.3095848537531284,0,0.006850478711452346,0.502,0.9846,0.5454466116856481,0.8061600000000001,0.8547566783189973,0.06158341977647308,0.948121555342064,0.5394771752189933,0.0,0.13840127746465541,0.7668113746794794,0.059023510016740256,0.2466440461722051,0.016759504942134917
Badiangan,1.0,0.21531985309158014,0.05740540068345703,0.7818197037575809,0.175342134255456,0,0.006850478711452346,0.502,0.4108,0.5633808962778722,0.9,0.8515193938894835,0.0025757323860882276,0.5343580927339839,0.49381970403892395,0.0,0.03213135185360341,0.9854475745374534,0.04013171562308568,0.04408613385686757,0.041323054170302125
Badoc,1.0,0.20788927266306106,0.15370504023577805,0.8638296139482455,0.04428353998306046,0,0.006850478711452346,0.5538000000000001,0.95384,0.5526028712309639,0.7224,0.8540183502912134,0.04238250562563357,0.948121555342064,0.14718243071748358,0.0,0.14744256694727106,0.47527312034086255,0.04965766279615727,0.12996702247201294,0.1169327291382543
Bagabag,1.0,0.13466883405844077,0.017471208903660832,0.8151326948626163,0.08262040769539385,0,0.15016249335503543,0.50148,0.9,0.5454466116856481,0.7814000000000001,0.8536775835091595,0.035357780936302034,0.9482226829144966,0.0016537351766009393,0.0,0.0891610239747177,0.4058692450579474,0.054827847131414066,0.12987536730806934,0.006140887307041801
Bagac,1.0,0.24938363752793713,0.21745415367592147,0.7270710188854685,0.049378140343503435,0,0.006302440414536158,0.504,0.96572,0.5454466116856481,0.7982400000000001,0.8525416942356459,0.13534302901445414,0.7584567932446782,0.41501562779741835,0.0,0.17261908073732396,0.5481751748215055,0.05171111870851103,0.1598466059176238,0.015608088572064579
Bagamanoc,0.0,0.05710693273153967,0.0005199764554660963,0.37997114382332464,0.26131351533793123,1,0.0046583255237875945,0.5038,0.86924,0.43635728934851853,0.74312,0.8380023115346714,0.0009366299585775374,0.6343226980836325,0.0,0.0,0.03352231946631352,0.6501820802272418,0.013149652978132267,0.0,0.003838054566901126
Baganga,1.0,0.07004783123064588,0.029638657961567488,0.7940363524480525,0.43503938762903666,0,0.05891411691849017,0.50292,0.99092,0.5800061090020509,0.9748,0.8563469233019164,0.013346976909729906,0.948121555342064,0.016537351766009394,0.0,0.1957091431083117,0.7165075578161566,0.09091994511634367,0.11695198919202292,0.034542491102110134
Baggao,1.0,0.33838362333469335,0.06676497688184675,0.6835209286462878,0.1436282470116985,0,0.06275038499690348,0.52924,0.9454400000000001,0.5454466116856481,0.42212,0.8547566783189973,0.02880137122625927,0.9482226829144966,0.19420603095648423,0.0,0.1452170187669349,0.44511881565645084,0.13710704119242936,0.08478102664782226,0.03006476077405882
Bago,1.0,0.20246244426021007,0.07643653895351615,0.7117436494636269,0.13738736157015582,0,0.7020370583496364,1.0,0.96,0.9545315704498842,0.75224,0.8445904693210505,0.1105223351121494,0.9486271932042272,0.36094567767550934,0.1111111111111111,0.09027379806488578,0.3276499581967586,0.32579527650149154,0.11979329927427428,0.041450989322532154
Baguio,1.0,0.2359418010224139,0.0847561622409737,0.7761072893236105,0.023013583478211034,0,0.01068674678986566,0.53032,0.90768,0.5530828642492472,0.7659600000000001,0.8510082437164024,0.0014049449378663059,0.7584567932446782,0.0,0.7777777777777777,0.08457083085277435,0.2602050632645708,0.5940601490648864,0.0,0.07970359983931338
Bagulin,1.0,0.2614061496819455,0.06936485915917724,0.6488505321312001,0.04211833482987219,0,0.01068674678986566,0.53788,0.9892,0.5492865558319151,0.49500000000000005,0.8552678284920785,0.01522023682688498,0.6331597310006574,0.10569524824362524,0.0,0.1079390867463041,0.7376365601704313,0.016464766124771175,0.0230054461498415,0.572893611686108
Bagumbayan,0.75,0.08332268840069676,0.018095180650220147,0.8607188932168754,0.3936457597004375,0,0.05836607862157398,0.50512,0.9272800000000001,0.5490683771872409,0.83596,0.8586754963126193,0.024352378923015967,0.948121555342064,0.33585204390882556,0.0,0.11711947299019079,0.8688182800852156,0.10974909170250272,0.07103275205628351,0.010618617635093116
Bais,1.0,0.038739205829582464,0.05314159374863504,0.5869754688563125,0.2624598004190309,0,0.5463941820254391,1.0,0.9986000000000002,0.9999999999999999,0.9063599999999999,0.9396076070504646,0.1105223351121494,0.9856398847145674,0.1375476257755477,0.0,0.10710450617867805,0.7787051839517531,0.12581129345760883,0.1216264025531461,0.01138622854847334
Bakun,0.5,0.12448309459462814,0.05896533004985532,0.44410854944829947,0.2003056760216266,1,0.0030142106330390325,0.504,0.0,0.5454466116856481,0.78788,0.7104419461190922,0.00023415748964438434,0.5056378621631188,0.19600356919192002,0.0,0.07107844500948633,1.0,0.01977291840391058,0.02868806631434418,0.0
Balabac,0.25,0.0,0.0,0.38964265736994796,0.35085111667271646,1,0.0,0.4,0.71284,0.5236287472182222,0.026440000000000005,0.3561012872465191,0.002341574896443843,0.5056378621631188,0.0008628183530091856,0.0,0.0068157413022795115,0.7376365601704313,0.06290419364771388,0.024471928772938967,0.0
Balabagan,1.0,0.07489023195934369,0.058029372430016345,1.0000000000000002,0.9075635710601226,0,0.006850478711452346,0.50996,1.0,0.5598027665052144,0.675,0.7155534478499035,0.062051734755761846,0.9480709915558477,0.0,0.0,0.1422959867802437,0.7376365601704313,0.039719284223740055,0.06699992484276548,0.011130358244013264
Balagtas,1.0,0.27952340758069416,0.2526045620654296,0.6585786042365753,0.015116952919524421,2,0.01068674678986566,0.50148,0.97272,0.5509010778025046,0.98284,0.7224823724183366,0.07258882178975914,0.9470091520453052,0.19154567436803924,0.2222222222222222,0.08860463692963366,0.9125455200568104,0.12707643112564374,0.3899010674160388,0.0020469624356806004
Balamban,1.0,0.31926448942311064,0.061669207618279015,0.8018414335558535,0.21278744690471185,0,0.05398177224624448,0.50148,0.97272,0.556355543919361,0.87968,0.874918712923864,0.060412632328251156,0.9482226829144966,0.2573355737849896,0.1111111111111111,0.3080993262152881,0.6048456778246922,0.1586056804646483,0.3424236924932583,0.01714331039882503
Balanga,1.0,0.47505620941880217,0.1069071592438294,0.6129924058823163,0.015244317928535495,2,0.7450580646575571,1.0,0.9363600000000001,0.9999999999999999,0.99568,0.9301797260803015,0.2779449402078842,0.9486271932042272,0.2744481377863385,0.6666666666666666,0.6366458763374149,0.45743240643245187,0.17433202036290332,0.6023577374372843,0.01611982918098473
Balangiga,0.0,0.1283236193104919,0.007071679794338909,0.8480497760563868,0.6097841799922307,1,0.006850478711452346,0.501,0.0,0.0,0.7375200000000001,0.7145879419674169,0.0028098898757326117,0.7584567932446782,0.06614940706403757,0.0,0.06899199359042119,0.9287071079503117,0.01524661431235793,0.11887674763483835,0.0037101194146710883
Balangkayan,0.0,0.29112847139602166,0.073524670802906,0.5368080272431266,0.6142419553076183,1,0.0046583255237875945,0.5,0.9589600000000001,0.42854649386918003,0.945,0.7265147793393099,0.004214834813598918,0.5056378621631188,0.0014380305883486429,0.0,0.013909676127101046,0.4896156550515457,0.010668103714558997,0.043719513201093206,0.02341213285809687
Balaoan,1.0,0.27008907512650704,0.04544594220773682,0.8530269292265786,0.012824382757325083,0,0.05891411691849017,0.52924,0.99092,0.547279312300912,0.89856,0.8568012790113217,0.05198296270105332,0.9482226829144966,0.1317955034221531,0.1111111111111111,0.1612131463131011,0.7376365601704313,0.06546579288753145,0.14912295173622359,0.09671897508590838
Balasan,1.0,0.34514628642132306,0.2540604961407346,0.7780302803211847,0.23622260856274951,2,0.006576459562994252,0.52788,0.94284,0.5669590260505301,0.9,0.8499291489065643,0.06673488454864954,0.7585073570308944,0.6277003518141826,0.1111111111111111,0.21518268968625318,0.9854475745374534,0.054067372357093225,0.28578080117611876,0.1339481043848493
Balatan,0.25,0.08657878544240737,0.03286251198545729,0.7887764064840994,0.46102184946729585,1,0.0,0.5,0.97716,0.0,0.61556,0.8515761883531592,0.008195512137553452,0.9480709915558477,0.0025165535296101252,0.0,0.08498812113658738,0.47527312034086255,0.04685939406135656,0.04610254746362659,0.0
Balayan,0.0,0.17816695094898488,0.12250645290781229,0.722037307156524,0.10465455425430972,1,0.05891411691849017,0.50292,0.8871600000000002,0.5527337784177684,0.86344,0.8577667848938084,0.08851153108557727,0.5153461091166507,0.40336758003179435,0.4444444444444444,0.3985122210414449,0.5169014527938209,0.1508843381908232,0.5092360908705951,0.004733600632511389
Balbalan,1.0,0.08733019245203288,0.04918977268709271,0.7408147486622487,0.1752147692464449,0,0.006302440414536158,0.503,0.96,0.5454466116856481,0.78332,0.8525984886993215,0.0018732599171550747,0.7584567932446782,0.20865823836938807,0.0,0.1620477268807272,0.6501820802272418,0.014270352645552455,0.003024620410138524,0.017910921312205254
Baleno,0.5,0.12222887356575157,0.053557574913007916,0.5359030903030917,0.39300893465538206,1,0.006850478711452346,0.505,0.9314399999999999,0.5454466116856481,0.07032000000000001,0.5674334865837277,0.007961354647909067,0.2529706224402083,0.0,0.0,0.022255481803361673,0.6064548402556469,0.03846110742320466,0.1216264025531461,0.012025904309623529
Baler,1.0,0.7901462154551044,0.7540698557169327,0.7580085505229122,0.06555349648790988,2,0.006576459562994252,0.53188,0.9885600000000001,0.5598027665052144,0.8900000000000001,0.8528824610176998,0.058305214921451694,0.8644384891540678,0.5611195355736405,0.2222222222222222,0.7845057335684988,0.5627276002840521,0.0692438037228874,0.577702498336458,0.031344112296359194
