city_municipality,ecomomy,disaster,industry,healthcare,poverty,Cluster_Id
Gapan,0.424153577967826,0.9661357516567581,0.7610541286037673,0.20088570955118146,0.9479998644902563,0.0
Garchitorena,0.16570136120339868,0.491759474845832,0.3463976597443821,0.15679854573159432,0.48045393824073784,2.0
Garcia-Hernandez,0.6233128767446132,0.8179685520267159,0.6852146169653909,0.2143694738822125,0.8131728927482413,0.0
Gasan,0.4974251538300754,0.8424948070873888,0.7933537364197687,0.03542040382628912,0.8143183082593461,0.0
Gattaran,0.4398878807895798,0.8253563185208579,0.666088246232003,0.1287798614802436,0.805615140239029,0.0
Gen S.K Pendatun,0.34554191539134665,0.8727625264240921,0.631880062143243,0.087870427354548,0.8430855245322757,0.0
Gen. Emilio Aguinaldo,0.5717541067627638,0.5181567953295196,0.8159723956522466,0.07738955692692942,0.521231227902093,2.0
Gen. Mariano Alvarez,0.6308541698130279,0.7971738368757155,0.7804403905742966,0.2641334487763354,0.804526933320227,0.0
General Luna  (SN),0.9937273599110044,0.3442418526456666,1.0,0.19388300093088995,0.3143612271402239,2.0
General Luna (QN),0.49747835519211,0.9443325440104597,0.6851496441561054,0.1841863939062776,0.9363952259081498,0.0
General Macarthur,0.2112616776158393,0.660486035485615,0.0,0.04284485919014449,0.7763417522907254,2.0
General Mamerto Natividad,0.4187868905725786,0.7562763477490178,0.741854663459933,0.09926615281642867,0.7570114664176486,0.0
General Nakar,0.4498631361710805,0.9687752483509857,0.7283646839320533,0.06300306902464914,0.9517905555628381,0.0
General Santos,0.7040658941429885,0.9865032990413722,0.8516018599441245,0.6223569975431146,0.9990336598194531,1.0
General Tinio,0.3502568861016692,0.9504611658488622,0.6924753284030338,0.08470411550819792,0.9321381604417958,0.0
General Trias,0.8603182944388144,0.16078447630443932,0.7917943889969191,0.2748812113902363,0.11544943903368626,2.0
Gerona,0.5221770875167056,0.9560990743027384,0.7082149914524203,0.14348176742085758,0.9345471396437615,0.0
Getafe,0.5926090406803544,0.6296181630886994,0.586131082805165,0.1716217663023367,0.6021080097725213,0.0
Gigaquit,0.5251031624286124,0.5681201259775406,0.7710761844360392,0.0342936049970381,0.5338793014611996,0.0
Gigmoto,0.24298963989926564,0.7078722382868425,0.5310666269357935,0.013926305829429872,0.6383397036759082,0.0
Ginatilan,0.6427446742277765,0.768719521197418,0.8555976877151761,0.034252215299700184,0.803423802420824,0.0
Gingoog,0.8647739085092181,0.7702540301984313,0.8766407563224831,0.6051460196052576,0.7528837421165007,1.0
Giporlos,0.658073316664016,0.40965735943809306,0.662669052143359,0.024200941385830246,0.3833597641175323,2.0
Gitagum,0.4879220605366324,0.8351682326699745,0.8605112564173839,0.07753013917478405,0.84234554382749,0.0
Glan,0.29474791498874536,0.5651005323451788,0.7154757028900632,0.2415460918773782,0.5218182378057212,2.0
Gloria,0.42169966514397667,0.8590590315492463,0.6491709510143185,0.19208040825027686,0.8417771888996128,0.0
Goa,0.7056619350040283,0.6933732464145386,0.7964237016585036,0.28745582961077604,0.6804775629020288,0.0
Godod,0.42024992802853206,0.32989231065306296,0.5689376531480176,0.08848841835273127,0.28395734766141595,2.0
Gonzaga,0.4953037495189428,0.8834793772463525,0.6828755958311168,0.04955355823624256,0.8616808043607673,0.0
Governor Generoso,0.48107903534492297,0.6157911072896922,0.6662831646598592,0.15085484247077624,0.5907682718460774,0.0
Gregorio Del Pilar,0.5194704682231917,0.9129139429229967,0.7398323847709253,0.01713115291123249,0.9013848110839211,0.0
Guagua,0.6277152894529825,0.9832848311596458,0.7718152501416604,0.23998969653437852,0.9837291177134193,0.0
Gubat,0.5125210403074132,0.7155436065212022,0.665438518139149,0.2875757170099617,0.6800422801345078,0.0
Guiguinto (BU),0.7716382740972734,0.9621912162492456,0.7996804637239339,0.14608860473767454,0.9646276662095534,0.0
Guihulngan,0.30716378285358653,0.6522015697132737,0.7235566960449339,0.2516458916432995,0.6257637626897052,0.0
Guimba,0.46257826169736643,0.9768679004982004,0.7447134670684905,0.14828011785016973,0.9640207576651245,0.0
Guimbal,0.7177718950371701,0.8946045675036984,0.768615339284355,0.07056382494353106,0.8766483132382352,0.0
Guinayangan,0.5378515388061704,0.8293443944445034,0.7463865169075894,0.08597577827813163,0.8119864362904845,0.0
Guindulman,0.5930546020873948,0.7556491289625606,0.6812025459920178,0.1357319034020697,0.7462985356764349,0.0
Guindulungan,0.30463671815693966,0.1955533435927343,0.6653654237287031,0.05031498594416583,0.1271784441207986,2.0
Guinobatan,0.3945869210170581,0.7208296605338949,0.5918568116234403,0.13362316968425034,0.6864434241471649,0.0
Guinsiliban,0.5794284032362649,0.6743389802401607,0.8161591924789421,0.04507419392262086,0.6507875471619551,0.0
Guipos,0.5154936664111003,0.6566003386134174,0.5739405594629929,0.025981411986831703,0.6388359260308822,0.0
Guiuan,0.44456960064863066,0.5009418166670789,0.7502767638635524,0.13836014918302697,0.49313932175134617,2.0
Gumaca,0.514948352450245,0.9484618324188612,0.7437063885245669,0.10324027737633934,0.9242346690486667,0.0
Gutalac,0.5277964813816174,0.33145623892173365,0.5538639613938061,0.06847507245890933,0.2871585415002695,2.0
Hadji Mohammad Ajul,0.013492264422207606,0.0,0.2029701832468748,0.02277442405861506,0.0,2.0
Hadji Muhtamad,0.17396087265928128,0.10003368859177997,0.1645793745603675,0.0,0.07517956471275522,2.0
Hadji Panglima Tahil,0.0,0.0,0.0,0.0049340372750333455,0.030584223347716988,2.0
Hagonoy (BU),0.3636902300154236,0.964617717445633,0.7259931763931362,0.45304815888956745,0.9695786967738409,1.0
Hagonoy (DS),0.8216608547503723,0.8691663151456441,0.8453725918538871,0.45530603824089755,0.8664079752160441,1.0
Hamtic,0.04940318379560987,0.7738984890758378,0.1455504630409077,0.0825397197836138,0.7912234482797391,0.0
Hermosa,0.5466364137121453,0.9040599201288069,0.7620043559395661,0.13533156512264613,0.9051991317924541,0.0
Hernani,0.4287754462945879,0.4084511694641371,0.7820647108064314,0.0332973977990429,0.4094344455570826,2.0
Hilongos,0.5404916563971409,0.7048255789282356,0.678709214435691,0.15517078884146032,0.7020750501613644,0.0
Himamaylan,0.37361893420514375,0.7389754648250177,0.7384841989782535,0.18374537954498746,0.714678351778669,0.0
Hinabangan,0.30228255788690556,0.6836813628774643,0.6320993453745812,0.02693694310296034,0.6601200096976025,0.0
Hinatuan,0.4918656114974523,0.6581183728245423,0.7292093304527634,0.17111081762485492,0.63816932156405,0.0
Hindang,0.5877677167351993,0.7564163834630675,0.7249130034387667,0.06334774529730794,0.7674905881294509,0.0
Hingyon,0.17155351102721245,0.729527172824147,0.5099504639180403,0.07667522784011482,0.7263389552880275,0.0
Hinigaran,0.41880019091308734,0.7553290473304477,0.5940090359310188,0.17210631120737876,0.766153648200637,0.0
Hinobaan,0.4361438349363897,0.7167462661830393,0.7261150004105463,0.11976689807717808,0.7069738467935494,0.0
Hinunangan,0.5980089789268737,0.7316618348853725,0.5284108633562529,0.06945629373200629,0.712560390198417,0.0
Hinundayan,0.5749860895063701,0.7552466733810068,0.7612409254304626,0.03366990507508408,0.7292491315051675,0.0
Hungduan,0.4080468656118295,0.7757189533584814,0.6316851437153869,0.09943099799030897,0.7510667474783634,0.0
Iba,0.5794284032362649,0.9610003242944714,0.8161591924789421,0.10216343163008235,0.9537443533564816,0.0
Ibaan,0.47107717928240495,0.8811987956175462,0.7273169973823264,0.193527620426161,0.9083033197574029,0.0
Ibajay,0.5698654584105329,0.856652535454866,0.3906116564630928,0.07696709656789422,0.825488907738982,0.0
Igacos,0.5540779542267447,0.7336458702961917,0.80047638063768,0.38640361002081963,0.7128414584997305,0.0
Igbaras,0.5115966666420606,0.8970040029738411,0.707378466532871,0.048999792630480175,0.887475661164054,0.0
Iguig,0.5127338457555515,0.8639802866429867,0.7840382598884751,0.055838369692362715,0.84004600714993,0.0
Ilagan,0.56251037010924,0.7350991821184705,0.7531518106744312,0.7816866374453975,0.6990827920509208,1.0
Iligan,0.40246072259818916,0.8298762948037504,0.6529881035598355,0.40275967662400736,0.8133208888891987,0.0
Ilog,0.2138419436745208,0.9543927567786055,0.7045034197219922,0.10482307649177869,0.9272828920863629,0.0
Iloilo,0.6618506133684774,0.6737247059314728,0.8196920889838354,0.7148494123993869,0.6598078497700375,1.0
Imelda,0.6244434056878503,0.6301618311550092,0.7229719407613655,0.05633076436758958,0.609093676358706,0.0
Impasug-Ong,0.49417987074596054,0.9975402314957458,0.722809508738152,0.09233195128138613,0.9927593696419026,0.0
Imus,0.9501421440641005,0.7373868243715147,0.9425231849378727,0.8701599699670646,0.7351217178715492,1.0
Inabanga,0.30228255788690556,0.19567455097548286,0.6320993453745812,0.0982984902372872,0.14437211343787298,2.0
Indanan,0.27083390275416114,0.8605252878492942,0.0,0.05508835983198094,0.9564132585539096,0.0
Indang,0.5877677167351993,0.8839783280258231,0.7249130034387667,0.25602392255999046,0.9023038795559151,0.0
Infanta (PS),0.6118147323748706,0.9402314980990096,0.7347645056466644,0.17170240485059848,0.930727844275028,0.0
Infanta (QN),0.5261272886477799,0.8274450865245375,0.7376964036656681,0.1737875892578635,0.8087354958496287,0.0
Initao,0.7192947840254125,0.7228548829194348,0.8491004067866367,0.1231151818687207,0.7045698422517843,0.0
Inopacan,0.5066821908241079,0.9795403467722041,0.7443236302127781,0.04893699446900197,0.975504760737375,0.0
Ipil,0.5151944087496552,0.7500241649864541,0.6902337664826876,0.1509925702567455,0.7433734354786947,0.0
Iriga,0.64675472689114,0.877161295324236,0.9236485838404657,0.18841742003587186,0.8465814669879934,0.0
Irosin,0.454937216075137,0.6279742144120004,0.6314252524782451,0.09484030966315771,0.6041239908186677,0.0
Isabel,0.25082354045887084,0.8186922660110896,0.6014565441953571,0.09878517598874328,0.7911786763379367,0.0
Isabela (BAS),0.5146291442780366,0.7008457403995341,0.6968691146309586,0.23549605991132994,0.6858128859667845,0.0
Isabela (NO),0.283482526577904,0.8779156053469732,0.6464258498220106,0.2164111277457256,0.8536181238412306,0.0
Isulan,0.785510529247814,0.7863746121040143,0.8495552164516346,0.23938240976826541,0.7930429302479762,0.0
Itbayat,0.36789313761616244,0.6634773866210257,0.6689145634359177,0.00875758897049058,0.6156365981870697,0.0
Itogon,0.5802330738370394,0.9178916830106392,0.7285677239610701,0.10793229910042132,0.9396586029995064,0.0
Ivana,0.00043133004269607644,0.9175386517987496,0.5433627310930542,0.0,0.9103951643716033,0.0
Ivisan,0.6872343132292695,0.9548952378701949,0.8004114078283946,0.08564180623754297,0.9587799531441732,0.0
Jabonga,0.4520244415037387,0.6390535106118007,0.7205841900201274,0.10935738919669383,0.6297895064567485,0.0
Jaen,0.4622457531846497,0.9737965289547612,0.6995167566093384,0.04961492916677807,0.9624214044107477,0.0
Jagna,0.9240934271778749,0.8188287714130202,0.8663344444495872,0.3058157284574956,0.8200341928294206,0.0
Jalajala,0.5705437757764749,0.8726872130988892,0.7545730908775492,0.0849610170778815,0.8572284834815538,0.0
Jamindan,0.487556301172644,0.8721917926315377,0.7004020111358518,0.180813133573238,0.8533345682098172,0.0
Janiuay,0.5454726339176368,0.7731206436389744,0.6794564017424727,0.12432476009264753,0.7593060284350086,0.0
Jaro,0.4523835506974729,0.6426626663680182,0.642974169328724,0.07414046568590352,0.6298666136898521,0.0
Jasaan,0.5379379910194766,0.8308306558465584,0.712633142483827,0.1298046132970925,0.819501904187995,0.0
Javier,0.5582409608059575,0.6682715504784857,0.695634631254536,0.04057770283768692,0.6422821218845973,0.0
Jiabong,0.3325075816928524,0.7280091386130221,0.8069411751615766,0.05655983493389077,0.7051891874467138,0.0
Jimalalud,0.3448170468336242,0.608011476150353,0.6901769152745627,0.11976618446170675,0.6135397789126693,0.0
Jimenez,0.699776534328943,0.7741479644655729,0.7369654595612073,0.05108069534491714,0.7594254202798143,0.0
Jipapad,0.4124093772986726,0.22334160705126677,0.6236122721616767,0.021387155582323743,0.20550819996870456,2.0
Jolo,0.10830374173824403,0.22393469948724115,0.00818170100926327,0.05488712026906214,0.2791306836021346,2.0
Jomalig,0.4800549091257556,0.6776092260329643,0.6532073867911736,0.031340664176619654,0.6905313511667108,0.0
Jones,0.4067101813907084,0.8692286839930778,0.6293298793787913,0.3173413319351608,0.8296489673314311,0.0
Jordan,0.661205546853807,0.8887595474055139,0.8079157673008577,0.11073752151827171,0.8995329938243823,0.0
Jose Abad Santos,0.33468218736601946,0.4682205304077434,0.5702289877325647,0.18854515720524231,0.43465224177714173,2.0
Jose Dalman,0.6054571696117275,0.3564590861184575,0.7282915895216072,0.12002879495516106,0.3391225982869112,2.0
Jose Panganiban,0.31362109817054457,0.6230353077576656,0.5580709507950353,0.2268598854771337,0.5761838118040279,2.0
Josefina,0.423954072860196,0.6838261056743391,0.7275037942090218,0.059140982093739365,0.6892068478883973,0.0
Jovellar,0.39104238027149824,0.5614784321111919,0.5300839131953519,0.035598094078653594,0.5296545712861469,2.0
Juban,0.18859124721881554,0.5744205563390627,0.23678040887876164,0.19105137474059986,0.5706656699769133,2.0
Julita,0.44821389394800554,0.693094351757146,0.728023576683305,0.03433356746343332,0.6876211749495713,0.0
Kabacan,0.7326416757258605,0.7467680404421262,0.8313709514528849,0.25329220253568846,0.743510238634201,0.0
Kabankalan,0.5338547864833156,0.6979744198761657,0.7634337577438445,0.3389317680206514,0.6660609976417375,0.0
Kabasalan,0.26349211479337664,0.6526746315372056,0.6805609395003247,0.06315364188910255,0.6462717993651885,0.0
Kabayan,0.4893052959495338,0.7864664002191055,0.7201212587539689,0.12255642095465893,0.7766091402764883,0.0
Kabugao,0.32857068090228686,0.6052743074875027,0.6611584343274738,0.17008677942347733,0.5803227290906263,0.0
Kabuntalan,0.29627080397698785,0.2187510245259961,0.7404090184533331,0.03340872181257244,0.16354942850979254,2.0
Kadingilan,0.5075068119356454,0.6325294938160819,0.6628639705712154,0.11923240008914199,0.6068065763316464,0.0
Kalamansig,0.5006637867439359,0.5297020927290139,0.759608483597167,0.11439551442437729,0.5022131019565812,2.0
Kalawit,0.41574776276634823,0.3640869138366843,0.714809731594888,0.04785800787633095,0.3281795895114365,2.0
Kalayaan (LA),0.5267125036301612,0.9675949473325682,0.730817407482577,0.04857661865597362,0.9540316399830455,0.0
Kalayaan (PN),0.17416037776691135,0.12096373237400482,0.4945600297185626,0.0,0.057054390273186206,2.0
Kalibo,0.7385270764009457,0.9326613321453914,0.8418803033547974,0.18455461948949076,0.9481254746603123,0.0
Kalilangan,0.47695592978723617,0.6514119565693473,0.6116410320508427,0.1095086756766186,0.6229953642882726,0.0
Kalingalan Caluang,0.0,0.0,0.0,0.0263425014153314,0.027350694217562033,2.0
Kananga,0.5450470230213593,0.6445243176253823,0.7381187269260231,0.08512300778987641,0.640395482003657,0.0
Kapai,0.2665179422590986,0.0,0.22681520425461435,0.017376636633374576,0.0,2.0
Kapalong,0.6472800903412326,0.7888281790266465,0.6833304054961143,0.14994498274481355,0.768953138228321,0.0
Kapangan,0.5114902639179912,0.8213247020810792,0.6421620092126568,0.10915971771113175,0.7999539769311577,0.0
Kapatagan (LN),0.5584005648920618,0.020592251750981838,0.760704899753858,0.21725176677096797,0.0,2.0
Kapatagan (LS),0.48176400288111937,0.819313600944015,0.5536934077694318,0.2115214345360815,0.7986692709344461,0.0
Kasibu,0.6361676558462404,0.7719697618882146,0.7355604225604108,0.22159197606767772,0.7457463483942084,0.0
Katipunan,0.4511466190301668,0.3831282406353001,0.6315308332933339,0.09758558838141526,0.37160712939446866,2.0
Kauswagan,0.8429680002452578,0.7571377439060285,0.9286190037507985,0.11506488573649729,0.7750744576047146,0.0
Kawayan,0.6815617180023228,0.6800451413950019,0.7043978389069036,0.06342410215274166,0.6910076748808835,0.0
Kawit,0.6397653979538351,0.959216339903723,0.7880016012548843,0.20544143072023688,0.9544607044253162,0.0
Kayapa,0.3025884657186047,0.6129974536329397,0.7292336952562455,0.228529745680077,0.6438018805757704,0.0
Kiamba,0.5397401871584011,0.6386993026292049,0.7878310476305103,0.1597786039399238,0.6070739643174092,0.0
Kiangan,0.5277100291683112,0.8493918601970045,0.6944326342827563,0.08718321565564444,0.824362147203628,0.0
Kibawe,0.42429323154316706,0.6793626143853488,0.6815923828477303,0.14253979499868447,0.6692497548300904,0.0
Kiblawan,0.409649556643124,0.6724749754413841,0.6503648263849376,0.2290314173564313,0.6578254476802425,0.0
Kibungan,0.510293233272211,0.7003538502443012,0.664764425242813,0.11352847162669524,0.6743574871906852,0.0
Kidapawan,0.5084710866225239,0.8673081942003988,0.879564532740326,0.3995348483090071,0.8456947338073006,0.0
Kinoguitan,0.4423085427621572,0.8119858497558945,0.7761034555544966,0.07430102916695575,0.8174473695252966,0.0
Kitaotao,0.542825866156412,0.607590192237498,0.6715784486166189,0.1837425250831021,0.5800055945028613,0.0
Kitcharao,0.7164551613268122,0.7458466289790944,0.7098149468810732,0.09126580976719928,0.730888282041146,0.0
Kolambugan,0.702429952260422,0.809638192196829,0.8318582475225254,0.12164370676681088,0.7973223816852313,0.0
Koronadal,0.7291303858315723,0.9063110824899558,0.7922573202630776,0.34218085926167724,0.8970170594281115,0.0
Kumalarang,0.42474544312046175,0.5840865509205986,0.6797650225865784,0.05753392005227433,0.5549892720209118,2.0
La Carlota,0.4843309685992922,0.7387271662059887,0.7662925613524021,0.10701744406615926,0.7076056286389796,0.0
La Castellana,0.40234766970386565,0.6300159115874284,0.6533616972132263,0.09387407431495892,0.604359043513129,0.0
La Libertad (NR),0.5192443624345444,0.4908168815100869,0.6498856519164579,0.12248934110035264,0.45749090675643683,2.0
La Libertad (ZN),0.429792922343501,0.7323643669970328,0.6882927038052865,0.128882622108117,0.7253738712091815,0.0
La Paz (AA),0.5730043387705785,0.9025854264338147,0.730313868210615,0.256062457795443,0.8926480641072523,0.0
La Paz (AS),0.5179276287241863,0.8456897395549894,0.6244000674742621,0.2508866047817902,0.862042710890335,0.0
La Paz (LE),0.30701082893773685,0.7037241215471401,0.7446891022650084,0.25702441145081373,0.6969113528735169,0.0
La Paz (TC),0.2270225811186103,0.5633518510756192,0.09387271485553741,0.24117857990963643,0.510799365462193,2.0
La Trinidad,0.866483002264582,0.8016161462919922,0.7078901274059932,0.1739238898128901,0.8005571544804366,0.0
Laak,0.6095204236371252,0.8845843649395668,0.8980086889762172,0.279096537979461,0.8814003573945128,0.0
Labangan,0.5860652731500902,0.6400584727949796,0.6472786179438814,0.06603022585408727,0.6149811867056882,0.0
Labason,0.730639974479306,0.8046533914849487,0.7882939788966687,0.0976005743063135,0.7984093449389835,0.0
Labo,0.4067035312204543,0.6564355907145356,0.5325447583470362,0.3299794619326501,0.6284127692463322,0.0
Labrador,0.5439962961211748,0.8486222521550852,0.695529050439447,0.08811305661480473,0.824322349922026,0.0
Lacub,0.5103863356557719,0.446093710817213,0.6394169080203489,0.02286433960800431,0.40104716845948046,2.0
Lagangilang,0.5954353630384464,0.5368474444576585,0.6639035355197817,0.03997327053345918,0.5438982671044799,2.0
Lagawe,0.6348642224763912,0.8063361735949552,0.7507803031355141,0.15322333222016454,0.7834903389984682,0.0
Lagayan,0.4000999121579008,0.3505446365486013,0.39076596688514564,0.0,0.35413487910618097,2.0
Lagonglong,0.48108568551517733,0.6579100844095276,0.7390770758629825,0.07000435041399794,0.6469831757738227,0.0
Lagonoy,0.3819249968528066,0.867238764728727,0.620136226864908,0.2783429600417225,0.8250188023500595,0.0
Laguindingan,0.6715332612587877,0.6199980625647092,0.8021413088756182,0.07004359926492182,0.6034511680265853,0.0
Lake Sebu,0.5010561467889416,0.7547218336459975,0.809101521070316,0.14615925266933752,0.7615545748455164,0.0
Lakewood,0.6159577884433203,0.4087006448538724,0.6438675454563981,0.02936180847458477,0.36785872293358896,2.0
Lala,0.388907675619857,0.892138056103297,0.4446284257827373,0.22310198640504006,0.8649193081511228,0.0
Lallo,0.4745951193469475,0.7406935500562135,0.7694031345969403,0.06196547212931602,0.712060436848293,0.0
Lambayong,0.536827412587003,0.8301893158116258,0.7561568031038807,0.2179211380830879,0.8174598061757969,0.0
Lambunao,0.5485383624048847,0.6266362261189391,0.7424881483504657,0.11545880147667878,0.6031763180505223,0.0
Lamitan,0.5039689213603398,0.2507027027434126,0.6256426724518451,0.16932749256196808,0.2215912763960755,2.0
Lamut,0.7493203027237296,0.6856971710973538,0.8741068167603528,0.1217693030897673,0.6617392615927804,0.0
Langiden,0.24306944194231772,0.8629870921668708,0.6036656197110606,0.0,0.8748984765128014,0.0
Languyan,0.4213272556097342,0.9574264716594432,0.5251216148861799,0.054786500487602745,0.9893268541037379,0.0
Lantapan,0.4816442998165414,0.5576174474238267,0.6332932207452003,0.11469808738422685,0.5323819287409277,2.0
Lantawan,0.11152242414134156,0.4196587336709238,0.5004481905600515,0.06392149213626791,0.39327550556165763,2.0
Lanuza,0.4840450112783557,0.9063310875919628,0.6120471121088765,0.09719809518047587,0.8988987246488518,0.0
Laoac,0.6374976898971074,0.6562543680257658,0.7603962789097525,0.1618530841151187,0.6244728383677434,0.0
Laoag,0.7035205801821329,0.8003216985150641,0.8725068613317003,0.16191302781471154,0.7776451132631879,0.0
Laoang,0.2706011467952595,0.5847090626242304,0.5362076004705003,0.13766936940676666,0.552511891241193,2.0
Lapinig,0.25440133205570237,0.8817412869131498,0.5256738837651058,0.039501570706901266,0.885448487132457,0.0
Lapu Lapu,0.5753052976785782,0.5271179042579826,0.6761427884689178,0.3856578818532659,0.5251027572029288,2.0
Lapuyan,0.5649975337843607,0.9148591449005079,0.6554895567173231,0.06913802123178722,0.911453523329204,0.0
Larena,0.6160708413376439,0.8458827299508223,0.8920393121231217,0.04734277750602111,0.8640462552859807,0.0
Las Navas,0.32872363481813655,0.43023554877913467,0.49768684616542214,0.03626247008247418,0.3735783384988132,2.0
Las Nieves,0.5136582194209041,0.5881699452714542,0.7387846982211983,0.14817164829852553,0.5620756754761516,0.0
Las Pinas,0.4635225858734818,0.9554412594779176,0.6349906353877812,0.5255208053127758,0.9544271254689647,1.0
Lasam,0.6116152272672404,1.0000000000000002,0.6669735007585165,0.07826373587932492,0.9855635236622575,0.0
Laua-An,0.5557604473010913,0.753059056637998,0.7329858749924771,0.04387817439264954,0.7403873956935014,0.0
Laur,0.32391556172425323,0.8701336206662214,0.7070860888910866,0.06577403789987504,0.939855102077416,0.0
Laurel,0.5392879755811064,0.8600275138405302,0.678156945556765,0.06879619942101378,0.856918810884089,0.0
Lavezares,0.4681644047110068,0.6243568212608388,0.7643433770738404,0.05629865167137913,0.5953573958807974,0.0
Lawaan,0.4186272864864747,0.46310746168887656,0.6378250741928565,0.02630753425723558,0.4471473445350908,2.0
Lazi,0.5531269798803748,0.7903462132377717,0.6963899401624786,0.07210594797710387,0.7675191924256024,0.0
Lebak,0.6059692327213111,0.6230541360889665,0.788805639769791,0.23118082715611726,0.5967415950815138,0.0
Leganes,0.6753305084740122,0.8809681485591114,0.7859468361612337,0.02838843697167255,0.8732593259768224,0.0
Legazpi,0.8519390799183542,0.8808645927369574,1.0,0.38624161930882467,0.8534203810982712,1.0
Lemery (BS),0.6496874519733011,0.8847479360677424,0.7663331693582054,0.26695151627266994,0.9018723277835443,0.0
Lemery (IO),0.5180273812780014,0.7938894698344365,0.5942364407635178,0.25106786311151147,0.7705848267739992,0.0
Leon,0.42125410373693656,0.7690784362628391,0.6211514270099924,0.0627254726062966,0.7575997199863267,0.0
Leyte,0.43800588260760326,0.5945704011430117,0.6908104001650954,0.07673659877065034,0.567026706040439,0.0
Lezo,0.5223100909217924,0.9126797655524432,0.7084992474930442,0.032702242495942606,0.8957360844265503,0.0
Lian,0.2386603790636943,0.8987338559120999,0.5993124414889393,0.057770126773288945,0.8733451388652766,0.0
Lianga,0.2386603790636943,0.6712640783846027,0.5993124414889393,0.09345090034045236,0.6329446846887494,0.0
Libacao,0.3089061274602219,0.7255014402378999,0.4687820676345825,0.05038277941394343,0.690766403861172,0.0
Libagon,0.39207315666091996,0.7000125867394746,0.6554164623068771,0.02957732034693044,0.6765488250088902,0.0
Libertad (AE),0.74542330295469,0.8072022768347913,0.726675390890633,0.14151218871995017,0.8063103490020125,0.0
Libertad (MO),0.6022584377193927,0.7934893677942949,0.7307524346732914,0.14654032333103484,0.7914883489354017,0.0
Libjo,0.4330581559383789,0.5580269636296185,0.744551035045277,0.04082318655982901,0.5407866171492308,2.0
Libmanan,0.23477667963516352,0.6624559496479585,0.7045277845254745,0.40975453547411406,0.6287323911641978,0.0
Libon,0.3208099322154793,0.5861600209050966,0.6594122900779288,0.11908039999374587,0.5383676886268647,2.0
Libona,0.5221770875167056,0.701740086136321,0.6647969116474558,0.09754776676143406,0.6788831843078522,0.0
Libungan,0.41088648831043023,0.7151340903154104,0.7319057020381072,0.18739338183449428,0.6999508702558623,0.0
Licab,0.46295732140186346,0.9380403510438817,0.6990619469443405,0.014751245314302691,0.9080508557522406,0.0
Licuan-Baay,0.4001132124984094,0.7369361211910024,0.6694505891125223,0.028264981495130168,0.7423113455259436,0.0
Lidlidda,0.49991896767545047,0.9463236400455168,0.7254246643118891,0.014741968313175223,0.940443355646094,0.0
Ligao,0.4422420410596138,0.7631086784697869,0.9223003980477938,0.1733815420546692,0.7230457302354698,0.0
Lila,0.47695592978723617,0.8158068242392458,0.6116410320508427,0.03814712854229174,0.7967353717816033,0.0
Liliw,0.5936065662185044,0.9967235526255747,0.8217143676728433,0.04965275078675927,0.9964468365153292,0.0
Liloan (CU),0.6473665425545387,0.6840755810640744,0.7625972328242953,0.18759462139741306,0.6824773763025247,0.0
Liloan (SL),0.6361344049949689,0.946418958472727,0.6958457928847134,0.1781649065590831,0.9234623530525796,0.0
Liloy,0.8652327702567673,0.5086826143731105,0.7772973309251158,0.07847924775167062,0.4870142713798025,0.0
Limasawa,0.29680281759733446,0.7613576436588148,0.5217998800114642,0.02734299030615466,0.7423548738026957,0.0
Limay,0.6895618728182864,0.9374849152705089,0.7428130123968927,0.08602715859206833,0.9294655242492176,0.0
Linamon,0.6042468386254385,0.7878055652828733,0.811473028609233,0.0622637633963375,0.789283330801646,0.0
Linapacan,0.20719842359044144,0.7586910812383423,0.3811093831051039,0.060128625906078446,0.7459540404575684,0.0
Lingayen,0.643748849936181,0.9275117835346292,0.8486374755204783,0.2937620495310365,0.9274681981788218,0.0
Lingig,0.4240538254140109,0.5803032330998488,0.7202105963667362,0.13476994974669895,0.5744377060737442,0.0
Lipa,0.5307558071447962,0.9091741656183798,0.7546624284903165,0.5779244438353973,0.8963056830194776,1.0
Llanera,0.5809712427352707,0.9852182654300943,0.7281291574983937,0.13450876648418733,0.9694008526716826,0.0
Llorente,0.26353201581490265,0.3316151029670839,0.46955361974484666,0.04249019230088689,0.3747585766313199,2.0
Loay,0.5924494365942505,0.8887948505267027,0.8212514364066849,0.04464745187075759,0.9226067114981384,0.0
Lobo,0.5330301653717782,0.7715131748541708,0.7498300757997154,0.16333383621815598,0.7679880541494748,0.0
Loboc,0.6361477053354778,0.8774084171725587,0.7946288278019946,0.04832471239458944,0.8716127134505438,0.0
Looc (OM),0.7209174255674702,0.8026422903478845,0.9138295680372105,0.1017352623472764,0.7534732393502288,0.0
Looc (RN),0.37462310991354825,0.8736521650780538,0.7296966265224037,0.1017352623472764,0.8461101179340205,0.0
Loon,0.5425731596867474,0.803112998630404,0.7630357992869715,0.11501921434633133,0.8105723891285668,0.0
Lope De Vega,0.3146784752409835,0.4331668846085242,0.5867645676956974,0.03865165468053144,0.4046998127115055,2.0
Lopez,0.5056713649454492,0.875240805531557,0.6547261262082198,0.2622345180070909,0.9107545835710704,0.0
Lopez Jaena,0.28531132339784576,0.6613097749800239,0.5623266698032288,0.0430989062979427,0.6566613771933869,0.0
Loreto (AS),0.49454563010994884,0.6581772113598572,0.6775721902731964,0.09904992732861165,0.6311737056574649,0.0
